,Unnamed: 0.1,Unnamed: 0,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
193,10718.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-18,207963,82026,35914,    6008,    2697,   -4786
194,10719.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-11,201955,79329,40700,    5138,    5049,   -7633
195,10720.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-04,196817,74280,48333,   16046,   17605,    7380
196,10721.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-27,180771,56675,40953,    7626,    2851,     375
197,10722.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-20,173145,53824,40578,    6959,    5768,   -5072
198,10723.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-13,166186,48056,45650,      68,     550,     834
199,10724.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-06,166118,47506,44816,    1919,    -956,    2872
200,10725.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-30,164199,48462,41944,    2029,    1676,     261
201,10726.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-23,162170,46786,41683,  -24762,   -4121,    1039
202,10727.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-16,186932,50907,40644,   13854,     885,    1603
203,10728.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-09,173078,50022,39041,    4389,   -1369,    2977
204,10729.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-02,168689,51391,36064,    1821,    4492,   -1703
205,10730.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-23,166868,46899,37767,    7602,    1878,     910
206,10731.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-16,159266,45021,36857,     812,     747,    2111
207,10732.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-09,158454,44274,34746,     299,   -2371,    4197
208,10733.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-02,158155,46645,30549,  -10741,   -7035,   -9361
209,10734.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-26,168896,53680,39910,   14665,   10047,    6603
210,10735.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-19,154231,43633,33307,   -2444,     247,    1994
211,10736.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-12,156675,43386,31313,     551,    1826,    4277
212,10737.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-05,156124,41560,27036,    1660,    -618,     226
213,10821.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-29,154464,42178,26810,   -2133,   -1020,   -6303
214,10822.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-21,156597,43198,33113,  -39633,    3342,  -22459
215,10823.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-15,196230,39856,55572,   32641,    5143,     121
216,10824.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-08,163589,34713,55451,   15786,    6011,    5506
217,10825.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-01,147803,28702,49945,    6980,   -2827,    1570
218,10826.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-24,140823,31529,48375,    4209,    5324,    1811
219,10827.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-17,136614,26205,46564,     158,     243,    -747
220,10828.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-10,136456,25962,47311,   11564,    4413,    5076
221,10829.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-03,124892,21549,42235,    2489,   -3190,    -573
222,10830.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-27,122403,24739,42808,    -863,      14,    -992
223,10831.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-20,123266,24725,43800,    1310,      87,    5598
224,10832.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-13,121956,24638,38202,    8138,    3830,    -653
225,10833.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-06,113818,20808,38855,     -44,    -811,   -1712
226,10834.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-29,113862,21619,40567,   -3702,   -1969,   -1903
227,10835.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-22,117564,23588,42470,  -29709,   -5321,   -3382
228,10836.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-15,147273,28909,45852,    9655,    -717,   -1129
229,10837.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-08,137618,29626,46981,   -2902,    3036,   -6615
230,10838.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-01,140520,26590,53596,   10963,    5000,    2688
231,10839.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-25,129557,21590,50908,  -12043,    2093,   -2176
232,10840.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-18,141600,19497,53084,    4715,    2241,    6281
233,10841.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-11,136885,17256,46803,    -216,   -2651,    3701
234,10842.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-04,137101,19907,43102,   -2296,  -12198,   -1499
235,10843.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-28,139397,32105,44601,   -4209,   -2179,   -6381
236,10844.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-21,143606,34284,50982,   -4397,    6642,    3565
237,10845.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-14,148003,27642,47417,   26777,   -4018,   -1061
238,10846.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-07,121226,31660,48478,    3029,    3486,    -215
239,10847.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-30,118197,28174,48693,   12785,    5322,    5007
240,10848.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-23,105412,22852,43686,  -20242,    3157,   -1495
241,10849.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-16,125654,19695,45181,    5195,   -2603,   -1946
242,10850.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-09,120459,22298,47127,   -8017,    2524,   -5785
243,10851.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-02,128476,19774,52912,   -1373,   -2070,   -2886
244,10852.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-26,129849,21844,55798,    -250,   -1298,   -2400
245,10853.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-19,130099,23142,58198,    9646,    6147,    8957
246,10854.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-12,120453,16995,49241,    1153,     -12,     182
247,10855.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-05,119300,17007,49059,    1640,     975,    3983
248,10856.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-28,117660,16032,45076,   -3553,   -3772,    1381
249,10857.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-21,121213,19804,43695,    1415,    1766,    1897
250,10858.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-14,119798,18038,41798,    2275,     986,     313
251,10859.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-07,117523,17052,41485,   -5368,   -4465,   -1961
252,10860.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-31,122891,21517,43446,   -1335,     194,   -7122
253,10861.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-24,124226,21323,50568,  -58911,  -21791,   -2169
254,10862.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-17,183137,43114,52737,    7911,   -4941,    2692
255,10863.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-10,175226,48055,50045,   14715,   -7136,    5433
256,10864.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-03,160511,55191,44612,   -8308,   -8467,   -4422
257,10865.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-25,168819,63658,49034,    4121,    2099,   -4708
258,10866.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-18,164698,61559,53742,   -2216,   -6666,   -4778
259,10867.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-11,166914,68225,58520,   -7086,    1032,    9890
260,10868.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-04,174000,67193,48630,  -11499,   -9106,    6921
261,10869.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-28,185499,76299,41709,   -3097,    1900,    5604
262,10870.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-21,188596,74399,36105,   -1633,    3971,   -1471
263,10871.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-14,190229,70428,37576,     233,    1672,   -4813
264,10872.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-07,189996,68756,42389,   14330,    4795,   -9659
265,10613.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-31,175666,63961,52048,   17000,   12483,    9067
266,10614.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-24,158666,51478,42981,  -30792,    3955,    6649
267,10615.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-17,189458,47523,36332,   20239,   -7762,    1788
268,10616.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-10,169219,55285,34544,  -14841,   -8755,   -8025
269,10617.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-03,184060,64040,42569,   16710,    3110,    1983
270,10618.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-26,167350,60930,40586,   -5409,   -4110,    4411
271,10619.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-19,172759,65040,36175,  -10034,   -8631,    4877
272,10620.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-12,182793,73671,31298,  -10089,  -14103,   -2474
273,10621.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-05,192882,87774,33772,    2911,    5792,   -4621
274,10622.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-29,189971,81982,38393,   19666,   10572,     376
275,10623.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-22,170305,71410,38017,   21226,   13403,   -7029
276,10624.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-15,149079,58007,45046,   12974,    8936,    1288
277,10625.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-08,136105,49071,43758,    5168,    2768,    3782
278,10626.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-01,130937,46303,39976,    7920,    5980,    4245
279,10627.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-24,123017,40323,35731,  -64778,  -21681,   -6450
280,10628.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-17,187795,62004,42181,    4737,    7033,   -1267
281,10629.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-10,183058,54971,43448,   15662,    6765,     591
282,10630.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-03,167396,48206,42857,    8475,     -86,    5470
283,10631.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-27,158921,48292,37387,    3084,     924,    3056
284,10632.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-20,155837,47368,34331,   -5024,   -2697,   -1534
285,10633.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-13,160861,50065,35865,  -11796,  -13533,   -3567
286,10634.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-06,172657,63598,39432,   -9821,   -2707,   -5151
287,10635.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-30,182478,66305,44583,   -4919,   -3389,    5639
288,10636.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-23,187397,69694,38944,    4451,    6596,   -3190
289,10637.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-16,182946,63098,42134,   18104,   14364,    2626
290,10638.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-09,164842,48734,39508,    6844,    3677,     744
291,10639.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-02,157998,45057,38764,   20455,   20307,    -776
292,10640.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-25,137543,24750,39540,  -23252,    4954,  -18327
293,10641.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-18,160795,19796,57867,    1583,   -5801,    -570
294,10642.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-11,159212,25597,58437,    7242,   10267,    1348
295,10643.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-04,151970,15330,57089,   11521,    -548,    1788
296,10644.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-28,140449,15878,55301,    -233,    -404,   -3217
297,10645.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-21,140682,16282,58518,   -7376,   -2175,   -7527
298,10646.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-14,148058,18457,66045,   -3200,   -1660,    -187
299,10647.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-07,151258,20117,66232,   -3307,     672,      42
300,10648.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-30,154565,19445,66190,    1567,   -3777,   -4525
301,10649.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-23,152998,23222,70715,    7957,    4966,    3297
302,10650.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-16,145041,18256,67418,   -4503,   -6425,    -465
303,10651.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-09,149544,24681,67883,   -1596,      62,   -1059
304,10652.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-02,151140,24619,68942,    6829,    3425,    8177
305,10653.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-26,144311,21194,60765,  -22971,    4927,   -3276
306,10654.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-19,167282,16267,64041,    7343,   -4009,    2712
307,10655.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-12,159939,20276,61329,   13387,    2066,    2675
308,10656.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-05,146552,18210,58654,   -1069,   -3343,   -2076
309,10657.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-26,147621,21553,60730,    5001,   -1436,    1304
310,10658.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-19,142620,22989,59426,    1448,    1556,     456
311,10659.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-12,141172,21433,58970,    -366,    1625,   -2875
312,10660.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-05,141538,19808,61845,   -9608,    3285,  -11068
313,10661.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-29,151146,16523,72913,     136,    -204,      90
314,10662.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-22,151010,16727,72823,   -4681,    -279,   -3707
315,10663.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-15,155691,17006,76530,  -11314,   -2281,   -8759
316,10664.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-08,167005,19287,85289,   -3163,  -15043,     310
317,10529.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-31,170168,34330,84979,   10973,    6443,   12400
318,10530.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-24,159195,27887,72579,  -32281,  -23679,   13556
319,10531.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-18,191476,51566,59023,   29946,    9894,    5682
320,10532.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-11,161530,41672,53341,    4780,    2936,    1669
321,10533.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-04,156750,38736,51672,   11628,   -2691,    1615
322,10534.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-27,145122,41427,50057,    4471,    2368,    4709
323,10535.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-20,140651,39059,45348,   18652,    2286,    5784
324,10536.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-13,121999,36773,39564,    5715,    3020,    3179
325,10537.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-06,116284,33753,36385,   -2224,    4317,   -2706
326,10538.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-30,118508,29436,39091,     455,   -2595,    -168
327,10539.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-23,118053,32031,39259,    2667,    -171,   -3962
328,10540.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-16,115386,32202,43221,   -6103,   -6665,   -7791
329,10541.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-09,121489,38867,51012,   -5844,   -3073,   -9412
330,10542.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-02,127333,41940,60424,   11606,   10128,    9080
331,10543.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-25,115727,31812,51344,  -34811,    5833,   -4746
332,10544.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-18,150538,25979,56090,   -8436,   -4527,   -1358
333,10545.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-11,158974,30506,57448,    7736,   -4242,   -3607
334,10546.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-04,151238,34748,61055,    3559,     637,    2155
335,10547.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-28,147679,34111,58900,    2002,    1840,    -392
336,10548.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-21,145677,32271,59292,     972,    1644,    2467
337,10549.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-14,144705,30627,56825,    -229,   -2642,   -1342
338,10550.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-07,144934,33269,58167,    4681,    9590,    2919
339,10551.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-31,140253,23679,55248,  -11188,    3595,   -9347
340,10552.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-24,151441,20084,64595,   -6486,   -5510,   -8483
341,10553.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-17,157927,25594,73078,   -1577,    -992,   -6395
342,10554.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-10,159504,26586,79473,    1163,    -348,    3091
343,10555.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-03,158341,26934,76382,    -892,  -13932,    2717
344,10556.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-26,159233,40866,73665,  -31151,   -4872,   13913
345,10557.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-19,190384,45738,59752,   33399,   15570,   14596
346,10558.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-12,156985,30168,45156,   -1332,   -5098,   -6149
347,10559.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-05,158317,35266,51305,   10822,    2570,    2919
348,10560.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-29,147495,32696,48386,   11377,    9141,   -1381
349,10561.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-22,136118,23555,49767,    7410,   -6864,   -4308
350,10562.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-15,128708,30419,54075,    -169,   -2737,   -2942
351,10563.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-08,128877,33156,57017,    7201,    7216,    3542
352,10564.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-01,121676,25940,53475,    1270,    2381,    4772
353,10565.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-24,120406,23559,48703,   -7768,   -5016,  -10196
354,10566.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-17,128174,28575,58899,    3553,     548,    -800
355,10567.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-10,124621,28027,59699,   -2888,   -1531,   -1731
356,10568.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-03,127509,29558,61430,     -59,   -3960,     862
357,10569.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-27,127568,33518,60568,  -52672,  -45226,    6384
358,10570.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-20,180240,78744,54184,   25762,   18825,   13685
359,10571.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-13,154478,59919,40499,   15160,    5686,    5831
360,10572.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-06,139318,54233,34668,   -6033,     -46,    2609
361,10573.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-27,145351,54279,32059,     519,    4906,    5813
362,10574.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-20,144832,49373,26246,  -10430,  -13162,   -3760
363,10575.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-13,155262,62535,30006,  -12628,   -6957,     678
364,10576.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-06,167890,69492,29328,   -8981,   -5804,  -12503
365,10577.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-01-30,176871,75296,41831,    8022,    5850,   -5058
366,10578.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-01-23,168849,69446,46889,    8039,    7973,    2972
367,10579.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-01-16,160810,61473,43917,   12971,    2892,    2797
368,10580.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-01-09,147839,58581,41120,   21010,    9284,    6562
369,10581.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-01-02,126829,49297,34558,   10270,    6925,    9532
370,9893.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-12-26,116559,42372,25026,  -38463,  -26079,    2476
371,9894.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-12-19,155022,68451,22550,    5747,    6253,    2312
372,9895.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-12-12,149275,62198,20238,    2176,   -4269,   -3763
373,9896.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-12-05,147099,66467,24001,    1842,   -1415,    1777
374,9897.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-11-28,145257,67882,22224,    1661,     558,      25
375,9898.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-11-21,143596,67324,22199,    -245,   -3149,    -939
376,9899.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-11-14,143841,70473,23138,   -3865,   -4987,   -1433
377,9900.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-11-07,147706,75460,24571,   -9836,   -8849,   -1899
378,9901.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-10-31,157542,84309,26470,  -15131,  -12252,    2241
379,9902.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-10-24,172673,96561,24229,   -1674,    2054,    4808
380,9903.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-10-17,174347,94507,19421,   -1470,   -2561,   -1255
381,9904.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-10-10,175817,97068,20676,   -1446,    -136,   -1400
382,9905.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-10-03,177263,97204,22076,   -4650,   -5484,   -6007
383,9906.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-09-26,181913,102688,28083, -117256,    2013,  -13746
384,9907.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-09-19,299169,100675,41829,   71238,    9030,     683
385,9908.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-09-12,227931,91645,41146,   24578,   -3087,      58
386,9909.0,,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2017-09-05,203353,94732,41088,   11555,    7926,    7449
