As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1995-08-08,12387,688,     997,     417,38822,11699,Bullish Reversal
1995-08-01,11390,271,   -5773,    -498,39597,11119,Bearish Reversal
1995-07-25,17163,769,   -1954,   -1628,46023,16394,Bearish Reversal
1995-07-18,19117,2397,    -975,    -556,49312,16720,Bearish Reversal
1995-07-11,20092,2953,   11472,     961,50369,17139,Bullish
1995-07-03,8620,1992,     431,     -80,34118,6628,Bullish
1995-06-27,8189,2072,    1469,    -295,33533,6117,Bullish Reversal
1995-06-20,6720,2367,    1306,   -1092,36466,4353,Bullish Reversal
1995-06-13,5414,3459,   -1347,    1425,40815,1955,Bearish
1995-06-06,6761,2034,   -3026,     287,39995,4727,Bearish Reversal
1995-05-30,9787,1747,   -4546,     669,40885,8040,Bearish Reversal
1995-05-23,14333,1078,   -2195,     223,45027,13255,Bearish Reversal
1995-05-16,16528,855,   -1519,    -412,48219,15673,Bearish Reversal
1995-05-09,18047,1267,     249,     616,50968,16780,Bearish
1995-05-02,17798,651,     638,      39,50828,17147,Bullish
1995-04-25,17160,612,     111,      -4,50031,16548,Bullish
1995-04-18,17049,616,     596,   -1424,48540,16433,Bullish
1995-04-11,16453,2040,    8649,     607,46365,14413,Bullish
1995-04-04,7804,1433,    3601,    -783,33239,6371,Bullish
1995-03-28,4203,2216,     -92,    -761,27263,1987,Bullish Reversal
1995-03-21,4295,2977,    1540,   -1827,27462,1318,Bullish Reversal
1995-03-14,2755,4804,   -1633,    -204,38084,-2049,Bearish Reversal
1995-03-07,4388,5008,     987,    2295,44087,-620,Bearish
1995-02-28,3401,2713,   -1436,   -1234,42646,688,Bearish Reversal
1995-02-21,4837,3947,     458,    -664,43565,890,Bullish
1995-02-14,4379,4611,    1159,   -4047,43238,-232,Bullish Reversal
1995-02-07,3220,8658,    -570,  -12833,46674,-5438,Bullish Reversal
1995-01-31,3790,21491,     913,   -4024,52723,-17701,Bullish Reversal
1995-01-24,2877,25515,     449,   -1062,56213,-22638,Bullish
1995-01-17,2428,26577,     745,   -1855,55051,-24149,Bullish Reversal
1995-01-10,1683,28432,     605,     159,56636,-26749,Bullish
1995-01-03,1078,28273,    -219,    2119,54732,-27195,Bearish
1994-12-27,1297,26154,    -134,     279,51589,-24857,Bearish Reversal
1994-12-20,1431,25875,    -496,    1083,67155,-24444,Bearish
1994-12-13,1927,24792,     -22,    5269,67004,-22865,Bearish
1994-12-06,1949,19523,     662,   -1990,55343,-17574,Bullish
1994-11-29,1287,21513,    -318,    2875,54462,-20226,Bearish
1994-11-22,1605,18638,    -976,    8405,46293,-17033,Bearish
1994-11-15,2581,10233,   -4016,    -198,39735,-7652,Bearish
1994-11-08,6597,10431,   -1710,    2504,37841,-3834,Bearish Reversal
1994-11-01,8307,7927,   -1920,    1293,38858,380,Bearish
1994-10-25,10227,6634,     264,   -2314,38021,3593,Bullish
1994-10-18,9963,8948,  -12728,    4642,37850,1015,Bearish Reversal
1994-10-11,22691,4306,   -1356,     -18,44573,18385,Bearish Reversal
1994-10-04,24047,4324,     235,     661,46240,19723,Bearish
1994-09-27,23812,3663,   -1391,    -522,45915,20149,Bearish Reversal
1994-09-20,25203,4185,    2064,   -2922,54681,21018,Bullish
1994-09-13,23139,7107,    7991,   -1500,51441,16032,Bullish
1994-09-06,15148,8607,   -1456,     280,51099,6541,Bearish
1994-08-30,16604,8327,    3245,    1223,44063,8277,Bullish
1994-08-23,13359,7104,    -700,    1517,39309,6255,Bearish Reversal
1994-08-16,14059,5587,     418,     881,39964,8472,Bearish Reversal
1994-08-09,13641,4706,    7433,   -3626,40216,8935,Bullish
1994-08-02,6208,8332,   -6528,    2584,34259,-2124,Bearish Reversal
1994-07-26,12736,5748,    1118,    -221,35599,6988,Bullish
1994-07-19,11618,5969,    1461,   -3736,34927,5649,Bullish Reversal
1994-07-12,10157,9705,   -1082,     913,36327,452,Bearish Reversal
1994-07-05,11239,8792,    1145,   -5247,36536,2447,Bullish Reversal
1994-06-28,10094,14039,      -4,    -876,40351,-3945,Bullish Reversal
1994-06-21,10098,14915,    3877,    9080,40447,-4817,Bearish Reversal
1994-06-14,6221,5835,    -590,    1192,43074,386,Bearish Reversal
1994-06-07,6811,4643,    3494,   -4574,49293,2168,Bullish
1994-05-31,3317,9217,     352,   -1083,45427,-5900,Bullish
1994-05-24,2965,10300,   -1953,    1243,45144,-7335,Bearish
1994-05-17,4918,9057,   -1313,     421,42898,-4139,Bearish Reversal
1994-05-10,6231,8636,    1147,   -2875,43990,-2405,Bullish
1994-05-03,5084,11511,    -213,    1777,43915,-6427,Bearish
1994-04-26,5297,9734,    -357,   -2281,41747,-4437,Bullish Reversal
1994-04-19,5654,12015,     678,   -1928,42749,-6361,Bullish Reversal
1994-04-12,4976,13943,    2212,    -451,43423,-8967,Bullish Reversal
1994-04-05,2764,14394,   -1982,    -367,43576,-11630,Bearish Reversal
1994-03-29,4746,14761,     217,    2100,44543,-10015,Bearish
1994-03-22,4529,12661,     155,   -1260,43654,-8132,Bullish Reversal
1994-03-15,4374,13921,     672,     819,56396,-9547,Bearish
1994-03-08,3702,13102,    -319,    2090,52577,-9400,Bearish
1994-03-01,4021,11012,    -991,    1754,46975,-6991,Bearish
1994-02-22,5012,9258,    1359,     408,41548,-4246,Bullish
1994-02-15,3653,8850,       6,    3726,41220,-5197,Bearish
1994-02-08,3647,5124,   -1292,    4039,35365,-1477,Bearish
1994-02-01,4939,1085,   -3188,     -91,29112,3854,Bearish
1994-01-25,8127,1176,    1937,    -336,28554,6951,Bullish
1994-01-18,6190,1512,    -716,     435,27523,4678,Bearish Reversal
1994-01-11,6906,1077,   -1334,     209,27694,5829,Bearish Reversal
1994-01-04,8240,868,    5209,   -1461,28295,7372,Bullish
1993-12-28,3031,2329,    -138,   -2929,24332,702,Bullish Reversal
1993-12-21,3169,5258,     330,    1283,29211,-2089,Bearish Reversal
1993-12-14,2839,3975,    -541,    1377,31438,-1136,Bearish Reversal
1993-12-07,3380,2598,     -40,   -1660,31913,782,Bullish Reversal
1993-11-30,3420,4258,     111,    2038,34373,-838,Bearish
1993-11-23,3309,2220,     724,   -1852,31538,1089,Bullish
1993-11-16,2585,4072,   -7113,    -181,29633,-1487,Bearish Reversal
1993-11-09,9698,4253,    1092,     617,34602,5445,Bullish
1993-11-02,8606,3636,     962,      70,33472,4970,Bullish
1993-10-26,7644,3566,    3383,  -11586,33188,4078,Bullish Reversal
1993-10-19,4261,15152,    -173,   -3776,45072,-10891,Bullish Reversal
1993-10-12,4434,18928,     398,   -1648,49915,-14494,Bullish Reversal
1993-10-05,4036,20576,     278,    8572,50423,-16540,Bearish
1993-09-28,3758,12004,     670,    2417,36772,-8246,Bearish
1993-09-21,3088,9587,     685,   -3144,34773,-6499,Bullish Reversal
1993-09-14,2403,12731,     246,   -4908,44869,-10328,Bullish Reversal
1993-09-07,2157,17639,     192,    -170,46780,-15482,Bullish
1993-08-31,1965,17809,    1567,    -917,45243,-15844,Bullish Reversal
1993-08-24,398,18726,      45,    -229,46154,-18328,Bullish Reversal
1993-08-17,353,18955,      42,    5760,48848,-18602,Bearish
1993-08-10,311,13195,     -35,    2070,43458,-12884,Bearish
1993-08-03,346,11125,   -1787,    6996,40502,-10779,Bearish
1993-07-27,2133,4129,   -1104,    1306,28857,-1996,Bearish
1993-07-20,3237,2823,    1095,   -1528,28579,414,Bullish Reversal
1993-07-13,2142,4351,     420,   -3032,29175,-2209,Bullish Reversal
1993-07-06,1722,7383,     161,    2924,31644,-5661,Bearish
1993-06-29,1561,4459,    -577,    -107,27008,-2898,Bearish
1993-06-22,2138,4566,    1802,   -2838,26335,-2428,Bullish Reversal
1993-06-15,336,7404,    -291,     340,37502,-7068,Bearish
1993-06-08,627,7064,    -609,    4741,37449,-6437,Bearish
1993-06-01,1236,2323,    -732,     242,24302,-1087,Bearish
1993-05-25,1968,2081,     961,   -4456,22414,-113,Bullish Reversal
1993-05-18,1007,6537,    -214,   -1971,27440,-5530,Bullish Reversal
1993-05-11,1221,8508,    -550,     297,29706,-7287,Bearish Reversal
1993-05-04,1771,8211,   -1182,    -257,29784,-6440,Bearish
1993-04-27,2953,8468,    -374,    2793,28933,-5515,Bearish
1993-04-20,3327,5675,    -383,    1439,22691,-2348,Bearish
1993-04-13,3710,4236,    -612,     220,22199,-526,Bearish
1993-04-06,4322,4016,   -1046,     442,20678,306,Bearish Reversal
1993-03-30,5368,3574,   -1960,    1372,21004,1794,Bearish
1993-03-23,7328,2202,   -1544,     859,20880,5126,Bearish Reversal
1993-03-16,8872,1343,     230,    -591,30163,7529,Bullish Reversal
1993-03-09,8642,1934,      76,     933,31769,6708,Bearish
1993-03-02,8566,1001,     818,    -580,27166,7565,Bullish
1993-02-23,7748,1581,     593,    -635,25332,6167,Bullish Reversal
1993-02-16,7155,2216,     547,     112,25911,4939,Bullish
1993-02-09,6608,2104,    1376,     750,23366,4504,Bullish
1993-02-02,5232,1354,    4548,    -477,21708,3878,Bullish
1993-01-26,684,1831,    -934,    -146,19475,-1147,Bearish Reversal
1993-01-19,1618,1977,     247,     600,20672,-359,Bearish Reversal
1993-01-12,1371,1377,    -742,      22,20715,-6,Bearish
1993-01-05,2113,1355,    -587,      61,20289,758,Bearish
1992-12-29,2700,1294,    1545,    -124,19632,1406,Bullish
1992-12-22,1155,1418,     735,   -3235,18042,-263,Bullish Reversal
1992-12-15,420,4653,      50,    -622,30053,-4233,Bullish
1992-12-08,370,5275,    -288,   -2690,28270,-4905,Bullish Reversal
1992-12-01,658,7965,   -1383,     304,31410,-7307,Bearish Reversal
1992-11-24,2041,7661,     935,    1178,31439,-5620,Bearish
1992-11-17,1106,6483,     348,     840,29834,-5377,Bearish
1992-11-10,758,5643,    -769,    -287,25486,-4885,Bearish
1992-11-03,1527,5930,     369,   -1156,23862,-4403,Bullish Reversal
1992-10-27,1158,7086,    -374,    -369,25623,-5928,Bearish Reversal
1992-10-20,1532,7455,    1162,   -1416,27811,-5923,Bullish Reversal
1992-10-13,370,8871,    -260,   -1768,28345,-8501,Bullish Reversal
1992-10-06,630,10639,    -844,    -451,29787,-10009,Bearish
1992-09-30,1474,11090,     758,   -1155,28128,-9616,Bullish Reversal
1992-09-15,716,12245,   -4654,    3962,31229,-11529,Bearish
1992-08-31,5370,8283,   -2577,    1036,26375,-2913,Bearish Reversal
1992-08-14,7947,7247,   -3716,    -779,26979,700,Bearish Reversal
1992-07-31,11663,8026,    4651,     229,30397,3637,Bullish
1992-07-15,7012,7797,    2864,     998,24509,-785,Bullish
1992-06-30,4148,6799,     502,    -394,20036,-2651,Bullish Reversal
1992-06-15,3646,7193,    1469,   -2683,24250,-3547,Bullish Reversal
1992-05-29,2177,9876,    1590,   -1250,25630,-7699,Bullish Reversal
1992-05-15,587,11126,    -626,    6974,26914,-10539,Bearish
1992-04-30,1213,4152,.,.,20585,-2939,No signal
1992-04-15,3718,3591,    1482,   -2336,22012,127,Bullish
1992-03-31,2236,5927,    -117,    -899,21405,-3691,Bullish Reversal
1992-03-13,2353,6826,    1481,    1644,29383,-4473,Bearish
1992-02-28,872,5182,     638,   -2349,22904,-4310,Bullish Reversal
1992-02-14,234,7531,     -49,    -683,23894,-7297,Bullish
1992-01-31,283,8214,      78,    3024,23068,-7931,Bearish
1992-01-15,205,5190,     -54,   -2607,18256,-4985,Bullish Reversal
1991-12-31,259,7797,    -975,    2755,20540,-7538,Bearish Reversal
1991-12-13,1234,5042,   -2580,   -1195,22133,-3808,Bearish Reversal
1991-11-29,3814,6237,    -845,    -274,25535,-2423,Bearish Reversal
1991-11-15,4659,6511,   -7252,    2679,26661,-1852,Bearish Reversal
1991-10-31,11911,3832,    1055,    -920,29873,8079,Bullish
1991-10-15,10856,4752,     793,   -3180,28454,6104,Bullish
1991-09-30,10063,7932,   -1576,    2254,27203,2131,Bearish Reversal
1991-09-16,11639,5678,     526,    3227,38130,5961,Bearish
1991-08-30,11113,2451,    2020,    -259,29129,8662,Bullish
1991-08-15,9093,2710,    6450,   -2310,26022,6383,Bullish
1991-07-31,2643,5020,   -3701,    -539,22297,-2377,Bearish Reversal
1991-07-15,6344,5559,   -7809,    2884,24326,785,Bearish Reversal
1991-06-28,14153,2675,     875,    -213,29427,11478,Bullish Reversal
1991-06-14,13278,2888,     948,   -1066,37191,10390,Bullish
1991-05-31,12330,3954,    2900,     353,32355,8376,Bullish
1991-05-15,9430,3601,    3188,   -1027,28608,5829,Bullish
1991-04-30,6242,4628,   -7339,     299,25340,1614,Bearish Reversal
1991-04-15,13581,4329,    8525,     484,28691,9252,Bullish
1991-03-28,5056,3845,   -1521,      97,19241,1211,Bearish Reversal
1991-03-15,6577,3748,   -3260,   -3125,26779,2829,Bearish Reversal
1991-02-28,9837,6873,    4252,     363,31879,2964,Bullish
1991-02-15,5585,6510,    1243,    2078,27245,-925,Bearish
1991-01-31,4342,4432,   -9815,    3174,25737,-90,Bearish Reversal
1991-01-15,14157,1258,   10093,    -591,32725,12899,Bullish
1990-12-31,4064,1849,    2107,     192,22712,2215,Bullish Reversal
1990-12-14,1957,1657,    -280,   -2896,23961,300,Bullish Reversal
1990-11-30,2237,4553,    1544,   -1287,28907,-2316,Bullish Reversal
1990-11-15,693,5840,    -963,    -454,31534,-5147,Bearish Reversal
1990-10-31,1656,6294,   -3023,    4293,32325,-4638,Bearish
1990-10-15,4679,2001,    3075,    -324,27955,2678,Bullish
1990-09-28,1604,2325,     132,   -1686,27661,-721,Bullish Reversal
1990-09-14,1472,4011,   -4538,     667,38281,-2539,Bearish Reversal
1990-08-31,6010,3344,   -7522,     787,41206,2666,Bearish Reversal
1990-08-15,13532,2557,   -1317,    -707,41556,10975,Bearish Reversal
1990-07-31,14849,3264,    1897,    -770,42224,11585,Bullish
1990-07-13,12952,4034,    4382,     -29,38769,8918,Bullish
1990-06-29,8570,4063,    5267,   -1556,31003,4507,Bullish
1990-06-15,3303,5619,     760,   -1134,30514,-2316,Bullish Reversal
1990-05-31,2543,6753,   -1700,    -477,34873,-4210,Bearish
1990-05-15,4243,7230,   -5233,    3575,33642,-2987,Bearish
1990-04-30,9476,3655,    1310,    1237,29053,5821,Bullish
1990-04-12,8166,2418,    5036,    -490,25282,5748,Bullish
1990-03-30,3130,2908,     539,   -2397,17957,222,Bullish Reversal
1990-03-15,2591,5305,    2340,   -4965,27766,-2714,Bullish Reversal
1990-02-28,251,10270,    -536,     312,29024,-10019,Bearish Reversal
1990-02-15,787,9958,     394,     319,29370,-9171,Bullish
1990-01-31,393,9639,  -10222,    6158,28934,-9246,Bearish
1990-01-15,10615,3481,   -1936,    1352,24717,7134,Bearish
1989-12-29,12551,2129,    -776,      48,23526,10422,Bearish Reversal
1989-12-15,13327,2081,    -345,    -195,33546,11246,Bearish
1989-11-30,13672,2276,    -184,     126,30846,11396,Bearish
1989-11-15,13856,2150,    2168,    -206,29514,11706,Bullish
1989-10-31,11688,2356,   -2879,    -430,26267,9332,Bearish Reversal
1989-10-13,14567,2786,    6256,    -296,27248,11781,Bullish
1989-09-29,8311,3082,     831,   -2538,20315,5229,Bullish Reversal
1989-09-15,7480,5620,   -5914,    1614,30187,1860,Bearish Reversal
1989-08-31,13394,4006,    2853,    1341,34598,9388,Bullish
1989-08-15,10541,2665,    1647,    -445,29531,7876,Bullish
1989-07-31,8894,3110,    6092,     631,27257,5784,Bullish
1989-07-14,2802,2479,     -70,   -1607,17853,323,Bullish Reversal
1989-06-30,2872,4086,    1638,   -2289,17987,-1214,Bullish Reversal
1989-06-15,1234,6375,   -1491,     404,29253,-5141,Bearish Reversal
1989-05-31,2725,5971,   -7582,    4814,29282,-3246,Bearish
1989-05-15,10307,1157,    2578,    -360,25373,9150,Bullish
1989-04-28,7729,1517,      41,    -131,22867,6212,Bullish
1989-04-14,7688,1648,     639,    -317,20893,6040,Bullish
1989-03-31,7049,1965,    3620,     296,19631,5084,Bullish
1989-03-15,3429,1669,    2056,   -2088,15491,1760,Bullish Reversal
1989-02-28,1373,3757,   -8366,     515,30683,-2384,Bearish
1989-02-15,9739,3242,   -2767,    -187,28642,6497,Bearish Reversal
1989-01-31,12506,3429,    6401,    2188,29437,9077,Bullish
1989-01-13,6105,1241,   -2031,    -325,21597,4864,Bearish Reversal
1988-12-30,8136,1566,    2955,    -982,21974,6570,Bullish Reversal
1988-12-15,5181,2548,   -4385,    -166,27374,2633,Bearish Reversal
1988-11-30,9566,2714,    7200,     926,28227,6852,Bullish
1988-11-15,2366,1788,   -3285,     948,17370,578,Bearish Reversal
1988-10-31,5651,840,     428,     105,23452,4811,Bullish
1988-10-14,5223,735,    1404,   -1829,21686,4488,Bullish
1988-09-30,3819,2564,    1407,    -779,17849,1255,Bullish Reversal
1988-09-15,2412,3343,    -295,     207,25186,-931,Bearish Reversal
1988-08-31,2707,3136,   -2762,    1310,28513,-429,Bearish
1988-08-15,5469,1826,   -4121,    1314,28090,3643,Bearish Reversal
1988-07-29,9590,512,   -8339,    -251,30069,9078,Bearish Reversal
1988-07-15,17929,763,    -391,     456,33023,17166,Bearish Reversal
1988-06-30,18320,307,   -1083,    -979,33848,18013,Bearish Reversal
1988-06-15,19403,1286,   13486,    -603,36198,18117,Bullish
1988-05-31,5917,1889,   -2968,     106,29846,4028,Bearish
1988-05-13,8885,1783,    2679,    -388,28220,7102,Bullish
1988-04-29,6206,2171,    -108,    1296,25940,4035,Bearish
1988-04-15,6314,875,   -2526,     330,23747,5439,Bearish Reversal
1988-03-31,8840,545,    2875,     545,24339,8295,Bullish
1988-03-15,5965,0,   -3318,    -485,18998,5965,Bearish Reversal
1988-02-29,9283,485,    -352,    -775,23411,8798,Bullish Reversal
1988-02-12,9635,1260,     339,     834,25254,8375,Bearish Reversal
1988-01-29,9296,426,    1346,     207,25446,8870,Bullish
1988-01-15,7950,219,    3043,    -450,21722,7731,Bullish
1987-12-31,4907,669,    1455,      23,14908,4238,Bullish
1987-12-15,3452,646,     925,     166,12185,2806,Bullish Reversal
1987-11-30,2527,480,     331,       0,19321,2047,Bullish
1987-11-13,2196,480,    -197,       0,18209,1716,Bearish Reversal
1987-10-30,2393,480,   -7723,     480,19138,1913,Bearish Reversal
1987-10-15,10116,0,    1422,       0,23337,10116,Bullish
1987-09-30,8694,0,    1873,    -531,21422,8694,Bullish
1987-09-15,6821,531,    1170,     -56,19660,6290,Bullish Reversal
1987-08-31,5651,587,    3121,     587,23449,5064,Bullish
1987-08-14,2530,0,      -1,    -284,18322,2530,Bullish Reversal
1987-07-31,2531,284,   -2121,     284,19033,2247,Bearish Reversal
1987-07-15,4652,0,    1437,    -274,23082,4652,Bullish
1987-06-30,3215,274,    1708,    -306,19674,2941,Bullish Reversal
1987-06-15,1507,580,     -14,    -585,25820,927,Bullish
1987-05-29,1521,1165,    -146,     -92,25406,356,Bearish
1987-05-15,1667,1257,     -54,    -596,24663,410,Bullish
1987-04-30,1721,1853,   -1922,    1053,24537,-132,Bearish Reversal
1987-04-15,3643,800,   -4212,     331,25825,2843,Bearish Reversal
1987-03-31,7855,469,   -3357,     249,27963,7386,Bearish Reversal
1987-03-13,11212,220,    4385,    -837,34455,10992,Bullish
1987-02-27,6827,1057,    2188,    -425,24837,5770,Bullish
1987-02-13,4639,1482,   -1557,     451,24222,3157,Bearish
1987-01-30,6196,1031,    2605,    -546,23106,5165,Bullish
1987-01-15,3591,1577,     686,     479,15379,2014,Bullish
1986-12-31,2905,1098,    -151,      22,14937,1807,Bearish Reversal
1986-12-15,3056,1076,    1436,    -674,18363,1980,Bullish
1986-11-28,1620,1750,   -2540,      27,14648,-130,Bearish Reversal
1986-11-14,4160,1723,    3458,   -1247,15667,2437,Bullish
1986-10-31,702,2970,     240,     797,12377,-2268,Bearish
1986-10-15,462,2173,     213,    1178,11095,-1711,Bearish
1986-09-30,249,995,     -79,     -76,9358,-746,Bearish Reversal
1986-09-15,328,1071,     123,   -1956,16111,-743,Bullish Reversal
1986-08-29,205,3027,   -1352,      93,17501,-2822,Bearish
1986-08-15,1557,2934,     517,     968,15436,-1377,Bearish
1986-07-31,1040,1966,    -911,     708,13759,-926,Bearish
1986-07-15,1951,1258,     534,     326,11320,693,Bullish
1986-06-30,1417,932,     243,     -90,9400,485,Bullish Reversal
1986-06-13,1174,1022,   -1059,     897,13025,152,Bearish Reversal
1986-05-30,2233,125,   -1342,   -2383,14977,2108,Bullish
1986-05-15,3575,2508,     174,     955,14246,1067,Bearish
1986-04-30,3401,1553,    1216,     143,13670,1848,Bullish
1986-04-15,2185,1410,     417,     406,10983,775,Bullish
1986-03-31,1768,1004,     244,    -892,9748,764,Bullish Reversal
1986-03-14,1524,1896,     -23,   -1860,14134,-372,Bullish Reversal
1986-02-28,1547,3756,    -163,    1243,15075,-2209,Bearish
1986-02-14,1710,2513,    1297,   -6888,13901,-803,Bullish Reversal
1986-01-31,413,9401,       6,    1019,18922,-8988,Bearish
1986-01-15,407,8382,.,.,15693,-7975,No signal
