As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1997-09-09,6595,66009,     -79,    -459,202432,-59414,Bullish
1997-09-02,6674,66468,    -915,    7337,195898,-59794,Bearish Reversal
1997-08-26,7589,59131,     406,   -4461,196870,-51542,Bullish Reversal
1997-08-19,7183,63592,   -6835,    -130,201656,-56409,Bearish
1997-08-12,14018,63722,    7505,  -13697,196685,-49704,Bullish Reversal
1997-08-05,6513,77419,   -5031,    9249,197799,-70906,Bearish
1997-07-29,11544,68170,     750,   -4110,194719,-56626,Bullish Reversal
1997-07-22,10794,72280,    3397,   -9705,204631,-61486,Bullish Reversal
1997-07-15,7397,81985,    1058,    3206,217370,-74588,Bearish Reversal
1997-07-08,6339,78779,    1109,    6538,217966,-72440,Bearish
1997-07-01,5230,72241,   -4260,    8158,196108,-67011,Bearish
1997-06-24,9490,64083,    1213,   18227,185491,-54593,Bearish
1997-06-17,8277,45856,     374,    1761,164407,-37579,Bearish
1997-06-10,7903,44095,    -576,    4818,160675,-36192,Bearish
1997-06-03,8479,39277,   -1774,    -524,150801,-30798,Bearish Reversal
1997-05-27,10253,39801,      40,    -649,158811,-29548,Bullish Reversal
1997-05-20,10213,40450,   -3991,    8563,159466,-30237,Bearish Reversal
1997-05-13,14204,31887,    5543,  -17023,162528,-17683,Bullish Reversal
1997-05-06,8661,48910,     590,     907,168134,-40249,Bearish
1997-04-29,8071,48003,   -1060,    1372,163585,-39932,Bearish
1997-04-22,9131,46631,     236,    9383,162911,-37500,Bearish
1997-04-15,8895,37248,   -1124,   18366,159410,-28353,Bearish
1997-04-08,10019,18882,    -477,   -1076,148359,-8863,Bullish Reversal
1997-04-01,10496,19958,   -6369,   -3622,152107,-9462,Bearish Reversal
1997-03-25,16865,23580,    4065,     -91,163639,-6715,Bullish Reversal
1997-03-18,12800,23671,   -2419,    7239,172691,-10871,Bearish
1997-03-11,15219,16432,   -5995,   -2209,170832,-1213,Bearish Reversal
1997-03-04,21214,18641,    7205,  -16609,174030,2573,Bullish Reversal
1997-02-25,14009,35250,    -141,  -12761,184459,-21241,Bullish Reversal
1997-02-18,14150,48011,    5747,   -7042,194794,-33861,Bullish Reversal
1997-02-11,8403,55053,     965,    -168,195275,-46650,Bullish
1997-02-04,7438,55221,   -2788,    6039,191347,-47783,Bearish
1997-01-28,10226,49182,    2411,   -8903,189160,-38956,Bullish Reversal
1997-01-21,7815,58085,     172,   -2527,205471,-50270,Bullish
1997-01-14,7643,60612,   -3725,    1088,204117,-52969,Bearish
1997-01-07,11368,59524,    -480,    5751,201412,-48156,Bearish
1996-12-31,11848,53773,     -26,    4358,189805,-41925,Bearish
1996-12-24,11874,49415,    -345,     169,186187,-37541,Bearish
1996-12-17,12219,49246,   -1470,   -1935,185415,-37027,Bullish Reversal
1996-12-10,13689,51181,    1824,  -14659,185516,-37492,Bullish Reversal
1996-12-03,11865,65840,    1203,     585,188166,-53975,Bullish Reversal
1996-11-26,10662,65255,     519,   15053,191221,-54593,Bearish
1996-11-19,10143,50202,   -3471,   -3592,175954,-40059,Bullish Reversal
1996-11-12,13614,53794,    3133,  -10393,189454,-40180,Bullish Reversal
1996-11-05,10481,64187,     312,    9644,193964,-53706,Bearish
1996-10-29,10169,54543,   -2071,    6288,187475,-44374,Bearish Reversal
1996-10-22,12240,48255,   -2417,  -17175,187813,-36015,Bullish Reversal
1996-10-15,14657,65430,    2656,    -816,196753,-50773,Bullish
1996-10-08,12001,66246,    1145,   -2874,193843,-54245,Bullish Reversal
1996-10-01,10856,69120,     898,    3348,197398,-58264,Bearish
1996-09-24,9958,65772,   -1670,    1898,189340,-55814,Bearish Reversal
1996-09-17,11628,63874,     640,    5854,191988,-52246,Bearish
1996-09-10,10988,58020,     149,   30578,186183,-47032,Bearish
1996-09-03,10839,27442,   -3474,   10601,162775,-16603,Bearish
1996-08-27,14313,16841,    1365,   -2511,160819,-2528,Bullish
1996-08-20,12948,19352,   -1021,    1953,157653,-6404,Bearish Reversal
1996-08-13,13969,17399,    -186,    -565,160705,-3430,Bullish
1996-08-06,14155,17964,    2375,  -17420,158371,-3809,Bullish Reversal
1996-07-30,11780,35384,    1020,   -3523,169384,-23604,Bullish Reversal
1996-07-23,10760,38907,     577,   -3282,176128,-28147,Bullish Reversal
1996-07-16,10183,42189,   -3673,   -7441,187816,-32006,Bullish Reversal
1996-07-09,13856,49630,     357,   -2680,197471,-35774,Bullish
1996-07-02,13499,52310,   -5481,    3300,196152,-38811,Bearish
1996-06-25,18980,49010,     208,   -1718,194460,-30030,Bullish
1996-06-18,18772,50728,    1947,   -2656,192486,-31956,Bullish
1996-06-11,16825,53384,   -8405,   15387,189544,-36559,Bearish
1996-06-04,25230,37997,    1387,    6188,183865,-12767,Bearish Reversal
1996-05-28,23843,31809,     566,   -2371,202685,-7966,Bullish Reversal
1996-05-21,23277,34180,      90,    5957,205874,-10903,Bearish
1996-05-14,23187,28223,   -2688,    7172,205744,-5036,Bearish
1996-05-07,25875,21051,    1427,   -4435,201442,4824,Bullish Reversal
1996-04-30,24448,25486,     304,    1889,206658,-1038,Bearish
1996-04-23,24144,23597,    -127,    5916,203351,547,Bearish
1996-04-16,24271,17681,  -17949,    5424,201839,6590,Bearish Reversal
1996-04-09,42220,12257,    5823,     665,202031,29963,Bullish
1996-04-02,36397,11592,   -3072,    3824,189385,24805,Bearish Reversal
1996-03-26,39469,7768,   10298,   -4339,201147,31701,Bullish
1996-03-19,29171,12107,   -5061,    2684,197708,17064,Bearish Reversal
1996-03-12,34232,9423,    2086,    -433,208236,24809,Bullish
1996-03-05,32146,9856,  -11960,    4026,206708,22290,Bearish Reversal
1996-02-27,44106,5830,   -5017,   -2183,220205,38276,Bearish Reversal
1996-02-20,49123,8013,   -6354,    1129,221187,41110,Bearish Reversal
1996-02-13,55477,6884,  -17481,   -2229,224779,48593,Bearish Reversal
1996-02-06,72958,9113,   -1020,    2829,235728,63845,Bearish
1996-01-30,73978,6284,    1347,    2995,223800,67694,Bearish Reversal
1996-01-23,72631,3289,    7806,   -3400,226823,69342,Bullish
1996-01-16,64825,6689,    8761,     276,213033,58136,Bullish
1996-01-09,56064,6413,   33841,   -5416,196205,49651,Bullish
1996-01-02,22223,11829,    6730,   -1404,148656,10394,Bullish
1995-12-26,15493,13233,    -655,     112,141213,2260,Bearish Reversal
1995-12-19,16148,13121,   -8314,    -256,142709,3027,Bearish Reversal
1995-12-12,24462,13377,    9226,   -2151,144601,11085,Bullish
1995-12-05,15236,15528,     373,   -1757,139049,-292,Bullish Reversal
1995-11-28,14863,17285,   -2384,    2938,150937,-2422,Bearish Reversal
1995-11-21,17247,14347,   -6176,    -839,155570,2900,Bearish Reversal
1995-11-14,23423,15186,    7930,  -26511,172130,8237,Bullish Reversal
1995-11-07,15493,41697,    1179,  -11243,187463,-26204,Bullish Reversal
1995-10-31,14314,52940,    1048,   -1745,192942,-38626,Bullish
1995-10-24,13266,54685,    -227,   12770,191143,-41419,Bearish
1995-10-17,13493,41915,   -1899,    1335,181415,-28422,Bearish
1995-10-10,15392,40580,    2225,   -4176,180595,-25188,Bullish
1995-10-03,13167,44756,   -1346,    3396,180193,-31589,Bearish Reversal
1995-09-26,14513,41360,   -2402,    2688,184643,-26847,Bearish Reversal
1995-09-19,16915,38672,    1471,   -5806,188070,-21757,Bullish
1995-09-12,15444,44478,    2805,   -9511,186741,-29034,Bullish
1995-09-05,12639,53989,    1306,    6329,183988,-41350,Bearish
1995-08-29,11333,47660,    -862,    2347,177422,-36327,Bearish
1995-08-22,12195,45313,   -2643,   13260,175852,-33118,Bearish
1995-08-15,14838,32053,    -434,  -14209,173296,-17215,Bullish Reversal
1995-08-08,15272,46262,    2188,    6029,177811,-30990,Bearish
1995-08-01,13084,40233,   -3543,   25609,170099,-27149,Bearish
1995-07-25,16627,14624,   -3733,    2144,168448,2003,Bearish Reversal
1995-07-18,20360,12480,    5687,  -14300,171900,7880,Bullish Reversal
1995-07-11,14673,26780,   -3716,    4818,184850,-12107,Bearish
1995-07-03,18389,21962,  -10636,   14378,175928,-3573,Bearish Reversal
1995-06-27,29025,7584,   -4021,     705,177052,21441,Bearish Reversal
1995-06-20,33046,6879,   15804,   -5935,183209,26167,Bullish
1995-06-13,17242,12814,    3335,   -5373,164848,4428,Bullish Reversal
1995-06-06,13907,18187,    2191,     417,170887,-4280,Bullish
1995-05-30,11716,17770,     355,   -4108,159456,-6054,Bullish Reversal
1995-05-23,11361,21878,   -1818,    2658,181812,-10517,Bearish
1995-05-16,13179,19220,     564,    5470,173860,-6041,Bearish
1995-05-09,12615,13750,  -13038,    6788,170206,-1135,Bearish Reversal
1995-05-02,25653,6962,  -17049,     133,177178,18691,Bearish Reversal
1995-04-25,42702,6829,   -2243,     570,196084,35873,Bearish Reversal
1995-04-18,44945,6259,    1680,    -561,198168,38686,Bullish
1995-04-11,43265,6820,    3394,     640,191233,36445,Bullish
1995-04-04,39871,6180,   27212,   -5638,187495,33691,Bullish
1995-03-28,12659,11818,   -2693,      99,162245,841,Bearish Reversal
1995-03-21,15352,11719,   -4566,   -1248,168138,3633,Bearish
1995-03-14,19918,12967,    4105,  -12380,167938,6951,Bullish Reversal
1995-03-07,15813,25347,    1210,  -18489,168151,-9534,Bullish Reversal
1995-02-28,14603,43836,    -994,    4473,174285,-29233,Bearish
1995-02-21,15597,39363,     -40,   -5528,169377,-23766,Bullish Reversal
1995-02-14,15637,44891,    -306,   -2155,171401,-29254,Bullish Reversal
1995-02-07,15943,47046,    1235,    1758,172009,-31103,Bearish
1995-01-31,14708,45288,   -1611,    7055,171777,-30580,Bearish Reversal
1995-01-24,16319,38233,     569,  -15351,175858,-21914,Bullish Reversal
1995-01-17,15750,53584,    1233,  -10512,188429,-37834,Bullish Reversal
1995-01-10,14517,64096,    1513,   17026,196271,-49579,Bearish
1995-01-03,13004,47070,    -478,   -6640,178399,-34066,Bullish Reversal
1994-12-27,13482,53710,    -613,    -492,179759,-40228,Bearish
1994-12-20,14095,54202,       2,   -6770,175686,-40107,Bullish Reversal
1994-12-13,14093,60972,    -539,    1262,179346,-46879,Bearish Reversal
1994-12-06,14632,59710,   -4647,   20031,180619,-45078,Bearish
1994-11-29,19279,39679,   -3873,    2428,172690,-20400,Bearish
1994-11-22,23152,37251,   -3370,   -3871,170691,-14099,Bullish
1994-11-15,26522,41122,   -4180,       4,166090,-14600,Bearish Reversal
1994-11-08,30702,41118,     663,    3415,166608,-10416,Bearish
1994-11-01,30039,37703,   -5349,   23986,163943,-7664,Bearish
1994-10-25,35388,13717,    2409,   -2276,157554,21671,Bullish
1994-10-18,32979,15993,   -5276,    5022,156161,16986,Bearish Reversal
1994-10-11,38255,10971,  -28421,    1735,164252,27284,Bearish Reversal
1994-10-04,66676,9236,    -210,     548,188054,57440,Bearish
1994-09-27,66886,8688,    8762,   -2391,184697,58198,Bullish
1994-09-20,58124,11079,   15217,     -20,174646,47045,Bullish
1994-09-13,42907,11099,    2800,  -10168,159123,31808,Bullish
1994-09-06,40107,21267,    1479,   -2317,157364,18840,Bullish
1994-08-30,38628,23584,    8223,  -14722,156676,15044,Bullish Reversal
1994-08-23,30405,38306,    2756,   -7071,156684,-7901,Bullish Reversal
1994-08-16,27649,45377,   -4875,    -697,160298,-17728,Bearish
1994-08-09,32524,46074,    -510,    8139,155058,-13550,Bearish
1994-08-02,33034,37935,   -1007,   15285,145660,-4901,Bearish Reversal
1994-07-26,34041,22650,    1035,    -345,149109,11391,Bullish Reversal
1994-07-19,33006,22995,      44,    -312,153041,10011,Bullish
1994-07-12,32962,23307,   -3669,    -296,145019,9655,Bearish Reversal
1994-07-05,36631,23603,   -2697,     209,146005,13028,Bearish Reversal
1994-06-28,39328,23394,  -16063,    1549,148851,15934,Bearish Reversal
1994-06-21,55391,21845,   21548,   -1773,161383,33546,Bullish
1994-06-14,33843,23618,    2490,   -2302,138822,10225,Bullish
1994-06-07,31353,25920,  -13866,    2215,136615,5433,Bearish Reversal
1994-05-31,45219,23705,    7710,   -5513,148143,21514,Bullish Reversal
1994-05-24,37509,29218,    7410,   -3063,154408,8291,Bullish
1994-05-17,30099,32281,    4141,   -2018,144784,-2182,Bullish
1994-05-10,25958,34299,    2103,  -14931,142039,-8341,Bullish Reversal
1994-05-03,23855,49230,    2495,    1155,150507,-25375,Bullish
1994-04-26,21360,48075,   -4306,    5588,149682,-26715,Bearish Reversal
1994-04-19,25666,42487,   -4565,   15294,150065,-16821,Bearish
1994-04-12,30231,27193,   -5050,    9317,140190,3038,Bearish
1994-04-05,35281,17876,   -4668,    1642,138683,17405,Bearish Reversal
1994-03-29,39949,16234,    2335,     860,147441,23715,Bullish
1994-03-22,37614,15374,    1660,     158,147001,22240,Bullish
1994-03-15,35954,15216,    7744,  -11930,142387,20738,Bullish Reversal
1994-03-08,28210,27146,   -4995,    1417,146116,1064,Bearish Reversal
1994-03-01,33205,25729,    3193,    7897,148260,7476,Bearish
1994-02-22,30012,17832,   -4386,    4044,139965,12180,Bearish Reversal
1994-02-15,34398,13788,    -306,    -445,140211,20610,Bullish
1994-02-08,34704,14233,    -554,    -247,136106,20471,Bearish
1994-02-01,35258,14480,   -3029,    4696,134302,20778,Bearish Reversal
1994-01-25,38287,9784,  -13334,    2891,147945,28503,Bearish Reversal
1994-01-18,51621,6893,    1477,   -1918,159083,44728,Bullish
1994-01-11,50144,8811,   -9150,    -721,157271,41333,Bearish Reversal
1994-01-04,59294,9532,    5285,    1308,170497,49762,Bullish
1993-12-28,54009,8224,      93,     -98,159847,45785,Bullish
1993-12-21,53916,8322,    1052,     342,159335,45594,Bullish
1993-12-14,52864,7980,   12117,    -614,156428,44884,Bullish
1993-12-07,40747,8594,    5034,   -2568,142524,32153,Bullish Reversal
1993-11-30,35713,11162,   -7211,    4151,147175,24551,Bearish Reversal
1993-11-23,42924,7011,    1189,      28,154281,35913,Bullish
1993-11-16,41735,6983,   -3185,   -6521,151618,34752,Bullish Reversal
1993-11-09,44920,13504,    7840,    1558,154670,31416,Bullish
1993-11-02,37080,11946,   -4325,    1585,146843,25134,Bearish Reversal
1993-10-26,41405,10361,    4156,    1250,154785,31044,Bullish
1993-10-19,37249,9111,     642,   -1605,149633,28138,Bullish Reversal
1993-10-12,36607,10716,    6792,   -5872,151204,25891,Bullish Reversal
1993-10-05,29815,16588,   -1457,    1451,151216,13227,Bearish Reversal
1993-09-28,31272,15137,   -1463,   -1028,154198,16135,Bearish Reversal
1993-09-21,32735,16165,   -5625,   -1675,159931,16570,Bearish Reversal
1993-09-14,38360,17840,   -7133,    -901,171512,20520,Bearish Reversal
1993-09-07,45493,18741,   -3401,    5936,179032,26752,Bearish
1993-08-31,48894,12805,    4490,    1067,175913,36089,Bullish
1993-08-24,44404,11738,    2536,   -1134,172556,32666,Bullish Reversal
1993-08-17,41868,12872,  -13857,    -487,172814,28996,Bearish Reversal
1993-08-10,55725,13359,  -26351,     880,176847,42366,Bearish Reversal
1993-08-03,82076,12479,   12746,    1998,206869,69597,Bullish
1993-07-27,69330,10481,   -5007,     626,197704,58849,Bearish Reversal
1993-07-20,74337,9855,   -2200,   -3481,204642,64482,Bullish
1993-07-13,76537,13336,    2762,   -3802,204057,63201,Bullish
1993-07-06,73775,17138,   12810,    5102,199471,56637,Bullish
1993-06-29,60965,12036,    6526,     906,174697,48929,Bullish
1993-06-22,54439,11130,    5275,     535,167368,43309,Bullish
1993-06-15,49164,10595,   -7041,    1369,164461,38569,Bearish Reversal
1993-06-08,56205,9226,   -4958,    -920,171089,46979,Bearish Reversal
1993-06-01,61163,10146,    -645,    1503,175145,51017,Bearish
1993-05-25,61808,8643,  -11223,    2885,174530,53165,Bearish Reversal
1993-05-18,73031,5758,    7253,   -5452,178417,67273,Bullish
1993-05-11,65778,11210,    -136,    1894,167088,54568,Bearish
1993-05-04,65914,9316,    8259,    1826,164403,56598,Bullish
1993-04-27,57655,7490,   14133,     461,156996,50165,Bullish
1993-04-20,43522,7029,    -662,    3855,137431,36493,Bearish
1993-04-13,44184,3174,     104,    -798,134188,41010,Bullish Reversal
1993-04-06,44080,3972,   12048,   -5342,134202,40108,Bullish
1993-03-30,32032,9314,   15561,   -4696,127614,22718,Bullish
1993-03-23,16471,14010,    6458,  -11143,112481,2461,Bullish Reversal
1993-03-16,10013,25153,    5003,   -4120,118169,-15140,Bullish Reversal
1993-03-09,5010,29273,    -821,   10060,118364,-24263,Bearish
1993-03-02,5831,19213,    -588,    3992,109864,-13382,Bearish
1993-02-23,6419,15221,    -140,   -1990,108001,-8802,Bullish Reversal
1993-02-16,6559,17211,    1581,   -6353,111624,-10652,Bullish Reversal
1993-02-09,4978,23564,     604,     645,113003,-18586,Bearish
1993-02-02,4374,22919,     596,   -2127,104396,-18545,Bullish Reversal
1993-01-26,3778,25046,     507,   -6270,109548,-21268,Bullish Reversal
1993-01-19,3271,31316,    -666,    -488,115828,-28045,Bearish
1993-01-12,3937,31804,   -1114,    5032,113657,-27867,Bearish
1993-01-05,5051,26772,    -549,    2327,113329,-21721,Bearish
1992-12-29,5600,24445,   -1038,    2904,107682,-18845,Bearish
1992-12-22,6638,21541,    3407,    -569,103836,-14903,Bullish
1992-12-15,3231,22110,    -324,    -143,99913,-18879,Bearish
1992-12-08,3555,22253,     943,   -2522,96886,-18698,Bullish Reversal
1992-12-01,2612,24775,    -784,     950,98384,-22163,Bearish Reversal
1992-11-24,3396,23825,    -761,   -1552,108774,-20429,Bullish Reversal
1992-11-17,4157,25377,   -1150,   -1970,112935,-21220,Bullish Reversal
1992-11-10,5307,27347,    1957,    6569,116747,-22040,Bearish
1992-11-03,3350,20778,     102,    2225,106734,-17428,Bearish Reversal
1992-10-27,3248,18553,    -526,    6343,108776,-15305,Bearish
1992-10-20,3774,12210,   -1778,    1960,99420,-8436,Bearish Reversal
1992-10-13,5552,10250,   -1021,    1700,101717,-4698,Bearish Reversal
1992-10-06,6573,8550,     367,    -156,101946,-1977,Bullish
1992-09-30,6206,8706,    1039,   -4886,99191,-2500,Bullish Reversal
1992-09-15,5167,13592,   -1027,   -6253,100717,-8425,Bullish
1992-08-31,6194,19845,    -474,     -42,99349,-13651,Bearish Reversal
1992-08-14,6668,19887,  -25677,   12955,102784,-13219,Bearish Reversal
1992-07-31,32345,6932,    2563,    1300,112384,25413,Bullish
1992-07-15,29782,5632,   16720,   -3769,111763,24150,Bullish
1992-06-30,13062,9401,   -3190,    -463,91162,3661,Bearish Reversal
1992-06-15,16252,9864,    9957,  -12300,103229,6388,Bullish
1992-05-29,6295,22164,   -4199,    3355,102788,-15869,Bearish Reversal
1992-05-15,10494,18809,    1469,   -8195,109747,-8315,Bullish Reversal
1992-04-30,9025,27004,    4765,   -2368,113724,-17979,Bullish
1992-04-15,4260,29372,   -6616,    5884,109312,-25112,Bearish
1992-03-31,10876,23488,    -848,   -2791,103658,-12612,Bullish Reversal
1992-03-13,11724,26279,   -1188,    7140,113645,-14555,Bearish
1992-02-28,12912,19139,   -1005,    5710,102931,-6227,Bearish
1992-02-14,13917,13429,     566,     991,100473,488,Bearish Reversal
1992-01-31,13351,12438,    2161,   -3247,102940,913,Bullish Reversal
1992-01-15,11190,15685,    2172,    2065,104052,-4495,Bullish Reversal
1991-12-31,9018,13620,   -7774,    7307,114144,-4602,Bearish
1991-12-13,16792,6313,  -15450,    2311,103659,10479,Bearish Reversal
1991-11-29,32242,4002,   22051,   -9129,115496,28240,Bullish
1991-11-15,10191,13131,   -3404,    3099,103034,-2940,Bearish
1991-10-31,13595,10032,    2131,     198,100311,3563,Bullish
1991-10-15,11464,9834,    2061,  -10921,92152,1630,Bullish Reversal
1991-09-30,9403,20755,    1667,   -9114,97904,-11352,Bullish Reversal
1991-09-16,7736,29869,     509,   -1985,107449,-22133,Bullish Reversal
1991-08-30,7227,31854,   -5194,    4533,107993,-24627,Bearish
1991-08-15,12421,27321,    -228,   11867,101756,-14900,Bearish
1991-07-31,12649,15454,   -7014,    6359,87490,-2805,Bearish Reversal
1991-07-15,19663,9095,    1123,    -152,95164,10568,Bullish
1991-06-28,18540,9247,   -1283,   -2709,87349,9293,Bullish Reversal
1991-06-14,19823,11956,   11698,   -5484,91953,7867,Bullish
1991-05-31,8125,17440,    1176,     -10,91485,-9315,Bullish Reversal
1991-05-15,6949,17450,    2649,   -8260,99903,-10501,Bullish Reversal
1991-04-30,4300,25710,     298,    7547,108217,-21410,Bearish
1991-04-15,4002,18163,    2278,   -3045,97290,-14161,Bullish Reversal
1991-03-28,1724,21208,   -1387,    6340,102541,-19484,Bearish
1991-03-15,3111,14868,    1499,   -1579,98708,-11757,Bullish
1991-02-28,1612,16447,    -903,    -433,98025,-14835,Bearish
1991-02-15,2515,16880,     471,    2578,95750,-14365,Bearish
1991-01-31,2044,14302,  -15604,    8180,93496,-12258,Bearish Reversal
1991-01-15,17648,6122,    8420,    1696,118173,11526,Bullish
1990-12-31,9228,4426,    4447,   -6106,107610,4802,Bullish Reversal
1990-12-14,4781,10532,   -2483,    4397,111586,-5751,Bearish
1990-11-30,7264,6135,    1371,   -2069,101946,1129,Bullish Reversal
1990-11-15,5893,8204,   -5081,   -1188,111194,-2311,Bearish Reversal
1990-10-31,10974,9392,   -6820,     329,114534,1582,Bearish Reversal
1990-10-15,17794,9063,   -6890,    5876,116656,8731,Bearish
1990-09-28,24684,3187,   10909,   -4531,116620,21497,Bullish
1990-09-14,13775,7718,   -7117,   -2879,113077,6057,Bearish Reversal
1990-08-31,20892,10597,   -2938,    3075,123147,10295,Bearish Reversal
1990-08-15,23830,7522,   15814,    1647,125895,16308,Bullish
1990-07-31,8016,5875,    2138,   -9339,98923,2141,Bullish Reversal
1990-07-13,5878,15214,    1562,   -4976,107275,-9336,Bullish Reversal
1990-06-29,4316,20190,     206,   -6262,112142,-15874,Bullish Reversal
1990-06-15,4110,26452,   -1123,    7742,117247,-22342,Bearish
1990-05-31,5233,18710,     -64,    -693,104625,-13477,Bullish Reversal
1990-05-15,5297,19403,   -1067,   -1229,118492,-14106,Bullish Reversal
1990-04-30,6364,20632,    -746,    -549,123601,-14268,Bearish
1990-04-12,7110,21181,   -2304,    -282,118177,-14071,Bearish
1990-03-30,9414,21463,   -4553,    3160,116812,-12049,Bearish Reversal
1990-03-15,13967,18303,    2002,    9314,132871,-4336,Bearish
1990-02-28,11965,8989,   -8350,    3424,121920,2976,Bearish Reversal
1990-02-15,20315,5565,    6621,   -1756,130564,14750,Bullish Reversal
1990-01-31,13694,7321,   -8088,    2083,131994,6373,Bearish Reversal
1990-01-15,21782,5238,   -1200,   -3343,149393,16544,Bullish Reversal
1989-12-29,22982,8581,   -7456,      68,150931,14401,Bearish Reversal
1989-12-15,30438,8513,    1453,   -2536,156019,21925,Bullish
1989-11-30,28985,11049,    6545,    1845,147759,17936,Bullish Reversal
1989-11-15,22440,9204,    6873,   -3564,153379,13236,Bullish
1989-10-31,15567,12768,   11661,   -7699,151142,2799,Bullish
1989-10-13,3906,20467,   -1228,    3665,143681,-16561,Bearish Reversal
1989-09-29,5134,16802,   -4979,   -7122,147468,-11668,Bullish Reversal
1989-09-15,10113,23924,    6636,   -4927,154493,-13811,Bullish Reversal
1989-08-31,3477,28851,   -2720,    8457,156595,-25374,Bearish
1989-08-15,6197,20394,    2501,    1807,147488,-14197,Bullish Reversal
1989-07-31,3696,18587,   -3966,    -866,148279,-14891,Bearish Reversal
1989-07-14,7662,19453,    -719,   -2009,154241,-11791,Bullish Reversal
1989-06-30,8381,21462,    2490,   -2561,157858,-13081,Bullish Reversal
1989-06-15,5891,24023,    2477,   -4862,163699,-18132,Bullish Reversal
1989-05-31,3414,28885,   -2596,   -1360,179513,-25471,Bearish Reversal
1989-05-15,6010,30245,    3562,   -2675,188114,-24235,Bullish
1989-04-28,2448,32920,   -3631,    3919,168488,-30472,Bearish
1989-04-14,6079,29001,    2657,   -4946,158340,-22922,Bullish Reversal
1989-03-31,3422,33947,   -2925,    8272,163649,-30525,Bearish Reversal
1989-03-15,6347,25675,    1953,   -6757,165615,-19328,Bullish Reversal
1989-02-28,4394,32432,   -1434,    -398,165774,-28038,Bearish Reversal
1989-02-28,1072,0,      15,       0,1906,1072,Bullish
1989-02-15,1057,0,       3,   -2000,1869,1057,Bullish Reversal
1989-02-15,5828,32830,     819,   -5081,168943,-27002,Bearish Reversal
1989-01-31,1054,2000,    1054,   -1500,2999,-946,Bullish Reversal
1989-01-31,5009,37911,    -224,    8517,170221,-32902,Bearish
1989-01-13,5233,29394,   -1604,    7594,163937,-24161,Bearish
1988-12-30,282,2500,       9,    2500,2777,-2218,Bullish
1988-12-30,6837,21800,    1392,    4152,152731,-14963,Bearish
1988-12-15,5445,17648,     -72,     385,145811,-12203,Bearish Reversal
1988-11-30,5517,17263,   -2608,    1367,148286,-11746,Bearish Reversal
1988-11-15,8125,15896,    3744,  -15462,148897,-7771,Bullish Reversal
1988-10-31,4381,31358,    -136,   -2429,160894,-26977,Bullish
1988-10-14,4517,33787,      90,     723,159467,-29270,Bearish
1988-09-30,4427,33064,     860,    5562,156546,-28637,Bearish
1988-09-15,3567,27502,   -1338,    9087,155243,-23935,Bearish
1988-08-31,4905,18415,     144,    -133,142631,-13510,Bullish
1988-08-15,4761,18548,     911,    -221,139252,-13787,Bullish Reversal
1988-07-29,3850,18769,   -4929,   -4102,139382,-14919,Bearish Reversal
1988-07-15,8779,22871,    4121,    -155,149809,-14092,Bullish Reversal
1988-06-30,4658,23026,   -2527,   12571,151645,-18368,Bearish
1988-06-15,7185,10455,   -1135,    -612,142022,-3270,Bearish Reversal
1988-05-31,8320,11067,    3485,   -2335,146461,-2747,Bullish Reversal
1988-05-13,4835,13402,    2255,   -6277,153681,-8567,Bullish Reversal
1988-04-29,2580,19679,   -2911,   -4762,154184,-17099,Bullish Reversal
1988-04-15,5491,24441,      90,     418,156961,-18950,Bearish
1988-03-31,5401,24023,    -653,     522,148310,-18622,Bearish Reversal
1988-03-15,6054,23501,    1987,   -6306,161792,-17447,Bullish
1988-02-29,4067,29807,     308,    3177,158223,-25740,Bearish
1988-02-12,3759,26630,   -6044,    7593,150569,-22871,Bearish
1988-01-29,9803,19037,   -3472,    9243,146192,-9234,Bearish Reversal
1988-01-15,13275,9794,   -1248,     440,146350,3481,Bearish Reversal
1987-12-31,14523,9354,   -6389,      63,150106,5169,Bearish Reversal
1987-12-15,20912,9291,   -3358,     838,158831,11621,Bearish
1987-11-30,24270,8453,   13403,    -974,152206,15817,Bullish
1987-11-13,0,0,       0,    -305,2098,0,Bearish Reversal
1987-11-13,10867,9427,   -4376,      11,132803,1440,Bearish Reversal
1987-10-30,15243,9416,   -4605,    2315,133422,5827,Bullish Reversal
1987-10-30,0,305,       0,       5,2268,-305,Bearish Reversal
1987-10-15,19848,7101,    2765,   -2880,143498,12747,Bullish
1987-10-15,0,300,       0,     300,2322,-300,Bearish Reversal
1987-09-30,17083,9981,     887,   -2268,142634,7102,Bullish Reversal
1987-09-30,0,0,       0,       0,2536,0,No signal
1987-09-15,0,0,    -361,       0,3241,0,Bearish Reversal
1987-09-15,16196,12249,    -307,   -3730,146895,3947,Bullish Reversal
1987-08-31,361,0,       1,       0,3309,361,Bearish Reversal
1987-08-31,16503,15979,   -2109,    5577,148815,524,Bullish Reversal
1987-08-14,360,0,     -20,       0,3402,360,Bearish Reversal
1987-08-14,18612,10402,   -5333,    3545,150693,8210,Bearish
1987-07-31,23945,6857,    7844,    -626,150523,17088,Bullish
1987-07-31,380,0,     380,    -239,7104,380,Bullish
1987-07-15,0,239,       0,     220,6597,-239,Bearish
