As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1993-12-07,3021,3403,    -927,   -1419,10260,-382,Bullish Reversal
1993-11-30,3948,4822,     -67,      47,12132,-874,Bearish
1993-11-23,4015,4775,   -2032,   -1229,11894,-760,Bearish Reversal
1993-11-16,6047,6004,    1565,    1382,14430,43,Bullish
1993-11-09,4482,4622,    2236,    2390,12298,-140,Bearish
1993-11-02,2246,2232,    -651,    -476,9975,14,Bearish Reversal
1993-10-26,2897,2708,     848,    1453,10291,189,Bearish
1993-10-19,2049,1255,   -4945,   -4371,8031,794,Bearish Reversal
1993-10-12,6994,5626,    3296,    4094,8951,1368,Bearish
1993-10-05,3698,1532,    -599,    -937,7919,2166,Bullish
1993-09-28,4297,2469,    -302,    -270,5555,1828,Bearish Reversal
1993-09-21,4599,2739,     375,     -25,5560,1860,Bullish Reversal
1993-09-14,4224,2764,   -1190,   -1592,7041,1460,Bullish Reversal
1993-09-07,5414,4356,    2504,    1193,7636,1058,Bullish Reversal
1993-08-31,2910,3163,    1034,    1004,8375,-253,Bullish
1993-08-24,1876,2159,    -420,    -974,7541,-283,Bullish Reversal
1993-08-17,2296,3133,    -723,   -1998,8278,-837,Bullish Reversal
1993-08-10,3019,5131,      22,    -141,10051,-2112,Bullish Reversal
1993-08-03,2997,5272,     435,      48,10368,-2275,Bullish
1993-07-27,2562,5224,    -596,    -672,9767,-2662,Bullish
1993-07-20,3158,5896,    -516,   -1611,8727,-2738,Bullish Reversal
1993-07-13,3674,7507,    -606,     296,10280,-3833,Bearish
1993-07-06,4280,7211,    1648,    2757,9942,-2931,Bearish
1993-06-29,2632,4454,   -1147,   -1084,7640,-1822,Bearish Reversal
1993-06-22,3779,5538,    1040,    3509,8781,-1759,Bearish
1993-06-15,2739,2029,    -487,      -7,6010,710,Bearish Reversal
1993-06-08,3226,2036,   -1021,    -865,7404,1190,Bearish
1993-06-01,4247,2901,     783,      30,6822,1346,Bullish Reversal
1993-05-25,3464,2871,     354,      -5,6915,593,Bullish
1993-05-18,3110,2876,    -643,     499,6452,234,Bearish
1993-05-11,3753,2377,   -1386,    -729,6130,1376,Bearish Reversal
1993-05-04,5139,3106,     329,     494,7121,2033,Bearish Reversal
1993-04-27,4810,2612,    -311,     -37,7737,2198,Bearish Reversal
1993-04-20,5121,2649,    -556,       9,7992,2472,Bearish Reversal
1993-04-13,5677,2640,    1343,    -367,8200,3037,Bullish
1993-04-06,4334,3007,     718,    1106,6693,1327,Bearish
1993-03-30,3616,1901,   -1225,   -1505,5260,1715,Bullish Reversal
1993-03-23,4841,3406,     372,     -65,6342,1435,Bullish Reversal
1993-03-16,4469,3471,     257,   -1084,7014,998,Bullish
1993-03-09,4212,4555,    1468,     878,6548,-343,Bullish
1993-03-02,2744,3677,     553,     842,6535,-933,Bearish
1993-02-23,2191,2835,     742,    -231,6144,-644,Bullish
1993-02-16,1449,3066,    -908,   -1195,6136,-1617,Bullish Reversal
1993-02-09,2357,4261,     572,     415,7167,-1904,Bullish
1993-02-02,1785,3846,     520,    1490,6509,-2061,Bearish
1993-01-26,1265,2356,   -1087,   -1706,3345,-1091,Bullish Reversal
1993-01-19,2352,4062,   -1550,   -3322,5188,-1710,Bullish Reversal
1993-01-12,3902,7384,    1016,    1158,8288,-3482,Bearish
1993-01-05,2886,6226,    -314,    1014,7253,-3340,Bearish
1992-12-29,3200,5212,    1121,    2060,5818,-2012,Bearish
1992-12-22,2079,3152,    1162,    1844,4033,-1073,Bearish
1992-12-15,917,1308,    -182,    -186,2274,-391,Bullish Reversal
1992-12-08,1099,1494,   -1090,   -1121,3358,-395,Bullish Reversal
1992-12-01,2189,2615,   -1473,   -1201,5508,-426,Bearish Reversal
1992-11-24,3662,3816,    1207,    1163,6987,-154,Bullish
1992-11-17,2455,2653,     -19,     516,6078,-198,Bearish Reversal
1992-11-10,2474,2137,    1176,     259,6142,337,Bullish
1992-11-03,1298,1878,      70,    -860,5064,-580,Bullish
1992-10-27,1228,2738,    -962,   -1229,4301,-1510,Bullish Reversal
1992-10-20,2190,3967,    1128,    1055,5874,-1777,Bullish
1992-10-13,1062,2912,   -1846,   -1527,5003,-1850,Bearish Reversal
1992-10-06,2908,4439,    1559,    2213,6706,-1531,Bearish
1992-09-30,1349,2226,   -1626,   -1451,4515,-877,Bearish Reversal
1992-09-15,2975,3677,    1568,    1082,5386,-702,Bullish
1992-08-31,1407,2595,    -688,    -944,4625,-1188,Bullish Reversal
1992-08-14,2095,3539,     511,     420,5372,-1444,Bullish
1992-07-31,1584,3119,    -136,     547,4421,-1535,Bearish
1992-07-15,1720,2572,      99,    -714,4073,-852,Bullish Reversal
1992-06-30,1621,3286,     445,    1228,4576,-1665,Bearish
1992-06-15,1176,2058,    1126,    1566,3586,-882,Bearish
1992-05-29,50,492,      50,     365,743,-442,No signal
1992-05-15,7106,8055,    4262,    4491,10362,-949,Bearish
1992-04-30,2844,3564,   -3179,   -2810,6850,-720,Bearish Reversal
1992-04-15,6023,6374,    2392,    2068,9698,-351,Bullish
1992-03-31,3631,4306,    -618,   -1967,7822,-675,Bullish Reversal
1992-03-13,4249,6273,    -726,    1383,10971,-2024,Bearish
1992-02-28,4975,4890,    -333,    -171,10578,85,Bearish
1992-02-14,5308,5061,     -97,     591,10204,247,Bearish
1992-01-31,5405,4470,    3493,    1887,8855,935,Bullish
1992-01-15,1912,2583,    1203,   -1190,5524,-671,Bullish
1991-12-31,709,3773,      60,     375,5144,-3064,Bearish Reversal
1991-12-13,649,3398,   -1073,   -1082,5408,-2749,Bullish Reversal
1991-11-29,1722,4480,    -462,    1018,7629,-2758,Bearish
1991-11-15,2184,3462,     540,   -1057,6049,-1278,Bullish Reversal
1991-10-31,1644,4519,   -2503,   -2255,6745,-2875,Bearish Reversal
1991-10-15,4147,6774,    3065,    3637,9023,-2627,Bearish
1991-09-30,1082,3137,   -1331,   -1371,5048,-2055,Bullish Reversal
1991-09-16,2413,4508,     118,    1468,6934,-2095,Bearish
1991-08-30,2295,3040,     171,     318,5764,-745,Bearish Reversal
1991-08-15,2124,2722,     729,    1311,6233,-598,Bearish Reversal
1991-07-31,1395,1411,    -522,     401,6237,-16,Bearish
1991-07-15,1917,1010,   -3435,   -2605,5266,907,Bearish Reversal
1991-06-28,5352,3615,     907,     752,8487,1737,Bullish Reversal
1991-06-14,4445,2863,     343,   -1254,8613,1582,Bullish
1991-05-31,4102,4117,    1172,     432,7832,-15,Bullish
1991-05-15,2930,3685,    -653,   -1517,6802,-755,Bullish Reversal
1991-04-30,3583,5202,   -1563,    -897,8836,-1619,Bearish
1991-04-15,5146,6099,    1787,    2713,8629,-953,Bearish
1991-03-28,3359,3386,   -1885,   -2642,5949,-27,Bullish Reversal
1991-03-15,5244,6028,    2954,    2832,9204,-784,Bullish
1991-02-28,2290,3196,    -401,     561,9121,-906,Bearish
1991-02-15,2691,2635,     833,    -154,8949,56,Bullish
1991-01-31,1858,2789,   -1713,   -3416,7215,-931,Bullish Reversal
1991-01-15,3571,6205,    2204,    2779,7665,-2634,Bearish
1990-12-31,1367,3426,    -524,     723,6938,-2059,Bearish
1990-12-14,1891,2703,     502,    1020,5747,-812,Bearish
1990-11-30,1389,1683,    -619,     197,4985,-294,Bearish
1990-11-15,2008,1486,   -3773,   -4261,4894,522,Bullish Reversal
1990-10-31,5781,5747,    1921,    2231,7806,34,Bearish
1990-10-15,3860,3516,     470,     237,5178,344,Bullish
1990-09-28,3390,3279,     951,    2136,4838,111,Bearish Reversal
1990-09-14,2439,1143,   -1675,   -2671,5711,1296,Bullish Reversal
1990-08-31,4114,3814,     729,    1405,8297,300,Bearish
1990-08-15,3385,2409,      73,    -979,6910,976,Bullish
1990-07-31,3312,3388,    -317,    -382,5849,-76,Bullish Reversal
1990-07-13,3629,3770,    1171,    1374,7159,-141,Bearish
1990-06-29,2458,2396,   -1027,   -1225,3543,62,Bullish Reversal
1990-06-15,3485,3621,    2284,     682,8770,-136,Bullish
1990-05-31,1201,2939,   -1548,   -1357,7602,-1738,Bearish Reversal
1990-05-15,2749,4296,    -870,   -1998,8029,-1547,Bullish Reversal
1990-04-30,3619,6294,     -83,      45,9897,-2675,Bearish
1990-04-12,3702,6249,   -1091,    -110,9569,-2547,Bearish Reversal
1990-03-30,4793,6359,    2045,     869,11593,-1566,Bullish
1990-03-15,2748,5490,     270,    1728,8797,-2742,Bearish
1990-02-28,2478,3762,    1411,    1292,6034,-1284,Bullish
1990-02-15,1067,2470,    -963,    -675,4259,-1403,Bearish Reversal
1990-01-31,2030,3145,     696,     793,5045,-1115,Bearish
1990-01-15,1334,2352,     -50,     347,3592,-1018,Bearish
1989-12-29,1384,2005,    -479,    1684,3273,-621,Bearish Reversal
1989-12-15,1863,321,    -652,    -528,7288,1542,Bearish
1989-11-30,2515,849,   -3698,   -1170,7259,1666,Bearish Reversal
1989-11-15,6213,2019,    3066,    1460,10280,4194,Bullish
1989-10-31,3147,559,      59,   -1918,7767,2588,Bullish
1989-10-13,3088,2477,     874,     306,7513,611,Bullish
1989-09-29,2214,2171,   -3323,    -178,5881,43,Bearish Reversal
1989-09-15,5537,2349,    1051,      57,10124,3188,Bullish
1989-08-31,4486,2292,    2841,    1290,8559,2194,Bullish
1989-08-15,1645,1002,   -3108,   -1998,7281,643,Bearish Reversal
1989-07-31,4753,3000,    2221,    1131,7804,1753,Bullish
1989-07-14,2532,1869,   -1481,      16,5631,663,Bearish Reversal
1989-06-30,4013,1853,    2610,     176,6698,2160,Bullish
1989-06-15,1403,1677,    -429,   -2825,4744,-274,Bullish Reversal
1989-05-31,1832,4502,     680,    2481,8464,-2670,Bearish
1989-05-15,1152,2021,   -2145,     -41,5830,-869,Bearish Reversal
1989-04-28,3297,2062,     823,   -1057,6150,1235,Bullish Reversal
1989-04-14,2474,3119,     996,    1972,9490,-645,Bearish
1989-03-31,1478,1147,    -253,    -461,5837,331,Bullish
1989-03-15,1731,1608,     -53,    -322,3980,123,Bullish Reversal
1989-02-28,1784,1930,    1220,    1172,6334,-146,Bullish
1989-02-15,564,758,    -747,     107,4829,-194,Bearish Reversal
1989-01-31,1311,651,    -232,     218,5455,660,Bearish Reversal
1989-01-13,1543,433,     339,    -663,6295,1110,Bullish
1988-12-30,1204,1096,    -538,     463,6186,108,Bearish Reversal
1988-12-15,1742,633,     409,    -374,7470,1109,Bullish
1988-11-30,1333,1007,     -92,    -553,6047,326,Bullish Reversal
1988-11-15,1425,1560,    -603,    -737,6096,-135,Bullish Reversal
1988-10-31,2028,2297,     806,     642,6462,-269,Bullish
1988-10-14,1222,1655,     596,     465,6182,-433,Bullish
1988-09-30,626,1190,     182,     391,5041,-564,Bearish
1988-09-15,444,799,   -1215,    -178,3067,-355,Bearish Reversal
1988-08-31,1659,977,    -386,   -1394,5950,682,Bullish Reversal
1988-08-15,2045,2371,     431,    -192,6070,-326,Bullish Reversal
1988-07-29,1614,2563,     428,      21,6431,-949,Bullish
1988-07-15,1186,2542,      22,    -224,5925,-1356,Bullish Reversal
1988-06-30,1164,2766,     148,     263,6142,-1602,Bearish Reversal
1988-06-15,1016,2503,      76,    1446,6273,-1487,Bearish Reversal
1988-05-31,940,1057,   -1058,    -107,7296,-117,Bearish
1988-05-13,1998,1164,      71,      66,7172,834,Bullish
1988-04-29,1927,1098,    -234,      51,6840,829,Bearish
1988-04-15,2161,1047,     668,       9,6801,1114,Bullish
1988-03-31,1493,1038,     -26,    -223,5066,455,Bullish
1988-03-15,1519,1261,     482,     602,4607,258,Bearish
1988-02-29,1037,659,     294,    -290,3394,378,Bullish Reversal
1988-02-12,743,949,     277,     -72,6368,-206,Bullish
1988-01-29,466,1021,     267,     161,6336,-555,Bullish
1988-01-15,199,860,    -243,    -269,5742,-661,Bullish
1987-12-31,442,1129,     -47,     134,5638,-687,Bearish Reversal
1987-12-15,489,995,    -514,      22,6188,-506,Bearish
1987-11-30,1003,973,     898,     406,5972,30,Bullish
1987-11-13,105,567,    -112,     239,5507,-462,Bearish
1987-10-30,217,328,    -303,   -1365,1281,-111,Bullish Reversal
1987-10-15,520,1693,     -31,     663,6654,-1173,Bearish
1987-09-30,551,1030,      46,     563,5308,-479,Bearish
1987-09-15,505,467,     238,     156,4831,38,Bullish
1987-08-31,267,311,    -297,   -1013,4348,-44,Bullish Reversal
1987-08-14,564,1324,      62,     684,5018,-760,Bearish
1987-07-31,502,640,     430,      58,4683,-138,Bullish Reversal
1987-07-15,72,582,      -1,     -25,4935,-510,Bullish Reversal
1987-06-30,73,607,    -304,     -58,5055,-534,Bearish Reversal
1987-06-15,377,665,    -238,    -535,5965,-288,Bullish
1987-05-29,615,1200,     222,     123,5293,-585,Bullish Reversal
1987-05-15,393,1077,    -668,     140,5527,-684,Bearish
1987-04-30,1061,937,     365,     633,5178,124,Bearish
1987-04-15,696,304,    -563,     -81,4190,392,Bearish Reversal
1987-03-31,1259,385,    1027,      41,4530,874,Bullish Reversal
1987-03-13,232,344,    -758,    -333,5072,-112,Bearish
1987-02-27,990,677,     371,     257,3403,313,Bullish
1987-02-13,619,420,     114,     311,3286,199,Bearish
1987-01-30,505,109,     453,      54,2582,396,Bullish
1987-01-15,52,55,     -30,      25,1942,-3,Bearish
1986-12-31,82,30,    -425,    -204,1853,52,Bearish Reversal
1986-12-15,507,234,     371,     174,2171,273,Bullish Reversal
1986-11-28,136,60,    -233,    -236,2258,76,Bullish Reversal
1986-11-14,369,296,     137,      40,2666,73,Bullish
1986-10-31,232,256,     232,     139,2541,-24,Bullish Reversal
1986-10-15,0,117,    -400,    -447,2615,-117,Bullish
1986-09-30,400,564,      24,      82,2469,-164,Bearish Reversal
1986-09-15,376,482,     212,      28,2607,-106,Bullish Reversal
1986-08-29,164,454,     -92,    -161,2743,-290,Bullish Reversal
1986-08-15,256,615,     227,     211,3617,-359,Bullish
1986-07-31,29,404,     -50,      19,3323,-375,Bearish
1986-07-15,79,385,    -209,     135,3002,-306,Bearish Reversal
1986-06-30,288,250,     -53,      61,3138,38,Bearish
1986-06-13,341,189,     157,      69,2466,152,Bullish Reversal
1986-05-30,184,120,    -241,     -71,3341,64,Bearish Reversal
1986-05-15,425,191,     318,      -6,5674,234,Bullish
1986-04-30,107,197,      67,     113,5585,-90,Bearish
1986-04-15,40,84,     -35,     -29,5135,-44,Bearish
1986-03-31,75,113,      48,      64,4883,-38,Bearish
1986-03-14,27,49,     -88,    -139,3108,-22,Bullish
1986-02-28,115,188,      -3,    -398,2099,-73,Bullish Reversal
1986-02-14,118,586,      -6,     393,3299,-468,Bearish
1986-01-31,124,193,    -353,     173,2288,-69,Bearish Reversal
1986-01-15,477,20,.,.,2522,457,No signal
