As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1995-08-01,5306,3506,    -663,    1308,34974,1800,Bearish Reversal
1995-07-25,5969,2198,  -10165,    -952,36466,3771,Bearish Reversal
1995-07-18,16134,3150,    1724,    1041,44337,12984,Bullish Reversal
1995-07-11,14410,2109,   -2473,     -33,44348,12301,Bearish Reversal
1995-07-03,16883,2142,    -929,   -2806,46452,14741,Bullish Reversal
1995-06-27,17812,4948,   -1350,   -3993,46794,12864,Bullish Reversal
1995-06-20,19162,8941,    8173,    1525,52846,10221,Bullish
1995-06-13,10989,7416,    1720,     332,44772,3573,Bullish Reversal
1995-06-06,9269,7084,    4829,     726,46811,2185,Bullish
1995-05-30,4440,6358,    -854,   -3643,42941,-1918,Bullish Reversal
1995-05-23,5294,10001,     694,   -4658,52418,-4707,Bullish Reversal
1995-05-16,4600,14659,    -374,    1757,53070,-10059,Bearish
1995-05-09,4974,12902,    -315,    1217,51611,-7928,Bearish
1995-05-02,5289,11685,   -1485,     371,48544,-6396,Bearish Reversal
1995-04-25,6774,11314,   -3051,    7371,50484,-4540,Bearish
1995-04-18,9825,3943,   -4713,   -1634,43784,5882,Bearish Reversal
1995-04-11,14538,5577,     -79,   -1124,45839,8961,Bullish Reversal
1995-04-04,14617,6701,    1092,    -404,49063,7916,Bullish
1995-03-28,13525,7105,    5392,    3178,49039,6420,Bullish
1995-03-21,8133,3927,     624,      16,44901,4206,Bullish Reversal
1995-03-14,7509,3911,     569,    -840,45816,3598,Bullish Reversal
1995-03-07,6940,4751,    -170,   -1657,45962,2189,Bullish Reversal
1995-02-28,7110,6408,      -1,     941,50122,702,Bearish Reversal
1995-02-21,7111,5467,    -273,    -471,51414,1644,Bullish
1995-02-14,7384,5938,    -469,   -1268,50979,1446,Bullish Reversal
1995-02-07,7853,7206,   -4146,     515,51466,647,Bearish
1995-01-31,11999,6691,   -4770,    1019,51134,5308,Bearish Reversal
1995-01-24,16769,5672,    2081,    1102,56125,11097,Bullish
1995-01-17,14688,4570,     -92,     938,53685,10118,Bearish
1995-01-10,14780,3632,    -201,     165,53004,11148,Bearish
1995-01-03,14981,3467,    -803,    -248,49465,11514,Bearish Reversal
1994-12-27,15784,3715,     -99,     -80,50563,12069,Bearish Reversal
1994-12-20,15883,3795,     352,    -723,50928,12088,Bullish
1994-12-13,15531,4518,   -2359,     590,49992,11013,Bearish Reversal
1994-12-06,17890,3928,    -568,    1175,52106,13962,Bearish Reversal
1994-11-29,18458,2753,     427,    -911,53817,15705,Bullish Reversal
1994-11-22,18031,3664,    -897,   -1375,56132,14367,Bullish Reversal
1994-11-15,18928,5039,      85,    -715,61272,13889,Bullish Reversal
1994-11-08,18843,5754,    -544,      37,61485,13089,Bearish
1994-11-01,19387,5717,    2128,    2487,61388,13670,Bearish
1994-10-25,17259,3230,    1730,    -234,60272,14029,Bullish
1994-10-18,15529,3464,    -196,    -190,57867,12065,Bearish Reversal
1994-10-11,15725,3654,    -550,     217,58000,12071,Bearish
1994-10-04,16275,3437,   -6391,    -402,55077,12838,Bearish Reversal
1994-09-27,22666,3839,    -573,    -769,59019,18827,Bullish Reversal
1994-09-20,23239,4608,    1907,     239,59696,18631,Bullish
1994-09-13,21332,4369,    1969,     477,55223,16963,Bullish
1994-09-06,19363,3892,    3829,     990,51584,15471,Bullish
1994-08-30,15534,2902,    2943,   -1091,47600,12632,Bullish
1994-08-23,12591,3993,    -369,    -249,45047,8598,Bearish Reversal
1994-08-16,12960,4242,     173,     640,46853,8718,Bearish
1994-08-09,12787,3602,   -4259,     682,46120,9185,Bearish Reversal
1994-08-02,17046,2920,    -258,     -36,48692,14126,Bearish Reversal
1994-07-26,17304,2956,   -2507,    -990,48937,14348,Bearish Reversal
1994-07-19,19811,3946,    4188,    2213,53738,15865,Bullish
1994-07-12,15623,1733,   -4375,    -315,50378,13890,Bearish Reversal
1994-07-05,19998,2048,   -3163,     345,54850,17950,Bearish Reversal
1994-06-28,23161,1703,   -2086,   -1323,58055,21458,Bearish Reversal
1994-06-21,25247,3026,     231,   -2274,61606,22221,Bullish Reversal
1994-06-14,25016,5300,    2452,    1374,62433,19716,Bullish
1994-06-07,22564,3926,   -2886,   -1010,59847,18638,Bearish Reversal
1994-05-31,25450,4936,      10,     728,62805,20514,Bearish
1994-05-24,25440,4208,    1971,     197,60549,21232,Bullish Reversal
1994-05-17,23469,4011,    1435,     624,61199,19458,Bullish Reversal
1994-05-10,22034,3387,    1862,     826,65121,18647,Bullish Reversal
1994-05-03,20172,2561,    5648,   -1240,67201,17611,Bullish
1994-04-26,14524,3801,    1798,    -292,61454,10723,Bullish
1994-04-19,12726,4093,     911,     -32,56587,8633,Bullish Reversal
1994-04-12,11815,4125,   -2688,     460,56887,7690,Bearish Reversal
1994-04-05,14503,3665,   -7048,   -2411,60617,10838,Bearish Reversal
1994-03-29,21551,6076,   -1326,    -267,68602,15475,Bearish Reversal
1994-03-22,22877,6343,    1384,    3304,71288,16534,Bearish
1994-03-15,21493,3039,    1545,    -650,65623,18454,Bullish
1994-03-08,19948,3689,    4403,     162,63469,16259,Bullish
1994-03-01,15545,3527,    -101,   -2330,59722,12018,Bullish Reversal
1994-02-22,15646,5857,      38,     163,63274,9789,Bearish Reversal
1994-02-15,15608,5694,   -4169,   -1311,66116,9914,Bearish Reversal
1994-02-08,19777,7005,    1334,    -626,69351,12772,Bullish
1994-02-01,18443,7631,    1640,     491,64129,10812,Bullish
1994-01-25,16803,7140,    -416,     872,63470,9663,Bearish Reversal
1994-01-18,17219,6268,    4573,     645,66945,10951,Bullish
1994-01-11,12646,5623,   -2991,     792,65968,7023,Bearish Reversal
1994-01-04,15637,4831,    1408,     277,67462,10806,Bullish Reversal
1993-12-28,14229,4554,    -213,     155,68178,9675,Bearish Reversal
1993-12-21,14442,4399,      83,     525,68834,10043,Bearish Reversal
1993-12-14,14359,3874,    1619,   -2209,69195,10485,Bullish Reversal
1993-12-07,12740,6083,    4381,   -4641,70752,6657,Bullish
1993-11-30,8359,10724,     -75,    -456,67148,-2365,Bullish Reversal
1993-11-23,8434,11180,   -1123,    -504,67945,-2746,Bearish
1993-11-16,9557,11684,     785,     -84,64968,-2127,Bullish
1993-11-09,8772,11768,     829,   -2164,61957,-2996,Bullish
1993-11-02,7943,13932,     751,    -491,58298,-5989,Bullish
1993-10-26,7192,14423,     344,    -157,57924,-7231,Bullish
1993-10-19,6848,14580,   -1127,     545,55638,-7732,Bearish Reversal
1993-10-12,7975,14035,       4,     161,56653,-6060,Bearish Reversal
1993-10-05,7971,13874,    3293,     274,57868,-5903,Bullish Reversal
1993-09-28,4678,13600,    -609,    1159,60353,-8922,Bearish
1993-09-21,5287,12441,    1037,    2795,59836,-7154,Bearish
1993-09-14,4250,9646,   -1795,    5326,52483,-5396,Bearish
1993-09-07,6045,4320,    1501,    -770,49694,1725,Bullish Reversal
1993-08-31,4544,5090,     -39,    1049,50976,-546,Bearish Reversal
1993-08-24,4583,4041,     150,   -1037,55012,542,Bullish
1993-08-17,4433,5078,    -838,    1337,54639,-645,Bearish Reversal
1993-08-10,5271,3741,    -705,    1579,56676,1530,Bearish
1993-08-03,5976,2162,     495,    -870,54028,3814,Bullish
1993-07-27,5481,3032,   -2343,      41,53950,2449,Bearish Reversal
1993-07-20,7824,2991,   -1284,      56,55066,4833,Bearish
1993-07-13,9108,2935,   -1799,     552,54923,6173,Bearish Reversal
1993-07-06,10907,2383,    2271,   -1104,55363,8524,Bullish Reversal
1993-06-29,8636,3487,     884,   -1488,57535,5149,Bullish Reversal
1993-06-22,7752,4975,     168,    -268,58201,2777,Bullish
1993-06-15,7584,5243,     550,   -1020,56337,2341,Bullish
1993-06-08,7034,6263,     590,   -2922,55704,771,Bullish Reversal
1993-06-01,6444,9185,     821,     784,55967,-2741,Bullish
1993-05-25,5623,8401,    2359,    -883,54846,-2778,Bullish
1993-05-18,3264,9284,     223,    -411,51787,-6020,Bullish
1993-05-11,3041,9695,    1395,     426,51695,-6654,Bullish Reversal
1993-05-04,1646,9269,     944,     889,51912,-7623,Bullish
1993-04-27,702,8380,   -1324,   -1274,50918,-7678,Bearish Reversal
1993-04-20,2026,9654,    1414,     386,55101,-7628,Bullish
1993-04-13,612,9268,    -805,     332,51486,-8656,Bearish
1993-04-06,1417,8936,      15,    3570,47768,-7519,Bearish
1993-03-30,1402,5366,     613,     414,45376,-3964,Bullish Reversal
1993-03-23,789,4952,    -451,   -1155,45687,-4163,Bullish Reversal
1993-03-16,1240,6107,    -229,   -4884,46740,-4867,Bullish Reversal
1993-03-09,1469,10991,    -187,    -387,51318,-9522,Bullish Reversal
1993-03-02,1656,11378,     727,    7902,51747,-9722,Bearish
1993-02-23,929,3476,    -269,    1005,48090,-2547,Bearish Reversal
1993-02-16,1198,2471,    -211,     363,48591,-1273,Bearish
1993-02-09,1409,2108,     565,     374,48241,-699,Bullish Reversal
1993-02-02,844,1734,     125,      38,48350,-890,Bullish Reversal
1993-01-26,719,1696,     -12,     423,49269,-977,Bearish
1993-01-19,731,1273,   -2109,     910,46789,-542,Bearish
1993-01-12,2840,363,   -3994,     -25,46213,2477,Bearish Reversal
1993-01-05,6834,388,    2842,   -1046,46291,6446,Bullish
1992-12-29,3992,1434,     370,   -1329,45944,2558,Bullish Reversal
1992-12-22,3622,2763,    1704,   -1956,45952,859,Bullish
1992-12-15,1918,4719,      69,    -896,45901,-2801,Bullish
1992-12-08,1849,5615,     268,   -2210,44777,-3766,Bullish
1992-12-01,1581,7825,    -321,   -2792,44130,-6244,Bullish Reversal
1992-11-24,1902,10617,     238,     545,47315,-8715,Bearish
1992-11-17,1664,10072,    -271,    -668,45871,-8408,Bullish Reversal
1992-11-10,1935,10740,   -1027,    2500,46270,-8805,Bearish
1992-11-03,2962,8240,      99,   -2717,40383,-5278,Bullish Reversal
1992-10-27,2863,10957,    -664,    1009,44176,-8094,Bearish
1992-10-20,3527,9948,     370,     146,42150,-6421,Bullish
1992-10-13,3157,9802,     -20,     873,41838,-6645,Bearish
1992-10-06,3177,8929,    -907,    2033,40174,-5752,Bearish
1992-09-30,4084,6896,   -1192,    3006,39524,-2812,Bearish
1992-09-15,5276,3890,   -1661,    2733,35459,1386,Bearish
1992-08-31,6937,1157,    -676,    -848,34574,5780,Bullish Reversal
1992-08-14,7613,2005,   -4858,     881,34877,5608,Bearish Reversal
1992-07-31,12471,1124,   -4767,    -369,40746,11347,Bearish Reversal
1992-07-15,17238,1493,   -1022,    -552,48528,15745,Bearish
1992-06-30,18260,2045,    4390,     468,48170,16215,Bullish Reversal
1992-06-15,13870,1577,    7449,     359,48812,12293,Bullish
1992-05-29,6421,1218,     509,    -297,38295,5203,Bullish Reversal
1992-05-15,5912,1515,    1910,    -956,40309,4397,Bullish Reversal
1992-04-30,4002,2471,     -85,     463,40454,1531,Bearish Reversal
1992-04-15,4087,2008,   -4354,     181,44029,2079,Bearish Reversal
1992-03-31,8441,1827,     402,    -396,46447,6614,Bullish Reversal
1992-03-13,8039,2223,   -3647,   -1320,47335,5816,Bearish Reversal
1992-02-28,11686,3543,    6577,   -2421,51533,8143,Bullish
1992-02-14,5109,5964,    3176,   -4109,49150,-855,Bullish
1992-01-31,1933,10073,     891,   -5973,46302,-8140,Bullish Reversal
1992-01-15,1042,16046,    -191,    1559,48927,-15004,Bearish
1991-12-31,1233,14487,   -1515,   -1934,43334,-13254,Bullish Reversal
1991-12-13,2748,16421,   -3587,   11139,46685,-13673,Bearish
1991-11-29,6335,5282,   -2829,    -461,36364,1053,Bearish Reversal
1991-11-15,9164,5743,   -3547,    -269,40502,3421,Bearish Reversal
1991-10-31,12711,6012,    2605,     427,45125,6699,Bullish
1991-10-15,10106,5585,   -1825,    1237,41650,4521,Bearish
1991-09-30,11931,4348,     496,    1415,41155,7583,Bearish Reversal
1991-09-16,11435,2933,    5479,     422,41580,8502,Bullish
1991-08-30,5956,2511,    3532,   -2312,36676,3445,Bullish
1991-08-15,2424,4823,     383,   -1849,32783,-2399,Bullish
1991-07-31,2041,6672,    1099,       8,32503,-4631,Bullish Reversal
1991-07-15,942,6664,   -1060,     696,33080,-5722,Bearish Reversal
1991-06-28,2002,5968,    1419,   -2463,36421,-3966,Bullish Reversal
1991-06-14,583,8431,    -183,   -5217,40365,-7848,Bullish Reversal
1991-05-31,766,13648,    -426,    -609,45616,-12882,Bullish
1991-05-15,1192,14257,   -1908,    4928,45429,-13065,Bearish
1991-04-30,3100,9329,     965,    3602,36736,-6229,Bearish
1991-04-15,2135,5727,     315,   -1121,32514,-3592,Bullish Reversal
1991-03-28,1820,6848,     -94,    1007,33839,-5028,Bearish Reversal
1991-03-15,1914,5841,    -314,     392,34380,-3927,Bearish Reversal
1991-02-28,2228,5449,    1256,   -1149,34753,-3221,Bullish Reversal
1991-02-15,972,6598,     299,   -1106,35056,-5626,Bullish Reversal
1991-01-31,673,7704,   -5783,    4162,37656,-7031,Bearish
1991-01-15,6456,3542,    4569,   -1807,33763,2914,Bullish Reversal
1990-12-31,1887,5349,     430,   -4984,35783,-3462,Bullish Reversal
1990-12-14,1457,10333,    -164,    3533,38890,-8876,Bearish
1990-11-30,1621,6800,    -654,    3256,36023,-5179,Bearish
1990-11-15,2275,3544,     413,    -650,34075,-1269,Bullish Reversal
1990-10-31,1862,4194,    -561,   -1213,36574,-2332,Bullish Reversal
1990-10-15,2423,5407,    -485,    1035,36900,-2984,Bearish
1990-09-28,2908,4372,   -4124,    2284,32290,-1464,Bearish
1990-09-14,7032,2088,    -375,     405,32248,4944,Bearish Reversal
1990-08-31,7407,1683,    -100,    -904,32307,5724,Bullish
1990-08-15,7507,2587,    -247,     930,31552,4920,Bearish
1990-07-31,7754,1657,   -1567,     454,30819,6097,Bearish Reversal
1990-07-13,9321,1203,     670,   -2506,33629,8118,Bullish
1990-06-29,8651,3709,    5734,    -357,32094,4942,Bullish
1990-06-15,2917,4066,   -1835,    -101,29291,-1149,Bearish Reversal
1990-05-31,4752,4167,   -1230,    2405,31925,585,Bearish Reversal
1990-05-15,5982,1762,    2321,   -2943,32102,4220,Bullish Reversal
1990-04-30,3661,4705,   -4091,     226,32944,-1044,Bearish Reversal
1990-04-12,7752,4479,   -1262,    1668,35551,3273,Bearish
1990-03-30,9014,2811,    -673,   -3129,32499,6203,Bullish Reversal
1990-03-15,9687,5940,    6022,     257,35743,3747,Bullish
1990-02-28,3665,5683,    1925,     376,33396,-2018,Bullish
1990-02-15,1740,5307,     760,   -3721,32471,-3567,Bullish Reversal
1990-01-31,980,9028,   -1012,    3224,34757,-8048,Bearish
1990-01-15,1992,5804,    1369,   -1185,30973,-3812,Bullish
1989-12-29,623,6989,    -601,    -689,29987,-6366,Bearish Reversal
1989-12-15,0,730,    -171,    -425,2427,-730,Bullish Reversal
1989-12-15,1224,7678,     425,     902,30581,-6454,Bearish
1989-11-30,799,6776,     658,    6527,24921,-5977,Bearish
1989-11-30,171,1155,    -784,   -4486,6786,-984,Bearish Reversal
1989-11-15,141,249,      31,    -103,14450,-108,Bullish
1989-11-15,955,5641,   -1224,    -248,15881,-4686,Bearish Reversal
1989-10-31,110,352,     110,     152,10359,-242,Bullish
1989-10-31,2179,5889,   -4220,    4776,19623,-3710,Bearish Reversal
1989-10-13,0,200,       0,     200,7547,-200,Bearish
1989-10-13,6399,1113,    4459,    -637,20534,5286,Bullish
1989-09-29,1940,1750,   -4191,     356,18628,190,Bullish Reversal
1989-09-29,0,0,       0,       0,5831,0,No signal
1989-09-15,0,0,       0,       0,4894,0,Bearish
1989-09-15,6131,1394,      98,    -382,24468,4737,Bullish Reversal
1989-08-31,0,0,       0,       0,4518,0,Bearish
1989-08-31,6033,1776,   -2077,    -976,25959,4257,Bearish
1989-08-15,8110,2752,    3469,    -181,25621,5358,Bullish
1989-08-15,0,0,       0,       0,3115,0,Bearish
1989-07-31,4641,2933,      45,   -5100,21866,1708,Bullish Reversal
1989-07-31,0,0,       0,       0,2353,0,Bullish
1989-07-14,4596,8033,     414,    -490,25749,-3437,Bullish Reversal
1989-06-30,4182,8523,     402,    1118,26665,-4341,Bearish Reversal
1989-06-15,3780,7405,    -330,   -1330,28378,-3625,Bullish Reversal
1989-05-31,4110,8735,   -2513,    1496,28702,-4625,Bearish Reversal
1989-05-15,6623,7239,   -3826,    2932,30001,-616,Bearish Reversal
1989-04-28,10449,4307,     317,    -685,35516,6142,Bullish Reversal
1989-04-14,10132,4992,    1864,    -440,37786,5140,Bullish
1989-03-31,8268,5432,   -1713,    1158,33276,2836,Bearish Reversal
1989-03-15,9981,4274,    5238,   -1211,35706,5707,Bullish
1989-02-28,4743,5485,       7,   -1718,34560,-742,Bullish
1989-02-15,4736,7203,   -6504,    1316,34043,-2467,Bearish Reversal
1989-01-31,11240,5887,    4578,    1340,34883,5353,Bullish
1989-01-13,6662,4547,    -281,     690,32211,2115,Bearish
1988-12-30,6943,3857,    -370,     667,31083,3086,Bearish Reversal
1988-12-15,7313,3190,     480,    -353,32529,4123,Bullish Reversal
1988-11-30,6833,3543,    1302,     317,36013,3290,Bullish
1988-11-15,5531,3226,   -6678,     307,35423,2305,Bearish Reversal
1988-10-31,12209,2919,    -362,   -1217,38036,9290,Bullish
1988-10-14,12571,4136,   -1637,     952,35459,8435,Bearish Reversal
1988-09-30,14208,3184,    2403,    2377,36473,11024,Bullish
1988-09-15,11805,807,    4618,    -789,34912,10998,Bullish
1988-08-31,7187,1596,    2231,     511,33668,5591,Bullish
1988-08-15,4956,1085,     386,     242,28069,3871,Bullish
1988-07-29,4570,843,    -748,    -741,27437,3727,Bearish Reversal
1988-07-15,5318,1584,   -2274,    1045,31678,3734,Bearish Reversal
1988-06-30,7592,539,     596,    -113,37556,7053,Bullish
1988-06-15,6996,652,    3296,     152,35676,6344,Bullish
1988-05-31,3700,500,      58,     500,28841,3200,Bearish Reversal
1988-05-13,3642,0,     479,    -112,32779,3642,Bullish
1988-04-29,3163,112,   -3161,     -40,30434,3051,Bearish Reversal
1988-04-15,6324,152,   -3601,   -1401,34182,6172,Bearish Reversal
1988-03-31,9925,1553,    3941,     398,40060,8372,Bullish
1988-03-15,5984,1155,    1500,     230,34846,4829,Bullish
1988-02-29,4484,925,     302,   -2692,34598,3559,Bullish Reversal
1988-02-12,4182,3617,    -842,    -848,41703,565,Bullish Reversal
1988-01-29,5024,4465,   -2023,    1097,44423,559,Bearish
1988-01-15,7047,3368,   -4944,   -1232,42440,3679,Bearish
1987-12-31,11991,4600,    -481,   -1926,41206,7391,Bullish Reversal
1987-12-15,12472,6526,   -2077,      -3,41513,5946,Bearish Reversal
1987-11-30,14549,6529,    1760,     376,44425,8020,Bullish Reversal
1987-11-13,12789,6153,    5746,     487,46368,6636,Bullish Reversal
1987-10-30,7043,5666,  -18624,   -1130,49474,1377,Bearish Reversal
1987-10-15,25667,6796,     614,    -684,64688,18871,Bullish
1987-09-30,25053,7480,   -5513,    1749,62572,17573,Bearish Reversal
1987-09-15,30566,5731,    6225,    1288,67722,24835,Bullish
1987-08-31,24341,4443,   -1875,    -400,64979,19898,Bearish Reversal
1987-08-14,26216,4843,   -5173,   -1519,75078,21373,Bearish Reversal
1987-07-31,31389,6362,   -2682,    -487,87353,25027,Bearish
1987-07-15,34071,6849,   -7000,   -1513,82890,27222,Bearish Reversal
1987-06-30,41071,8362,    5003,   -1013,89640,32709,Bullish
1987-06-15,36068,9375,   13449,    7034,85918,26693,Bullish
1987-05-29,22619,2341,   -6356,   -3451,72441,20278,Bearish Reversal
1987-05-15,28975,5792,    5594,    1209,79929,23183,Bullish
1987-04-30,23381,4583,   -3657,    1865,67052,18798,Bearish Reversal
1987-04-15,27038,2718,   -6612,    -170,68446,24320,Bearish Reversal
1987-03-31,33650,2888,    4092,     922,76775,30762,Bullish Reversal
1987-03-13,29558,1966,     530,     692,76836,27592,Bearish Reversal
1987-02-27,29028,1274,     345,    -725,77526,27754,Bullish Reversal
1987-02-13,28683,1999,    -179,    -751,77589,26684,Bullish
1987-01-30,28862,2750,    -651,    -655,75844,26112,Bullish Reversal
1987-01-15,29513,3405,    2426,    1379,78485,26108,Bullish
1986-12-31,27087,2026,      43,     522,77988,25061,Bearish
1986-12-15,27044,1504,     827,     152,77725,25540,Bullish
1986-11-28,26217,1352,     954,   -4430,74353,24865,Bullish Reversal
1986-11-14,25263,5782,     302,    -683,74452,19481,Bullish
1986-10-31,24961,6465,    1896,    4528,70396,18496,Bearish
1986-10-15,23065,1937,    -587,     980,63663,21128,Bearish Reversal
1986-09-30,23652,957,    1121,    -877,65370,22695,Bullish
1986-09-15,22531,1834,    -306,   -4121,60883,20697,Bullish
1986-08-29,22837,5955,    5120,    -524,60118,16882,Bullish Reversal
1986-08-15,17717,6479,     597,    1580,61668,11238,Bearish Reversal
1986-07-31,17120,4899,    -229,      55,62060,12221,Bearish Reversal
1986-07-15,17349,4844,    1505,    -723,63423,12505,Bullish Reversal
1986-06-30,15844,5567,   -5454,    2784,65698,10277,Bearish Reversal
1986-06-13,21298,2783,    -929,   -1821,68281,18515,Bullish Reversal
1986-05-30,22227,4604,    1376,    1580,71286,17623,Bearish
1986-05-15,20851,3024,    1527,    -194,70277,17827,Bullish Reversal
1986-04-30,19324,3218,     613,    2067,73828,16106,Bearish Reversal
1986-04-15,18711,1151,  -11447,    -613,79653,17560,Bearish Reversal
1986-03-31,30158,1764,    3891,    -334,91606,28394,Bullish
1986-03-14,26267,2098,    7201,    1411,86526,24169,Bullish
1986-02-28,19066,687,    1286,    -267,79497,18379,Bullish Reversal
1986-02-14,17780,954,   -6575,     -90,83387,16826,Bearish Reversal
1986-01-31,24355,1044,   -2783,     204,89123,23311,Bearish
1986-01-15,27138,840,.,.,88815,26298,No signal
