As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1995-05-09,6747,860,    -363,    -370,30295,5887,Bullish
1995-05-02,7110,1230,       4,     276,30121,5880,Bearish Reversal
1995-04-25,7106,954,    -876,    -520,30557,6152,Bearish
1995-04-18,7982,1474,     270,     176,30330,6508,Bullish
1995-04-11,7712,1298,    -700,    -183,30048,6414,Bearish Reversal
1995-04-04,8412,1481,     -99,     819,30533,6931,Bearish Reversal
1995-03-28,8511,662,    -645,    -407,31523,7849,Bearish
1995-03-21,9156,1069,    -687,    -314,28744,8087,Bearish Reversal
1995-03-14,9843,1383,     194,   -2278,48352,8460,Bullish Reversal
1995-03-07,9649,3661,     125,  -12610,53114,5988,Bullish
1995-02-28,9524,16271,     573,    1016,52017,-6747,Bearish
1995-02-21,8951,15255,    4015,    1293,47637,-6304,Bullish
1995-02-14,4936,13962,      34,     287,41310,-9026,Bearish Reversal
1995-02-07,4902,13675,   -2348,    2135,41778,-8773,Bearish
1995-01-31,7250,11540,   -2044,     557,39957,-4290,Bearish Reversal
1995-01-24,9294,10983,    1014,    -205,40894,-1689,Bullish
1995-01-17,8280,11188,      37,    -474,39313,-2908,Bullish Reversal
1995-01-10,8243,11662,    5769,   -1149,39893,-3419,Bullish
1995-01-03,2474,12811,     127,   -5607,35389,-10337,Bullish Reversal
1994-12-27,2347,18418,     105,     761,38448,-16071,Bearish Reversal
1994-12-20,2242,17657,    -171,   -8044,64552,-15415,Bullish Reversal
1994-12-13,2413,25701,     432,    -750,66463,-23288,Bullish
1994-12-06,1981,26451,    -775,     705,63355,-24470,Bearish
1994-11-29,2756,25746,    -241,     595,61211,-22990,Bearish
1994-11-22,2997,25151,    -568,    6054,60065,-22154,Bearish
1994-11-15,3565,19097,   -8942,   10399,51985,-15532,Bearish
1994-11-08,12507,8698,   -2304,    5278,44280,3809,Bearish
1994-11-01,14811,3420,   -1456,    1448,43625,11391,Bearish
1994-10-25,16267,1972,    -838,     717,42328,14295,Bearish Reversal
1994-10-18,17105,1255,    5903,    -867,43199,15850,Bullish
1994-10-11,11202,2122,    -260,    -127,35412,9080,Bearish
1994-10-04,11462,2249,   -2143,     794,34270,9213,Bearish Reversal
1994-09-27,13605,1455,    -534,     602,36750,12150,Bearish Reversal
1994-09-20,14139,853,   -1170,    -826,50723,13286,Bearish Reversal
1994-09-13,15309,1679,     324,    1091,54183,13630,Bearish
1994-09-06,14985,588,    2955,   -1640,45660,14397,Bullish
1994-08-30,12030,2228,   -8923,    1640,42930,9802,Bearish Reversal
1994-08-23,20953,588,    1207,    -119,46475,20365,Bullish Reversal
1994-08-16,19746,707,    3836,     -98,47245,19039,Bullish
1994-08-09,15910,805,    2672,    -479,41060,15105,Bullish
1994-08-02,13238,1284,     327,    -143,40035,11954,Bullish
1994-07-26,12911,1427,   -5384,   -1974,38445,11484,Bearish Reversal
1994-07-19,18295,3401,   -3128,    2480,44560,14894,Bearish Reversal
1994-07-12,21423,921,   -1794,    -662,48176,20502,Bearish Reversal
1994-07-05,23217,1583,    -699,   -1484,49622,21634,Bullish Reversal
1994-06-28,23916,3067,     531,     756,51837,20849,Bearish
1994-06-21,23385,2311,    5088,    -528,49148,21074,Bullish Reversal
1994-06-14,18297,2839,    7973,   -1512,55025,15458,Bullish
1994-06-07,10324,4351,   -2851,    -346,47643,5973,Bearish
1994-05-31,13175,4697,     559,     -67,47435,8478,Bullish
1994-05-24,12616,4764,      -8,     682,44280,7852,Bearish
1994-05-17,12624,4082,    1542,    -760,39475,8542,Bullish
1994-05-10,11082,4842,   -5757,     320,38163,6240,Bearish Reversal
1994-05-03,16839,4522,    7942,   -4769,42704,12317,Bullish
1994-04-26,8897,9291,    2858,   -2328,39486,-394,Bullish Reversal
1994-04-19,6039,11619,   -1065,    4886,40579,-5580,Bearish
1994-04-12,7104,6733,   -2547,   -1535,34996,371,Bearish
1994-04-05,9651,8268,   -3052,    1430,34614,1383,Bearish Reversal
1994-03-29,12703,6838,    1325,     829,36078,5865,Bullish
1994-03-22,11378,6009,    1451,     560,33164,5369,Bullish Reversal
1994-03-15,9927,5449,    -108,     749,53323,4478,Bearish Reversal
1994-03-08,10035,4700,   -2631,   -2557,53479,5335,Bearish
1994-03-01,12666,7257,    4393,    2585,52460,5409,Bullish
1994-02-22,8273,4672,    2304,     -82,42850,3601,Bullish
1994-02-15,5969,4754,   -7963,   -4533,41673,1215,Bearish Reversal
1994-02-08,13932,9287,    6403,    2185,51197,4645,Bullish
1994-02-01,7529,7102,    4820,   -1348,42329,427,Bullish
1994-01-25,2709,8450,   -2642,    1169,39015,-5741,Bearish
1994-01-18,5351,7281,  -13847,   -2323,37906,-1930,Bearish Reversal
1994-01-11,19198,9604,     374,     220,47632,9594,Bullish
1994-01-04,18824,9384,   -3000,    1748,45960,9440,Bearish Reversal
1993-12-28,21824,7636,   12713,    -660,51615,14188,Bullish
1993-12-21,9111,8296,    4600,     445,36597,815,Bullish Reversal
1993-12-14,4511,7851,     556,     -15,57749,-3340,Bullish
1993-12-07,3955,7866,    1324,  -13219,55905,-3911,Bullish Reversal
1993-11-30,2631,21085,   -1089,   -5007,60306,-18454,Bullish Reversal
1993-11-23,3720,26092,    1550,   -2531,62440,-22372,Bullish Reversal
1993-11-16,2170,28623,    -233,   12886,63853,-26453,Bearish
1993-11-09,2403,15737,     -58,     108,53068,-13334,Bearish
1993-11-02,2461,15629,    -881,   11079,50833,-13168,Bearish
1993-10-26,3342,4550,  -15254,     161,38619,-1208,Bearish Reversal
1993-10-19,18596,4389,  -14117,    1237,50200,14207,Bearish Reversal
1993-10-12,32713,3152,    5330,     540,62395,29561,Bullish
1993-10-05,27383,2612,     223,    -183,52744,24771,Bullish Reversal
1993-09-28,27160,2795,     329,    -777,53515,24365,Bullish Reversal
1993-09-21,26831,3572,    -801,   -1614,54095,23259,Bullish Reversal
1993-09-14,27632,5186,   10243,    1369,77997,22446,Bullish
1993-09-07,17389,3817,    9578,   -1070,67712,13572,Bullish
1993-08-31,7811,4887,    2652,    -188,45524,2924,Bullish
1993-08-24,5159,5075,    3831,   -5596,43481,84,Bullish Reversal
1993-08-17,1328,10671,     444,     402,45718,-9343,Bullish
1993-08-10,884,10269,    -727,    1660,42524,-9385,Bearish Reversal
1993-08-03,1611,8609,     789,   -2908,42625,-6998,Bullish
1993-07-27,822,11517,     -28,    2328,42385,-10695,Bearish
1993-07-20,850,9189,     125,   -4849,39824,-8339,Bullish Reversal
1993-07-13,725,14038,   -1821,    3360,42581,-13313,Bearish
1993-07-06,2546,10678,     656,     108,36466,-8132,Bullish
1993-06-29,1890,10570,   -1256,    -404,34494,-8680,Bearish Reversal
1993-06-22,3146,10974,    -761,    5972,36595,-7828,Bearish Reversal
1993-06-15,3907,5002,     312,    2239,48267,-1095,Bearish Reversal
1993-06-08,3595,2763,   -3343,     -85,51248,832,Bearish Reversal
1993-06-01,6938,2848,    2150,     461,51931,4090,Bullish
1993-05-25,4788,2387,    1606,    -436,46509,2401,Bullish
1993-05-18,3182,2823,   -3931,     586,46199,359,Bearish
1993-05-11,7113,2237,   -3977,     177,45076,4876,Bearish Reversal
1993-05-04,11090,2060,     245,   -3948,49940,9030,Bullish
1993-04-27,10845,6008,    3463,     258,47873,4837,Bullish
1993-04-20,7382,5750,    -362,    1029,44043,1632,Bearish
1993-04-13,7744,4721,    4688,   -3362,43856,3023,Bullish
1993-04-06,3056,8083,     404,   -6047,38232,-5027,Bullish Reversal
1993-03-30,2652,14130,     738,    -548,42624,-11478,Bullish Reversal
1993-03-23,1914,14678,   -1312,    4066,43556,-12764,Bearish Reversal
1993-03-16,3226,10612,     673,   -4920,54804,-7386,Bullish Reversal
1993-03-09,2553,15532,     417,   -1035,57029,-12979,Bullish
1993-03-02,2136,16567,   -2257,    1663,49032,-14431,Bearish
1993-02-23,4393,14904,    2131,   -1068,47688,-10511,Bullish Reversal
1993-02-16,2262,15972,     383,     959,48845,-13710,Bearish
1993-02-09,1879,15013,    -495,   -4088,48683,-13134,Bullish Reversal
1993-02-02,2374,19101,     617,    4631,53145,-16727,Bearish
1993-01-26,1757,14470,   -1155,   -6952,45076,-12713,Bullish Reversal
1993-01-19,2912,21422,    -348,   -4442,53749,-18510,Bullish Reversal
1993-01-12,3260,25864,   -1303,    4171,58287,-22604,Bearish
1993-01-05,4563,21693,     585,    1066,51762,-17130,Bearish
1992-12-29,3978,20627,     568,    5901,48548,-16649,Bearish
1992-12-22,3410,14726,    1172,    1812,36979,-11316,Bearish Reversal
1992-12-15,2238,12914,    1385,     567,50400,-10676,Bullish
1992-12-08,853,12347,   -1891,   -1861,49058,-11494,Bearish
1992-12-01,2744,14208,    -426,    -315,46638,-11464,Bearish Reversal
1992-11-24,3170,14523,    1154,    1491,48957,-11353,Bearish
1992-11-17,2016,13032,    -254,    1546,46606,-11016,Bearish
1992-11-10,2270,11486,     503,     471,44031,-9216,Bullish
1992-11-03,1767,11015,     865,     865,38934,-9248,No signal
1992-10-27,902,10150,   -1475,   -4883,36367,-9248,Bullish Reversal
1992-10-20,2377,15033,   -4348,    2004,39292,-12656,Bearish
1992-10-13,6725,13029,    -562,    5670,32660,-6304,Bearish
1992-10-06,7287,7359,     757,     869,32311,-72,Bearish
1992-09-30,6530,6490,    -136,    4273,29557,40,Bearish Reversal
1992-09-15,6666,2217,   -2130,   -1384,35061,4449,Bearish Reversal
1992-08-31,8796,3601,    1181,    1229,39307,5195,Bearish
1992-08-14,7615,2372,    1296,   -1447,33352,5243,Bullish
1992-07-31,6319,3819,   -3502,    2899,31667,2500,Bearish
1992-07-15,9821,920,   -1240,     218,29534,8901,Bearish Reversal
1992-06-30,11061,702,    3822,    -766,30879,10359,Bullish Reversal
1992-06-15,7239,1468,    2066,   -1028,42315,5771,Bullish
1992-05-29,5173,2496,    1411,   -1774,39507,2677,Bullish
1992-05-15,3762,4270,    2896,   -4125,38418,-508,Bullish
1992-04-30,866,8395,.,.,37659,-7529,No signal
1992-04-15,246,11461,    -552,    3435,38541,-11215,Bearish
1992-03-31,798,8026,     479,   -2246,31370,-7228,Bullish Reversal
1992-03-13,319,10272,    -817,    -551,57963,-9953,Bearish
1992-02-28,1136,10823,    -423,    2704,40410,-9687,Bearish
1992-02-14,1559,8119,   -1478,    1640,34455,-6560,Bearish
1992-01-31,3037,6479,   -1009,    5322,27779,-3442,Bearish
1992-01-15,4046,1157,   -4533,   -1415,22579,2889,Bearish Reversal
1991-12-31,8579,2572,    -515,    1019,26301,6007,Bearish Reversal
1991-12-13,9094,1553,    -759,   -1807,38290,7541,Bullish
1991-11-29,9853,3360,    -419,     266,31745,6493,Bearish Reversal
1991-11-15,10272,3094,    6783,     534,32449,7178,Bullish
1991-10-31,3489,2560,    -592,    -508,24351,929,Bearish Reversal
1991-10-15,4081,3068,   -1751,    -530,24703,1013,Bearish
1991-09-30,5832,3598,     643,     564,24001,2234,Bullish Reversal
1991-09-16,5189,3034,    3943,   -4374,33486,2155,Bullish Reversal
1991-08-30,1246,7408,   -2666,    2078,34775,-6162,Bearish Reversal
1991-08-15,3912,5330,     738,    -869,35510,-1418,Bullish
1991-07-31,3174,6199,     603,   -5099,33225,-3025,Bullish Reversal
1991-07-15,2571,11298,      41,    -832,37329,-8727,Bullish
1991-06-28,2530,12130,    1780,     814,34897,-9600,Bullish Reversal
1991-06-14,750,11316,    -653,    1935,53863,-10566,Bearish
1991-05-31,1403,9381,   -3148,    2217,39118,-7978,Bearish Reversal
1991-05-15,4551,7164,    1860,   -4997,41125,-2613,Bullish Reversal
1991-04-30,2691,12161,     126,   -1778,42202,-9470,Bullish
1991-04-15,2565,13939,     947,   -2449,39547,-11374,Bullish
1991-03-28,1618,16388,    1008,    -762,38107,-14770,Bullish Reversal
1991-03-15,610,17150,    -350,    2131,62497,-16540,Bearish
1991-02-28,960,15019,   -4176,    3065,44541,-14059,Bearish
1991-02-15,5136,11954,    1778,    2849,36166,-6818,Bearish
1991-01-31,3358,9105,    1286,   -1237,31707,-5747,Bullish
1991-01-15,2072,10342,    1322,   -4143,29728,-8270,Bullish Reversal
1990-12-31,750,14485,   -2487,    7207,33971,-13735,Bearish Reversal
1990-12-14,3237,7278,   -3392,    -228,40928,-4041,Bearish
1990-11-30,6629,7506,   -5722,    -683,39289,-877,Bearish Reversal
1990-11-15,12351,8189,    3239,   -1300,44835,4162,Bullish
1990-10-31,9112,9489,     195,    3447,41346,-377,Bearish
1990-10-15,8917,6042,   -1413,   -2361,36470,2875,Bullish
1990-09-28,10330,8403,    2035,    2349,30855,1927,Bearish Reversal
1990-09-14,8295,6054,   -1604,     295,49826,2241,Bearish
1990-08-31,9899,5759,   -8467,   -1268,45276,4140,Bearish Reversal
1990-08-15,18366,7027,    5905,    1583,51520,11339,Bullish
1990-07-31,12461,5444,   -3235,     790,40607,7017,Bearish
1990-07-13,15696,4654,    5589,   -1467,40495,11042,Bullish
1990-06-29,10107,6121,     367,    -269,38348,3986,Bullish Reversal
1990-06-15,9740,6390,     222,   -2962,47049,3350,Bullish
1990-05-31,9518,9352,  -11172,    3158,44028,166,Bearish Reversal
1990-05-15,20690,6194,    5454,    1179,48503,14496,Bullish
1990-04-30,15236,5015,    4099,    1426,42625,10221,Bullish
1990-04-12,11137,3589,    5838,   -3004,32616,7548,Bullish Reversal
1990-03-30,5299,6593,    1158,    1173,32693,-1294,Bearish Reversal
1990-03-15,4141,5420,   -5141,    -702,36254,-1279,Bearish Reversal
1990-02-28,9282,6122,      34,    1584,41188,3160,Bearish
1990-02-15,9248,4538,   -2421,    2743,38443,4710,Bearish Reversal
1990-01-31,11669,1795,    -140,     858,39066,9874,Bearish
1990-01-15,11809,937,    -215,    -336,36729,10872,Bullish
1989-12-29,12024,1273,   -6141,    -476,32418,10751,Bearish Reversal
1989-12-15,18165,1749,    4192,   -2744,60577,16416,Bullish
1989-11-30,13973,4493,    7607,   -2323,50125,9480,Bullish
1989-11-15,6366,6816,   -3411,     344,37475,-450,Bearish Reversal
1989-10-31,9777,6472,    6690,    1283,39110,3305,Bullish
1989-10-13,3087,5189,   -3466,   -1216,26436,-2102,Bearish Reversal
1989-09-29,6553,6405,    2252,   -6955,29473,148,Bullish Reversal
1989-09-15,4301,13360,   -2944,    1979,48996,-9059,Bearish
1989-08-31,7245,11381,   -1000,    5622,45426,-4136,Bearish
1989-08-15,8245,5759,   -5574,    1804,39648,2486,Bearish Reversal
1989-07-31,13819,3955,    4054,   -1945,39847,9864,Bullish
1989-07-14,9765,5900,     440,    2040,37038,3865,Bearish
1989-06-30,9325,3860,     279,     134,26467,5465,Bullish Reversal
1989-06-15,9046,3726,     782,   -1918,43880,5320,Bullish
1989-05-31,8264,5644,    1396,   -7260,43712,2620,Bullish Reversal
1989-05-15,6868,12904,    2848,    3732,43909,-6036,Bearish
1989-04-28,4020,9172,   -4611,    -692,34448,-5152,Bearish Reversal
1989-04-14,8631,9864,    2835,   -4269,34669,-1233,Bullish Reversal
1989-03-31,5796,14133,    2894,    4116,36992,-8337,Bearish
1989-03-15,2902,10017,   -2572,    6035,30339,-7115,Bearish Reversal
1989-02-28,5474,3982,   -1119,   -1004,31709,1492,Bearish
1989-02-15,6593,4986,    2981,   -7438,30209,1607,Bullish Reversal
1989-01-31,3612,12424,    -771,    6102,30853,-8812,Bearish
1989-01-13,4383,6322,   -1373,    1926,27648,-1939,Bearish
1988-12-30,5756,4396,   -1265,   -1333,21478,1360,Bullish Reversal
1988-12-15,7021,5729,   -4493,    4068,34907,1292,Bearish Reversal
1988-11-30,11514,1661,     675,      38,37544,9853,Bullish
1988-11-15,10839,1623,     401,     990,36751,9216,Bearish
1988-10-31,10438,633,    3588,   -1242,34238,9805,Bullish
1988-10-14,6850,1875,    2910,   -2467,25886,4975,Bullish
1988-09-30,3940,4342,     501,    1041,20240,-402,Bearish Reversal
1988-09-15,3439,3301,   -2208,     855,37358,138,Bearish
1988-08-31,5647,2446,     536,    -472,35500,3201,Bullish
1988-08-15,5111,2918,    1651,    -431,33668,2193,Bullish
1988-07-29,3460,3349,   -2792,   -2149,29120,111,Bearish Reversal
1988-07-15,6252,5498,     868,    1030,31989,754,Bearish
1988-06-30,5384,4468,     835,   -3372,25519,916,Bullish Reversal
1988-06-15,4549,7840,     279,   -2269,27045,-3291,Bullish Reversal
1988-05-31,4270,10109,    -912,    3006,41433,-5839,Bearish
1988-05-13,5182,7103,    1124,    2830,34875,-1921,Bearish
1988-04-29,4058,4273,   -2022,    1406,27511,-215,Bearish
1988-04-15,6080,2867,    -361,    1091,27477,3213,Bearish
1988-03-31,6441,1776,     380,    -733,24835,4665,Bullish
1988-03-15,6061,2509,    -122,   -1389,19690,3552,Bullish Reversal
1988-02-29,6183,3898,    1898,    -175,32494,2285,Bullish Reversal
1988-02-12,4285,4073,    -231,    1148,32857,212,Bearish
1988-01-29,4516,2925,   -1281,     491,28279,1591,Bearish
1988-01-15,5797,2434,    1269,    -524,25218,3363,Bullish
1987-12-31,4528,2958,    -616,    2189,24298,1570,Bearish
1987-12-15,5144,769,   -1756,    -590,20484,4375,Bearish Reversal
1987-11-30,6900,1359,      63,   -2773,40772,5541,Bullish
1987-11-13,6837,4132,    1078,    2387,34579,2705,Bearish
1987-10-30,5759,1745,     100,     300,29809,4014,Bearish
1987-10-15,5659,1445,    2089,   -3782,24020,4214,Bullish
1987-09-30,3570,5227,    -236,    1782,23328,-1657,Bearish
1987-09-15,3806,3445,   -2857,    -238,20326,361,Bearish Reversal
1987-08-31,6663,3683,    1551,   -2816,31898,2980,Bullish
1987-08-14,5112,6499,   -1820,    1011,31829,-1387,Bearish
1987-07-31,6932,5488,    3058,     447,29387,1444,Bullish
1987-07-15,3874,5041,   -1020,    -590,27142,-1167,Bearish
1987-06-30,4894,5631,   -1611,    1133,24351,-737,Bearish Reversal
1987-06-15,6505,4498,    -629,     -28,31521,2007,Bearish Reversal
1987-05-29,7134,4526,   -1655,    -543,33551,2608,Bearish Reversal
1987-05-15,8789,5069,    2673,    -856,34132,3720,Bullish
1987-04-30,6116,5925,    -275,     -73,31854,191,Bearish
1987-04-15,6391,5998,    -886,   -2288,31042,393,Bullish
1987-03-31,7277,8286,    2147,     385,29102,-1009,Bullish Reversal
1987-03-13,5130,7901,   -2242,    -973,31397,-2771,Bearish Reversal
1987-02-27,7372,8874,     856,   -1022,36210,-1502,Bullish
1987-02-13,6516,9896,   -1658,    3946,34833,-3380,Bearish
1987-01-30,8174,5950,    -740,     746,33581,2224,Bearish
1987-01-15,8914,5204,    2427,     969,31252,3710,Bullish
1986-12-31,6487,4235,    1213,    -603,23138,2252,Bullish Reversal
1986-12-15,5274,4838,     767,    1874,29054,436,Bearish Reversal
1986-11-28,4507,2964,     408,    -152,34495,1543,Bullish
1986-11-14,4099,3116,    -598,   -5855,33294,983,Bullish
1986-10-31,4697,8971,   -9902,    4749,32621,-4274,Bearish Reversal
1986-10-15,14599,4222,    5624,     783,33920,10377,Bullish
1986-09-30,8975,3439,    2005,    -533,26619,5536,Bullish Reversal
1986-09-15,6970,3972,    -634,   -5873,36557,2998,Bullish Reversal
1986-08-29,7604,9845,   -2514,    6690,44717,-2241,Bearish
1986-08-15,10118,3155,   -2601,    2146,36666,6963,Bearish
1986-07-31,12719,1009,    2638,   -1629,35466,11710,Bullish
1986-07-15,10081,2638,   -1987,    -825,32598,7443,Bearish
1986-06-30,12068,3463,    6662,     482,32254,8605,Bullish
1986-06-13,5406,2981,    2158,   -4569,28002,2425,Bullish Reversal
1986-05-30,3248,7550,   -7206,    1102,30766,-4302,Bearish Reversal
1986-05-15,10454,6448,   -1958,    1983,34137,4006,Bearish Reversal
1986-04-30,12412,4465,    7308,    -803,34855,7947,Bullish
1986-04-15,5104,5268,   -2637,    1259,28886,-164,Bearish
1986-03-31,7741,4009,    -418,    1946,28521,3732,Bearish Reversal
1986-03-14,8159,2063,   -2772,   -4396,31902,6096,Bullish Reversal
1986-02-28,10931,6459,    -513,    4415,39151,4472,Bearish
1986-02-14,11444,2044,    -235,      69,33894,9400,Bearish
1986-01-31,11679,1975,    3218,     659,29412,9704,Bullish
1986-01-15,8461,1316,.,.,25278,7145,No signal
