As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1995-10-31,812,23024,    -655,    1510,71121,-22212,Bearish
1995-10-24,1467,21514,    -227,   -1344,66502,-20047,Bullish
1995-10-17,1694,22858,     366,     747,65330,-21164,Bearish Reversal
1995-10-10,1328,22111,    -203,    -381,67060,-20783,Bullish
1995-10-03,1531,22492,      22,     772,66926,-20961,Bearish
1995-09-26,1509,21720,   -1317,     484,64851,-20211,Bearish Reversal
1995-09-19,2826,21236,    -483,    -512,66246,-18410,Bullish Reversal
1995-09-12,3309,21748,    -672,    2425,84762,-18439,Bearish
1995-09-05,3981,19323,   -1157,      51,69898,-15342,Bearish Reversal
1995-08-29,5138,19272,     -86,   -1501,70417,-14134,Bullish
1995-08-22,5224,20773,    2444,    1275,66558,-15549,Bullish
1995-08-15,2780,19498,   -1147,     987,62361,-16718,Bearish
1995-08-08,3927,18511,    1054,    2679,60382,-14584,Bearish
1995-08-01,2873,15832,     386,    -321,52390,-12959,Bullish Reversal
1995-07-25,2487,16153,   -1279,     129,53017,-13666,Bearish
1995-07-18,3766,16024,      -8,    1324,51837,-12258,Bearish
1995-07-11,3774,14700,    1541,    3421,47853,-10926,Bearish
1995-07-03,2233,11279,   -1472,    3698,38981,-9046,Bearish
1995-06-27,3705,7581,     595,   -1046,35848,-3876,Bullish
1995-06-20,3110,8627,   -1656,    -959,35188,-5517,Bearish Reversal
1995-06-13,4766,9586,   -1944,    -898,70892,-4820,Bearish
1995-06-06,6710,10484,       5,    1400,68074,-3774,Bearish Reversal
1995-05-30,6705,9084,    1695,   -3610,69703,-2379,Bullish
1995-05-23,5010,12694,   -1314,    2431,67121,-7684,Bearish Reversal
1995-05-16,6324,10263,   -2771,    1936,68725,-3939,Bearish Reversal
1995-05-09,9095,8327,    -359,    2546,70164,768,Bearish
1995-05-02,9454,5781,     -23,    1109,63835,3673,Bearish Reversal
1995-04-25,9477,4672,   -2819,   -2474,64032,4805,Bearish Reversal
1995-04-18,12296,7146,    1789,    1406,65264,5150,Bullish
1995-04-11,10507,5740,   -3574,   -2714,62991,4767,Bearish
1995-04-04,14081,8454,    -509,   -1139,61198,5627,Bullish
1995-03-28,14590,9593,   -2008,     271,58807,4997,Bearish Reversal
1995-03-21,16598,9322,    1617,    -494,59405,7276,Bullish Reversal
1995-03-14,14981,9816,    -327,   -3296,97055,5165,Bullish Reversal
1995-03-07,15308,13112,    5433,    2367,110580,2196,Bullish
1995-02-28,9875,10745,    3758,     820,94456,-870,Bullish
1995-02-21,6117,9925,    4271,  -15584,90189,-3808,Bullish
1995-02-14,1846,25509,     202,   -3645,83792,-23663,Bullish Reversal
1995-02-07,1644,29154,    -549,     722,84900,-27510,Bearish Reversal
1995-01-31,2193,28432,     251,    1596,85272,-26239,Bearish
1995-01-24,1942,26836,    -341,     372,83432,-24894,Bearish Reversal
1995-01-17,2283,26464,    1515,  -14604,86134,-24181,Bullish Reversal
1995-01-10,768,41068,     174,    6750,91881,-40300,Bearish
1995-01-03,594,34318,   -1939,    1136,79062,-33724,Bearish
1994-12-27,2533,33182,     689,     838,75424,-30649,Bearish Reversal
1994-12-20,1844,32344,   -1030,   -8068,99621,-30500,Bullish Reversal
1994-12-13,2874,40412,    -814,    1000,104478,-37538,Bearish
1994-12-06,3688,39412,   -1310,    9137,101704,-35724,Bearish
1994-11-29,4998,30275,     323,    1795,88930,-25277,Bearish
1994-11-22,4675,28480,    -756,    5635,86959,-23805,Bearish
1994-11-15,5431,22845,   -1826,    5323,80629,-17414,Bearish
1994-11-08,7257,17522,    -697,    4459,75024,-10265,Bearish
1994-11-01,7954,13063,    -684,     996,70377,-5109,Bearish
1994-10-25,8638,12067,    3066,   -1060,68467,-3429,Bullish
1994-10-18,5572,13127,    2432,   -3432,63023,-7555,Bullish Reversal
1994-10-11,3140,16559,      24,    5904,63724,-13419,Bearish
1994-10-04,3116,10655,   -1552,    3391,52336,-7539,Bearish
1994-09-27,4668,7264,   -1930,    -786,48160,-2596,Bearish Reversal
1994-09-20,6598,8050,    4344,   -4300,72975,-1452,Bullish
1994-09-13,2254,12350,   -1319,   -1822,70026,-10096,Bullish Reversal
1994-09-06,3573,14172,    -761,   -1388,72539,-10599,Bullish
1994-08-30,4334,15560,   -2032,     511,72090,-11226,Bearish Reversal
1994-08-23,6366,15049,    1511,   -1460,74347,-8683,Bullish
1994-08-16,4855,16509,    1638,     -25,72160,-11654,Bullish Reversal
1994-08-09,3217,16534,   -1865,    2471,73474,-13317,Bearish
1994-08-02,5082,14063,   -3886,    1589,73413,-8981,Bearish Reversal
1994-07-26,8968,12474,    -527,   -1100,75748,-3506,Bullish
1994-07-19,9495,13574,   -1371,    3424,75196,-4079,Bearish
1994-07-12,10866,10150,     281,    1748,73980,716,Bearish
1994-07-05,10585,8402,    1593,   -4387,68419,2183,Bullish
1994-06-28,8992,12789,    1571,    2038,65551,-3797,Bearish
1994-06-21,7421,10751,    2884,   -3250,63074,-3330,Bullish Reversal
1994-06-14,4537,14001,    3046,   -5493,79926,-9464,Bullish Reversal
1994-06-07,1491,19494,   -2282,    1608,84052,-18003,Bearish
1994-05-31,3773,17886,   -1371,   -1532,71275,-14113,Bullish
1994-05-24,5144,19418,     874,    4545,70215,-14274,Bearish
1994-05-17,4270,14873,   -1809,      47,64182,-10603,Bearish
1994-05-10,6079,14826,   -6967,    3132,62470,-8747,Bearish Reversal
1994-05-03,13046,11694,    3825,    2162,67119,1352,Bullish
1994-04-26,9221,9532,     123,   -2034,58882,-311,Bullish
1994-04-19,9098,11566,    -203,    -861,56896,-2468,Bullish
1994-04-12,9301,12427,   -1830,     889,55960,-3126,Bearish Reversal
1994-04-05,11131,11538,    5628,     -20,57101,-407,Bullish
1994-03-29,5503,11558,    2172,    -752,53287,-6055,Bullish
1994-03-22,3331,12310,   -6366,     644,50508,-8979,Bearish Reversal
1994-03-15,9697,11666,   -3942,    1161,94943,-1969,Bearish
1994-03-08,13639,10505,   -5743,    -349,93851,3134,Bearish Reversal
1994-03-01,19382,10854,   -2603,    2069,98853,8528,Bearish Reversal
1994-02-22,21985,8785,    -663,   -2696,100123,13200,Bullish Reversal
1994-02-15,22648,11481,   13948,   -3585,103131,11167,Bullish
1994-02-08,8700,15066,    4294,    1141,86434,-6366,Bullish
1994-02-01,4406,13925,    1056,  -22388,84861,-9519,Bullish Reversal
1994-01-25,3350,36313,  -20109,   -5756,100271,-32963,Bearish Reversal
1994-01-18,23459,42069,    -461,   -2442,106559,-18610,Bullish
1994-01-11,23920,44511,   -1608,   -3287,105981,-20591,Bullish
1994-01-04,25528,47798,   22232,    1403,103821,-22270,Bullish
1993-12-28,3296,46395,    -302,      70,100336,-43099,Bearish Reversal
1993-12-21,3598,46325,    1049,   17912,101590,-42727,Bearish
1993-12-14,2549,28413,     231,    6323,98111,-25864,Bearish
1993-12-07,2318,22090,      53,   -2807,90361,-19772,Bullish Reversal
1993-11-30,2265,24897,     331,    8160,92775,-22632,Bearish
1993-11-23,1934,16737,   -3430,    1318,82388,-14803,Bearish
1993-11-16,5364,15419,    3133,  -17392,76575,-10055,Bullish Reversal
1993-11-09,2231,32811,    1021,   -1193,93744,-30580,Bullish
1993-11-02,1210,34004,    -221,   -7521,93601,-32794,Bullish Reversal
1993-10-26,1431,41525,    -626,    6420,102775,-40094,Bearish
1993-10-19,2057,35105,    -197,   19602,93772,-33048,Bearish
1993-10-12,2254,15503,    -139,     131,65006,-13249,Bearish
1993-10-05,2393,15372,   -1834,    1592,60642,-12979,Bearish
1993-09-28,4227,13780,    1461,   -2658,59209,-9553,Bullish Reversal
1993-09-21,2766,16438,   -2586,    3266,59291,-13672,Bearish Reversal
1993-09-14,5352,13172,  -12480,     632,84465,-7820,Bearish Reversal
1993-09-07,17832,12540,   -8254,    1581,86428,5292,Bearish
1993-08-31,26086,10959,   -1935,     740,82941,15127,Bearish
1993-08-24,28021,10219,   -6498,     337,81682,17802,Bearish Reversal
1993-08-17,34519,9882,    4777,     351,85910,24637,Bullish
1993-08-10,29742,9531,   -3125,    2249,77346,20211,Bearish Reversal
1993-08-03,32867,7282,    3335,   -1340,78735,25585,Bullish
1993-07-27,29532,8622,    8756,   -1418,75198,20910,Bullish
1993-07-20,20776,10040,   -1862,    -518,71003,10736,Bearish Reversal
1993-07-13,22638,10558,   -1322,     383,73422,12080,Bearish
1993-07-06,23960,10175,    -873,    1846,67374,13785,Bearish
1993-06-29,24833,8329,    3536,     943,65907,16504,Bullish
1993-06-22,21297,7386,  -13258,    2024,64172,13911,Bearish Reversal
1993-06-15,34555,5362,    3539,     807,96625,29193,Bullish Reversal
1993-06-08,31016,4555,    1023,     321,98719,26461,Bullish
1993-06-01,29993,4234,    -267,     460,92225,25759,Bearish
1993-05-25,30260,3774,    5192,    -247,89308,26486,Bullish
1993-05-18,25068,4021,    2900,    -761,78349,21047,Bullish
1993-05-11,22168,4782,   -1865,     282,76829,17386,Bearish Reversal
1993-05-04,24033,4500,      68,    -588,78734,19533,Bullish
1993-04-27,23965,5088,   -3771,    -118,77016,18877,Bearish Reversal
1993-04-20,27736,5206,     270,     108,80388,22530,Bullish
1993-04-13,27466,5098,     -11,   -9195,78095,22368,Bullish
1993-04-06,27477,14293,    3022,    -234,73140,13184,Bullish
1993-03-30,24455,14527,   -6329,     799,68945,9928,Bearish Reversal
1993-03-23,30784,13728,    1138,   -3392,73225,17056,Bullish Reversal
1993-03-16,29646,17120,    3986,    8822,102504,12526,Bearish
1993-03-09,25660,8298,   -3157,   -1556,91735,17362,Bearish
1993-03-02,28817,9854,   -1165,     228,86041,18963,Bearish
1993-02-23,29982,9626,    3941,     282,84352,20356,Bullish
1993-02-16,26041,9344,    7941,    -339,77217,16697,Bullish
1993-02-09,18100,9683,   11814,    -772,67592,8417,Bullish
1993-02-02,6286,10455,     832,   -1055,49684,-4169,Bullish Reversal
1993-01-26,5454,11510,    3661,   -7983,50267,-6056,Bullish Reversal
1993-01-19,1793,19493,   -1424,    3383,53223,-17700,Bearish
1993-01-12,3217,16110,    -744,     799,48995,-12893,Bearish
1993-01-05,3961,15311,    -897,    1328,47748,-11350,Bearish
1992-12-29,4858,13983,   -4709,    4457,43890,-9125,Bearish
1992-12-22,9567,9526,    3508,     640,40440,41,Bullish Reversal
1992-12-15,6059,8886,    1935,   -1027,51707,-2827,Bullish Reversal
1992-12-08,4124,9913,   -1726,      87,55213,-5789,Bearish
1992-12-01,5850,9826,    -293,    -768,49615,-3976,Bullish
1992-11-24,6143,10594,     507,     151,46784,-4451,Bullish Reversal
1992-11-17,5636,10443,   -2728,     279,48162,-4807,Bearish
1992-11-10,8364,10164,   -1974,    1451,43343,-1800,Bearish
1992-11-03,10338,8713,   -2059,     924,43247,1625,Bearish Reversal
1992-10-27,12397,7789,   -1104,      99,44509,4608,Bearish Reversal
1992-10-20,13501,7690,    3154,     998,45289,5811,Bullish
1992-10-13,10347,6692,   -3178,      67,40308,3655,Bearish Reversal
1992-10-06,13525,6625,     389,    -472,47321,6900,Bullish
1992-09-30,13136,7097,    2693,   -1723,45920,6039,Bullish Reversal
1992-09-15,10443,8820,    1244,     988,61174,1623,Bullish Reversal
1992-08-31,9199,7832,    4028,   -3604,67081,1367,Bullish
1992-08-14,5171,11436,    2167,   -2573,55249,-6265,Bullish Reversal
1992-07-31,3004,14009,   -4620,    5226,56217,-11005,Bearish Reversal
1992-07-15,7624,8783,     769,    1669,57460,-1159,Bearish
1992-06-30,6855,7114,   -4525,    -803,54153,-259,Bearish Reversal
1992-06-15,11380,7917,    1772,     -70,73130,3463,Bullish
1992-05-29,9608,7987,    3057,   -2782,67608,1621,Bullish
1992-05-15,6551,10769,    3739,   -6270,61061,-4218,Bullish Reversal
1992-04-30,2812,17039,.,.,62950,-14227,No signal
1992-04-15,1527,17620,   -7309,   -4787,61269,-16093,Bearish
1992-03-31,8836,22407,    6227,    1017,59747,-13571,Bullish Reversal
1992-03-13,2609,21390,   -5542,    7600,86413,-18781,Bearish
1992-02-28,8151,13790,   -4435,    5553,71720,-5639,Bearish
1992-02-14,12586,8237,   -3604,   -1496,66896,4349,Bearish Reversal
1992-01-31,16190,9733,    2876,     -92,67215,6457,Bullish
1992-01-15,13314,9825,   -1865,    1227,58338,3489,Bearish Reversal
1991-12-31,15179,8598,    6757,     -93,59874,6581,Bullish Reversal
1991-12-13,8422,8691,   -3266,     919,72824,-269,Bearish
1991-11-29,11688,7772,   -7013,     234,70753,3916,Bearish Reversal
1991-11-15,18701,7538,    2508,   -2565,76996,11163,Bullish
1991-10-31,16193,10103,   -9998,    1787,68782,6090,Bearish Reversal
1991-10-15,26191,8316,    7486,   -1327,81265,17875,Bullish
1991-09-30,18705,9643,    2119,    -369,58214,9062,Bullish Reversal
1991-09-16,16586,10012,   10418,     330,79172,6574,Bullish
1991-08-30,6168,9682,   -7953,     462,56107,-3514,Bearish Reversal
1991-08-15,14121,9220,    7012,     136,60071,4901,Bullish
1991-07-31,7109,9084,  -13591,    2176,49013,-1975,Bearish Reversal
1991-07-15,20700,6908,    8971,   -2231,61280,13792,Bullish
1991-06-28,11729,9139,    5376,   -7291,47731,2590,Bullish Reversal
1991-06-14,6353,16430,    -894,    8675,68326,-10077,Bearish
1991-05-31,7247,7755,   -3577,    -119,53855,-508,Bearish Reversal
1991-05-15,10824,7874,    2016,    1093,54314,2950,Bullish
1991-04-30,8808,6781,     301,   -1408,50770,2027,Bullish
1991-04-15,8507,8189,    3222,   -6171,49401,318,Bullish
1991-03-28,5285,14360,     804,    2321,42975,-9075,Bearish Reversal
1991-03-15,4481,12039,    -269,    1829,63862,-7558,Bearish Reversal
1991-02-28,4750,10210,   -2269,    4924,64094,-5460,Bearish
1991-02-15,7019,5286,   -1164,   -1527,63987,1733,Bullish
1991-01-31,8183,6813,    6102,   -2671,56674,1370,Bullish
1991-01-15,2081,9484,     -90,   -6163,39537,-7403,Bullish Reversal
1990-12-31,2171,15647,   -1436,    5638,44250,-13476,Bearish Reversal
1990-12-14,3607,10009,   -4609,    1440,79611,-6402,Bearish
1990-11-30,8216,8569,   -2834,   -3001,79466,-353,Bullish Reversal
1990-11-15,11050,11570,  -12159,    3492,80442,-520,Bearish
1990-10-31,23209,8078,   -4282,   -2274,77323,15131,Bearish
1990-10-15,27491,10352,    3576,   -7640,75460,17139,Bullish
1990-09-28,23915,17992,     942,    3229,69109,5923,Bearish Reversal
1990-09-14,22973,14763,   -1984,     916,90764,8210,Bearish
1990-08-31,24957,13847,    6472,    -449,72590,11110,Bullish
1990-08-15,18485,14296,    2214,    3949,62083,4189,Bearish Reversal
1990-07-31,16271,10347,   -9430,    -310,62136,5924,Bearish Reversal
1990-07-13,25701,10657,   15719,   -1989,70338,15044,Bullish
1990-06-29,9982,12646,     913,    1781,44853,-2664,Bearish Reversal
1990-06-15,9069,10865,   -4097,    4125,67044,-1796,Bearish Reversal
1990-05-31,13166,6740,   -7066,   -5959,75157,6426,Bearish Reversal
1990-05-15,20232,12699,    7659,   -6561,82431,7533,Bullish
1990-04-30,12573,19260,   -3495,   -1701,74209,-6687,Bearish
1990-04-12,16068,20961,   -3495,   -5824,67872,-4893,Bullish Reversal
1990-03-30,19563,26785,   11050,   -2623,68066,-7222,Bullish Reversal
1990-03-15,8513,29408,    1588,    1298,96299,-20895,Bullish
1990-02-28,6925,28110,   -1899,   14834,80467,-21185,Bearish
1990-02-15,8824,13276,    -140,    3713,63179,-4452,Bearish
1990-01-31,8964,9563,    3417,   -4151,62631,-599,Bullish
1990-01-15,5547,13714,   -2192,    7157,58418,-8167,Bearish
1989-12-29,7739,6557,    3182,   -5873,49960,1182,Bullish Reversal
1989-12-15,4557,12430,   -7765,     638,59538,-7873,Bearish Reversal
1989-11-30,12322,11792,    4647,    -790,66167,530,Bullish
1989-11-15,7675,12582,    2938,    -517,59673,-4907,Bullish
1989-10-31,4737,13099,     285,    3345,55646,-8362,Bearish
1989-10-13,4452,9754,   -1884,    1971,50655,-5302,Bearish Reversal
1989-09-29,6336,7783,     497,  -19060,52052,-1447,Bullish Reversal
1989-09-15,5839,26843,     -25,    4343,89914,-21004,Bearish
1989-08-31,5864,22500,    -902,    9163,73355,-16636,Bearish
1989-08-15,6766,13337,   -1674,     769,56415,-6571,Bearish Reversal
1989-07-31,8440,12568,    2976,    1800,56683,-4128,Bullish
1989-07-14,5464,10768,     629,     802,45782,-5304,Bearish
1989-06-30,4835,9966,   -9532,   -5261,44031,-5131,Bearish Reversal
1989-06-15,14367,15227,    3939,   -1689,98730,-860,Bullish
1989-05-31,10428,16916,    2411,   -7241,75508,-6488,Bullish
1989-05-15,8017,24157,    2526,    7648,68747,-16140,Bearish
1989-04-28,5491,16509,    -623,   -1685,52005,-11018,Bullish
1989-04-14,6114,18194,   -1600,   -6226,49884,-12080,Bullish Reversal
1989-03-31,7714,24420,     325,   -1542,51867,-16706,Bullish
1989-03-15,7389,25962,   -1142,   14303,49798,-18573,Bearish Reversal
1989-02-28,8531,11659,     400,    3343,50738,-3128,Bearish
1989-02-15,8131,8316,   -2573,   -7642,47922,-185,Bullish Reversal
1989-01-31,10704,15958,    6974,    5512,52064,-5254,Bullish
1989-01-13,3730,10446,    -475,    -511,38313,-6716,Bullish
1988-12-30,4205,10957,   -1795,    4165,32647,-6752,Bearish Reversal
1988-12-15,6000,6792,   -7825,    2194,54094,-792,Bearish Reversal
1988-11-30,13825,4598,   -1807,     498,55538,9227,Bearish
1988-11-15,15632,4100,    3127,   -1657,51272,11532,Bullish
1988-10-31,12505,5757,    -552,   -2109,48882,6748,Bullish
1988-10-14,13057,7866,    9249,   -1724,48413,5191,Bullish
1988-09-30,3808,9590,    -636,   -2733,31690,-5782,Bullish Reversal
1988-09-15,4444,12323,   -2062,   -8286,57941,-7879,Bullish Reversal
1988-08-31,6506,20609,   -2367,   10663,63746,-14103,Bearish
1988-08-15,8873,9946,     228,    -494,47371,-1073,Bullish Reversal
1988-07-29,8645,10440,   -6843,     524,49262,-1795,Bearish Reversal
1988-07-15,15488,9916,    4930,   -1099,52812,5572,Bullish
1988-06-30,10558,11015,    3161,    -872,42550,-457,Bullish
1988-06-15,7397,11887,    -814,    3020,35732,-4490,Bearish Reversal
1988-05-31,8211,8867,   -1969,    3643,49763,-656,Bearish Reversal
1988-05-13,10180,5224,     -73,     625,51139,4956,Bearish
1988-04-29,10253,4599,   -2588,    1654,43499,5654,Bearish Reversal
1988-04-15,12841,2945,   -4443,    -199,45478,9896,Bearish Reversal
1988-03-31,17284,3144,    2941,   -7493,53572,14140,Bullish
1988-03-15,14343,10637,    3946,    3551,42519,3706,Bullish Reversal
1988-02-29,10397,7086,    2472,    3733,61820,3311,Bearish
1988-02-12,7925,3353,   -5246,   -6584,53494,4572,Bullish Reversal
1988-01-29,13171,9937,    2887,    1983,54303,3234,Bullish
1988-01-15,10284,7954,   -1577,    2988,48605,2330,Bearish
1987-12-31,11861,4966,    1236,    1292,42656,6895,Bearish
1987-12-15,10625,3674,    -347,    1605,36598,6951,Bearish Reversal
1987-11-30,10972,2069,    2838,     400,60299,8903,Bullish
1987-11-13,8134,1669,    -611,     514,52752,6465,Bearish
1987-10-30,8745,1155,   -4247,     -30,46297,7590,Bearish Reversal
1987-10-15,12992,1185,    7339,   -3480,49237,11807,Bullish
1987-09-30,5653,4665,   -3310,   -2169,37058,988,Bearish Reversal
1987-09-15,8963,6834,  -12484,    5165,40933,2129,Bearish Reversal
1987-08-31,21447,1669,   14782,   -6864,52905,19778,Bullish
1987-08-14,6665,8533,   -2075,    2318,37320,-1868,Bearish Reversal
1987-07-31,8740,6215,    2069,    -866,38334,2525,Bullish
1987-07-15,6671,7081,    2059,    1235,35984,-410,Bullish
1987-06-30,4612,5846,   -3707,    4069,27969,-1234,Bearish Reversal
1987-06-15,8319,1777,   -7629,   -3960,40871,6542,Bearish Reversal
1987-05-29,15948,5737,    3395,    3429,51681,10211,Bearish
1987-05-15,12553,2308,   -4711,    -880,44609,10245,Bearish Reversal
1987-04-30,17264,3188,   -1087,    1110,47410,14076,Bearish
1987-04-15,18351,2078,      -1,    -349,46438,16273,Bullish
1987-03-31,18352,2427,    8665,     248,43282,15925,Bullish
1987-03-13,9687,2179,     366,     402,37276,7508,Bearish
1987-02-27,9321,1777,     101,    -473,31988,7544,Bullish
1987-02-13,9220,2250,    2471,     965,30292,6970,Bullish Reversal
1987-01-30,6749,1285,   -3806,      -6,32164,5464,Bearish Reversal
1987-01-15,10555,1291,    5157,    -315,33067,9264,Bullish
1986-12-31,5398,1606,    2484,   -6441,23172,3792,Bullish Reversal
1986-12-15,2914,8047,    -452,   -1222,37066,-5133,Bullish Reversal
1986-11-28,3366,9269,     745,     272,41052,-5903,Bullish
1986-11-14,2621,8997,     457,   -2817,40547,-6376,Bullish Reversal
1986-10-31,2164,11814,   -3000,    9661,43062,-9650,Bearish
1986-10-15,5164,2153,   -2443,     683,32044,3011,Bearish
1986-09-30,7607,1470,    4553,  -10164,30463,6137,Bullish Reversal
1986-09-15,3054,11634,   -1720,    -531,46360,-8580,Bearish Reversal
1986-08-29,4774,12165,   -7582,    7325,49571,-7391,Bearish
1986-08-15,12356,4840,   -5733,    3767,42796,7516,Bearish Reversal
1986-07-31,18089,1073,   -7061,    1073,47528,17016,Bearish Reversal
1986-07-15,25150,0,    5389,    -209,55806,25150,Bullish
1986-06-30,19761,209,    8316,   -1522,37443,19552,Bullish Reversal
1986-06-13,11445,1731,   -7312,   -2695,44257,9714,Bearish
1986-05-30,18757,4426,   -2323,   -5403,38363,14331,Bullish Reversal
1986-05-15,21080,9829,     491,    7231,41423,11251,Bearish
1986-04-30,20589,2598,   10005,   -1493,38348,17991,Bullish
1986-04-15,10584,4091,   -5774,    2402,28691,6493,Bearish Reversal
1986-03-31,16358,1689,   -2428,   -2476,31305,14669,Bullish Reversal
1986-03-14,18786,4165,    6957,    2417,47322,14621,Bullish
1986-02-28,11829,1748,    -683,    -447,33792,10081,Bearish Reversal
1986-02-14,12512,2195,   -1997,     864,34452,10317,Bearish
1986-01-31,14509,1331,    6841,     616,31732,13178,Bullish
1986-01-15,7668,715,.,.,23231,6953,No signal
