As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1994-06-07,10023,410,     -54,      15,21589,9613,Bearish Reversal
1994-05-31,10077,395,   -1289,      50,22157,9682,Bearish Reversal
1994-05-24,11366,345,    1236,    -248,23570,11021,Bullish
1994-05-17,10130,593,     667,     -62,21939,9537,Bullish
1994-05-10,9463,655,     628,     -34,20774,8808,Bullish
1994-05-03,8835,689,    -958,    -970,20650,8146,Bullish Reversal
1994-04-26,9793,1659,    -994,       1,21394,8134,Bearish Reversal
1994-04-19,10787,1658,   -1192,    1001,22014,9129,Bearish Reversal
1994-04-12,11979,657,   -2137,     -97,22603,11322,Bearish Reversal
1994-04-05,14116,754,      88,    -244,24742,13362,Bullish
1994-03-29,14028,998,    2197,     357,24073,13030,Bullish
1994-03-22,11831,641,   -1399,    -461,22106,11190,Bearish Reversal
1994-03-15,13230,1102,    3975,      72,22777,12128,Bullish
1994-03-08,9255,1030,      58,    -208,19219,8225,Bullish Reversal
1994-03-01,9197,1238,   -3255,     -72,19610,7959,Bearish Reversal
1994-02-22,12452,1310,     575,     766,22305,11142,Bearish
1994-02-15,11877,544,    2675,     299,21901,11333,Bullish
1994-02-08,9202,245,      83,     169,18203,8957,Bearish
1994-02-01,9119,76,     396,    -614,17934,9043,Bullish
1994-01-25,8723,690,   -2616,     -31,17260,8033,Bearish Reversal
1994-01-18,11339,721,       8,     -21,19205,10618,Bullish Reversal
1994-01-11,11331,742,   -1572,     317,19432,10589,Bearish Reversal
1994-01-04,12903,425,    1032,     117,21011,12478,Bullish
1993-12-28,11871,308,    -202,      -4,20576,11563,Bearish Reversal
1993-12-21,12073,312,     723,     -36,20937,11761,Bullish
1993-12-14,11350,348,    2858,    -142,20794,11002,Bullish
1993-12-07,8492,490,     725,    -401,17150,8002,Bullish
1993-11-30,7767,891,     412,     128,16559,6876,Bullish Reversal
1993-11-23,7355,763,    -762,     525,16935,6592,Bearish Reversal
1993-11-16,8117,238,     474,      28,17119,7879,Bullish
1993-11-09,7643,210,     133,    -606,16280,7433,Bullish
1993-11-02,7510,816,     122,     184,15749,6694,Bearish Reversal
1993-10-26,7388,632,     527,    -368,16142,6756,Bullish
1993-10-19,6861,1000,     512,    -272,15220,5861,Bullish Reversal
1993-10-12,6349,1272,     283,    -851,15239,5077,Bullish Reversal
1993-10-05,6066,2123,    -333,     424,15473,3943,Bearish Reversal
1993-09-28,6399,1699,     -20,    -733,16173,4700,Bullish
1993-09-21,6419,2432,     103,    -659,15854,3987,Bullish Reversal
1993-09-14,6316,3091,    -220,      73,17047,3225,Bearish Reversal
1993-09-07,6536,3018,   -1388,    1505,18190,3518,Bearish
1993-08-31,7924,1513,     -98,     974,18046,6411,Bearish
1993-08-24,8022,539,    -464,    -164,17296,7483,Bearish Reversal
1993-08-17,8486,703,   -1687,     249,17364,7783,Bearish Reversal
1993-08-10,10173,454,   -2507,    -121,19594,9719,Bearish Reversal
1993-08-03,12680,575,     863,     234,22827,12105,Bullish
1993-07-27,11817,341,     173,      44,21868,11476,Bullish
1993-07-20,11644,297,      84,      49,21712,11347,Bullish
1993-07-13,11560,248,    1919,       4,20811,11312,Bullish
1993-07-06,9641,244,    1962,      15,19678,9397,Bullish
1993-06-29,7679,229,     522,    -518,16623,7450,Bullish
1993-06-22,7157,747,     -97,      41,16319,6410,Bearish Reversal
1993-06-15,7254,706,   -1228,     112,17109,6548,Bearish Reversal
1993-06-08,8482,594,   -1222,    -666,18698,7888,Bearish Reversal
1993-06-01,9704,1260,      40,    -198,20180,8444,Bullish Reversal
1993-05-25,9664,1458,      68,     354,20190,8206,Bearish Reversal
1993-05-18,9596,1104,    -242,     -20,20383,8492,Bearish
1993-05-11,9838,1124,   -1367,      48,18784,8714,Bearish
1993-05-04,11205,1076,     673,     615,18741,10129,Bullish
1993-04-27,10532,461,     901,     249,17862,10071,Bullish
1993-04-20,9631,212,    2129,      -2,16254,9419,Bullish
1993-04-13,7502,214,    -136,      72,13398,7288,Bearish
1993-04-06,7638,142,     758,    -710,12770,7496,Bullish
1993-03-30,6880,852,    1170,    -303,12536,6028,Bullish
1993-03-23,5710,1155,     101,   -1276,11856,4555,Bullish Reversal
1993-03-16,5609,2431,    -390,   -1084,13089,3178,Bullish Reversal
1993-03-09,5999,3515,    -101,     110,13410,2484,Bearish Reversal
1993-03-02,6100,3405,     221,     603,14126,2695,Bearish
1993-02-23,5879,2802,   -3579,    2488,13615,3077,Bearish Reversal
1993-02-16,9458,314,    2261,    -186,16872,9144,Bullish
1993-02-09,7197,500,    1123,     350,14512,6697,Bullish
1993-02-02,6074,150,    -711,      80,12444,5924,Bearish Reversal
1993-01-26,6785,70,    1623,    -345,13209,6715,Bullish
1993-01-19,5162,415,     156,     -20,11665,4747,Bullish
1993-01-12,5006,435,     520,    -833,10996,4571,Bullish Reversal
1993-01-05,4486,1268,   -1116,    1138,11218,3218,Bearish Reversal
1992-12-29,5602,130,    -353,      26,12297,5472,Bearish Reversal
1992-12-22,5955,104,   -1192,     -75,13733,5851,Bullish Reversal
1992-12-15,0,0,       0,       0,769,0,Bearish Reversal
1992-12-15,7147,179,    -177,    -353,15618,6968,Bullish Reversal
1992-12-08,7324,532,    3632,     -12,16127,6792,Bullish
1992-12-08,0,0,       0,       0,994,0,No signal
1992-12-01,0,0,       0,    -231,1302,0,Bearish Reversal
1992-12-01,3692,544,    -380,      42,12835,3148,Bullish Reversal
1992-11-24,0,231,       0,     231,1516,-231,Bearish Reversal
1992-11-24,4072,502,     450,   -1741,13152,3570,Bullish Reversal
1992-11-17,0,0,       0,       0,1678,0,Bearish
1992-11-17,3622,2243,    -445,     766,13857,1379,Bearish
1992-11-10,4067,1477,     841,     140,13410,2590,Bullish
1992-11-10,0,0,     -53,       0,1655,0,Bearish Reversal
1992-11-03,3226,1337,     159,     144,12831,1889,Bullish Reversal
1992-11-03,53,0,      53,       0,1688,53,Bearish
1992-10-27,3067,1193,      49,    -135,13610,1874,Bullish Reversal
1992-10-27,0,0,       0,       0,1624,0,No signal
1992-10-20,0,0,       0,       0,1604,0,Bearish
1992-10-20,3018,1328,     159,     -32,13821,1690,Bullish Reversal
1992-10-13,0,0,       0,       0,1594,0,Bearish
1992-10-13,2859,1360,   -1595,     598,14109,1499,Bearish Reversal
1992-10-06,4454,762,    -322,     279,15251,3692,Bullish Reversal
1992-10-06,0,0,       0,       0,1507,0,No signal
1992-09-30,0,0,     -60,     -50,1484,0,Bearish
1992-09-30,4776,483,    1983,   -1702,15724,4293,Bullish Reversal
1992-09-15,60,50,.,.,1424,10,No signal
1992-09-15,2793,2185,     232,    -719,17035,608,Bullish Reversal
1992-08-31,2561,2904,    -317,    -249,18115,-343,Bearish Reversal
1992-08-14,2878,3153,   -4586,    2693,18186,-275,Bearish Reversal
1992-07-31,7464,460,   -3082,     -55,18608,7004,Bearish Reversal
1992-07-15,10546,515,    2662,     -25,21885,10031,Bullish
1992-06-30,7884,540,     846,    -152,19309,7344,Bullish Reversal
1992-06-15,7038,692,   -1093,     -17,20754,6346,Bearish
1992-05-29,8131,709,    3770,   -1246,18332,7422,Bullish
1992-05-15,4361,1955,     144,   -3095,14690,2406,Bullish Reversal
1992-04-30,4217,5050,     614,    1539,16124,-833,Bearish
1992-04-15,3603,3511,      96,    1644,13867,92,Bearish
1992-03-31,3507,1867,     197,    1199,13029,1640,Bearish Reversal
1992-03-13,3310,668,       3,    -249,14668,2642,Bullish
1992-02-28,3307,917,   -1050,     469,13785,2390,Bearish Reversal
1992-02-14,4357,448,     163,   -2987,14513,3909,Bullish Reversal
1992-01-31,4194,3435,     446,   -2071,15551,759,Bullish Reversal
1992-01-15,3748,5506,     702,     509,15710,-1758,Bullish
1991-12-31,3046,4997,     489,    1560,15238,-1951,Bearish Reversal
1991-12-13,2557,3437,    -427,    2462,15365,-880,Bearish
1991-11-29,2984,975,     467,   -1254,13386,2009,Bullish Reversal
1991-11-15,2517,2229,    -109,    1422,13437,288,Bearish
1991-10-31,2626,807,   -1866,    -430,13310,1819,Bearish Reversal
1991-10-15,4492,1237,     858,   -2863,16493,3255,Bullish Reversal
1991-09-30,3634,4100,    -475,    -262,18162,-466,Bearish Reversal
1991-09-16,4109,4362,    -642,   -1545,18397,-253,Bullish Reversal
1991-08-30,4751,5907,     387,     -44,19724,-1156,Bullish
1991-08-15,4364,5951,    1177,    -279,19630,-1587,Bullish
1991-07-31,3187,6230,     751,    2606,19138,-3043,Bearish
1991-07-15,2436,3624,     536,    -775,16600,-1188,Bullish Reversal
1991-06-28,1900,4399,    -853,     146,17370,-2499,Bearish Reversal
1991-06-14,2753,4253,      82,     821,18675,-1500,Bearish
1991-05-31,2671,3432,     264,     854,17663,-761,Bearish
1991-05-15,2407,2578,     214,    -733,15450,-171,Bullish Reversal
1991-04-30,2193,3311,     783,    1024,15640,-1118,Bearish
1991-04-15,1410,2287,      20,    -396,13833,-877,Bullish Reversal
1991-03-28,1390,2683,   -1411,     578,15153,-1293,Bearish Reversal
1991-03-15,2801,2105,     827,    -420,16213,696,Bullish Reversal
1991-02-28,1974,2525,      75,   -1390,16555,-551,Bullish
1991-02-15,1899,3915,     -53,      44,15948,-2016,Bearish
1991-01-31,1952,3871,     113,    1055,15785,-1919,Bearish
1991-01-15,1839,2816,    -370,     -79,14511,-977,Bearish Reversal
1990-12-31,2209,2895,   -1346,     -38,16089,-686,Bearish Reversal
1990-12-14,3555,2933,    1503,     551,17630,622,Bullish
1990-11-30,2052,2382,      45,    -332,15599,-330,Bullish Reversal
1990-11-15,2007,2714,     290,     329,16433,-707,Bearish Reversal
1990-10-31,1717,2385,    -726,   -1504,17140,-668,Bullish Reversal
1990-10-15,2443,3889,    -162,    -368,17400,-1446,Bullish Reversal
1990-09-28,2605,4257,     111,    -173,19752,-1652,Bullish
1990-09-14,2494,4430,     700,    2625,19324,-1936,Bearish
1990-08-31,1794,1805,   -2695,     829,16420,-11,Bearish Reversal
1990-08-15,4489,976,     623,   -1274,18169,3513,Bullish
1990-07-31,3866,2250,     846,    -354,17005,1616,Bullish
1990-07-13,3020,2604,     195,     632,14756,416,Bearish Reversal
1990-06-29,2825,1972,    -172,    -140,16464,853,Bearish
1990-06-15,2997,2112,    -558,    1051,15568,885,Bearish Reversal
1990-05-31,3555,1061,     913,   -2291,15825,2494,Bullish Reversal
1990-05-15,2642,3352,    -147,   -1076,16762,-710,Bullish
1990-04-30,2789,4428,    -257,     879,16415,-1639,Bearish
1990-04-12,3046,3549,    -440,     120,15561,-503,Bearish Reversal
1990-03-30,3486,3429,     731,    1300,17029,57,Bearish
1990-03-15,2755,2129,    -251,     752,15620,626,Bearish
1990-02-28,3006,1377,   -2294,     607,14948,1629,Bearish Reversal
1990-02-15,5300,770,    1620,     239,19917,4530,Bullish
1990-01-31,3680,531,    1036,   -2256,18777,3149,Bullish Reversal
1990-01-15,2644,2787,    -583,    1576,19442,-143,Bearish
1989-12-29,3227,1211,   -1199,      58,18767,2016,Bearish Reversal
1989-12-15,4426,1153,   -1511,       5,21283,3273,Bearish
1989-11-30,5937,1148,    -622,   -1154,21056,4789,Bullish
1989-11-15,6559,2302,    2423,     -38,19947,4257,Bullish
1989-10-31,4136,2340,     677,      52,18262,1796,Bullish
1989-10-13,3459,2288,      90,    -411,17025,1171,Bullish Reversal
1989-09-29,3369,2699,     523,   -2518,17484,670,Bullish Reversal
1989-09-15,2846,5217,      78,    -469,20344,-2371,Bullish
1989-08-31,2768,5686,     255,     746,20191,-2918,Bearish
1989-08-15,2513,4940,    -150,     982,19302,-2427,Bearish
1989-07-31,2663,3958,    -880,    1021,17914,-1295,Bearish
1989-07-14,3543,2937,     551,    -400,17082,606,Bullish Reversal
1989-06-30,2992,3337,   -1262,   -2032,18295,-345,Bullish Reversal
1989-06-15,4254,5369,    -943,    -132,21377,-1115,Bearish
1989-05-31,5197,5501,    -771,    3204,20745,-304,Bearish
1989-05-15,5968,2297,    -246,     432,18888,3671,Bearish Reversal
1989-04-28,6214,1865,    -823,    -374,19616,4349,Bearish Reversal
1989-04-14,7037,2239,    3546,    -647,21823,4798,Bullish
1989-03-31,3491,2886,   -1169,     908,19029,605,Bearish Reversal
1989-03-15,4660,1978,    1003,    -168,20478,2682,Bullish
1989-02-28,3657,2146,    -235,    -378,19144,1511,Bullish
1989-02-15,3892,2524,     459,     565,19131,1368,Bearish
1989-01-31,3433,1959,    -287,      55,18527,1474,Bearish Reversal
1989-01-13,3720,1904,    -629,     316,19558,1816,Bearish Reversal
1988-12-30,4349,1588,   -3805,    -163,19919,2761,Bearish Reversal
1988-12-15,8154,1751,   -1979,       3,25836,6403,Bearish
1988-11-30,10133,1748,    2037,    -108,25030,8385,Bullish
1988-11-15,8096,1856,    4867,     583,22047,6240,Bullish
1988-10-31,3229,1273,    -444,    -572,17982,1956,Bullish Reversal
1988-10-14,3673,1845,    -124,    -621,19665,1828,Bullish Reversal
1988-09-30,3797,2466,   -1492,    -135,21333,1331,Bearish
1988-09-15,5289,2601,     195,    1354,20563,2688,Bearish
1988-08-31,5094,1247,    2061,    -163,17737,3847,Bullish
1988-08-15,3033,1410,     487,    -171,17094,1623,Bullish Reversal
1988-07-29,2546,1581,    -710,    -310,18396,965,Bearish Reversal
1988-07-15,3256,1891,    -589,      33,19539,1365,Bearish Reversal
1988-06-30,3845,1858,    -125,      50,21102,1987,Bearish Reversal
1988-06-15,3970,1808,    -468,    -175,22700,2162,Bearish Reversal
1988-05-31,4438,1983,    1387,    -125,23062,2455,Bullish
1988-05-13,3051,2108,     476,     309,18018,943,Bullish
1988-04-29,2575,1799,    -179,     -39,15535,776,Bearish Reversal
1988-04-15,2754,1838,     173,     483,16640,916,Bearish Reversal
1988-03-31,2581,1355,     199,     189,17534,1226,Bullish
1988-03-15,2382,1166,     232,   -1907,16042,1216,Bullish Reversal
1988-02-29,2150,3073,     197,     639,19237,-923,Bearish
1988-02-12,1953,2434,    -750,   -1182,17365,-481,Bullish Reversal
1988-01-29,2703,3616,     226,    2401,20135,-913,Bearish
1988-01-15,2477,1215,    -463,      38,17211,1262,Bearish Reversal
1987-12-31,2940,1177,   -1007,   -1176,17764,1763,Bullish Reversal
1987-12-15,3947,2353,     -12,     466,20365,1594,Bearish
1987-11-30,3959,1887,      57,    -485,20141,2072,Bullish Reversal
1987-11-13,3902,2372,     -75,     480,20455,1530,Bearish Reversal
1987-10-30,3977,1892,    -107,     793,22183,2085,Bearish Reversal
1987-10-15,4084,1099,    -746,    -805,22771,2985,Bullish Reversal
1987-09-30,4830,1904,    -717,     113,26233,2926,Bearish
1987-09-15,5547,1791,     526,     470,24360,3756,Bullish
1987-08-31,5021,1321,   -1079,     555,22280,3700,Bearish Reversal
1987-08-14,6100,766,     340,    -134,25255,5334,Bullish
1987-07-31,5760,900,    2351,     222,20947,4860,Bullish
1987-07-15,3409,678,     373,    -436,16906,2731,Bullish Reversal
1987-06-30,3036,1114,   -1662,    -361,17362,1922,Bearish Reversal
1987-06-15,4698,1475,     767,     415,18955,3223,Bullish
1987-05-29,3931,1060,    -824,      -9,17981,2871,Bearish Reversal
1987-05-15,4755,1069,     369,     180,20374,3686,Bullish
1987-04-30,4386,889,   -2972,    -592,19699,3497,Bearish Reversal
1987-04-15,7358,1481,    1316,     179,21005,5877,Bullish
1987-03-31,6042,1302,    1817,     784,19771,4740,Bullish Reversal
1987-03-13,4225,518,     120,     101,20957,3707,Bullish
1987-02-27,4105,417,     429,    -211,16741,3688,Bullish
1987-02-13,3676,628,     294,     236,16452,3048,Bullish Reversal
1987-01-30,3382,392,     124,      15,16490,2990,Bullish Reversal
1987-01-15,3258,377,     -58,    -797,16603,2881,Bullish Reversal
1986-12-31,3316,1174,     673,     235,17707,2142,Bullish Reversal
1986-12-15,2643,939,    -377,     136,17923,1704,Bearish Reversal
1986-11-28,3020,803,   -1677,    -488,18204,2217,Bearish Reversal
1986-11-14,4697,1291,   -1519,     699,20023,3406,Bearish
1986-10-31,6216,592,    1107,      24,19152,5624,Bullish
1986-10-15,5109,568,     501,    -562,18633,4541,Bullish Reversal
1986-09-30,4608,1130,   -2248,     -41,20091,3478,Bearish Reversal
1986-09-15,6856,1171,    -992,   -1323,28877,5685,Bullish
1986-08-29,7848,2494,    2184,     629,25939,5354,Bullish
1986-08-15,5664,1865,    -543,     378,19535,3799,Bearish
1986-07-31,6207,1487,    1080,     831,18749,4720,Bullish
1986-07-15,5127,656,     187,    -292,17405,4471,Bullish Reversal
1986-06-30,4940,948,    -566,    -547,18748,3992,Bearish Reversal
1986-06-13,5506,1495,    2282,     943,20443,4011,Bullish
1986-05-30,3224,552,     -90,    -193,16582,2672,Bullish
1986-05-15,3314,745,      43,    -456,15736,2569,Bullish Reversal
1986-04-30,3271,1201,   -2180,    -437,15768,2070,Bearish Reversal
1986-04-15,5451,1638,     595,     121,17794,3813,Bullish Reversal
1986-03-31,4856,1517,   -1596,    -199,19938,3339,Bearish Reversal
1986-03-14,6452,1716,    1276,     440,20376,4736,Bullish Reversal
1986-02-28,5176,1276,     286,    -104,20490,3900,Bullish
1986-02-14,4890,1380,    -544,     203,18030,3510,Bearish Reversal
1986-01-31,5434,1177,    1444,    -158,18163,4257,Bullish
1986-01-15,3990,1335,.,.,17568,2655,No signal
