,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
185,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-08-10,45445,38980,    -619,     376,171602,     993,6465,-995.0
186,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-08-03,46064,38604,    -984,   -3070,170609,   -4092,7460,2086.0
187,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-07-27,47048,41674,  -12835,   -5294,174701,  -14607,5374,-7541.0
188,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-07-20,59883,46968,   -3224,   10237,189308,   -9406,12915,-13461.0
189,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-07-13,63107,36731,   -6816,    7986,198714,   -3422,26376,-14802.0
190,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-07-06,69923,28745,    1622,    6245,202136,    5208,41178,-4623.0
191,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-06-29,68301,22500,    -773,   -3349,196928,   -5859,45801,2576.0
192,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-06-22,69074,25849,   -3997,   -2968,202787,  -50149,43225,-1029.0
193,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-06-15,73071,28817,   -7918,   -6891,252936,   32883,44254,-1027.0
194,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-06-08,80989,35708,   -8478,   -4987,220053,   -8904,45281,-3491.0
195,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-06-01,89467,40695,    5284,    1323,228957,   15781,48772,3961.0
196,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-25,84183,39372,    2157,    3458,213176,    5213,44811,-1301.0
197,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-18,82026,35914,    2697,   -4786,207963,    6008,46112,7483.0
198,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-11,79329,40700,    5049,   -7633,201955,    5138,38629,12682.0
199,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-05-04,74280,48333,   17605,    7380,196817,   16046,25947,10225.0
200,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-27,56675,40953,    2851,     375,180771,    7626,15722,2476.0
201,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-20,53824,40578,    5768,   -5072,173145,    6959,13246,10840.0
202,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-13,48056,45650,     550,     834,166186,      68,2406,-284.0
203,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-04-06,47506,44816,    -956,    2872,166118,    1919,2690,-3828.0
204,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-30,48462,41944,    1676,     261,164199,    2029,6518,1415.0
205,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-23,46786,41683,   -4121,    1039,162170,  -24762,5103,-5160.0
206,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-16,50907,40644,     885,    1603,186932,   13854,10263,-718.0
207,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-09,50022,39041,   -1369,    2977,173078,    4389,10981,-4346.0
208,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-03-02,51391,36064,    4492,   -1703,168689,    1821,15327,6195.0
209,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-23,46899,37767,    1878,     910,166868,    7602,9132,968.0
210,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-16,45021,36857,     747,    2111,159266,     812,8164,-1364.0
211,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-09,44274,34746,   -2371,    4197,158454,     299,9528,-6568.0
212,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-02-02,46645,30549,   -7035,   -9361,158155,  -10741,16096,2326.0
213,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-26,53680,39910,   10047,    6603,168896,   14665,13770,3444.0
214,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-19,43633,33307,     247,    1994,154231,   -2444,10326,-1747.0
215,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-12,43386,31313,    1826,    4277,156675,     551,12073,-2451.0
216,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2021-01-05,41560,27036,    -618,     226,156124,    1660,14524,-844.0
217,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-29,42178,26810,   -1020,   -6303,154464,   -2133,15368,5283.0
218,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-21,43198,33113,    3342,  -22459,156597,  -39633,10085,25801.0
219,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-15,39856,55572,    5143,     121,196230,   32641,-15716,5022.0
220,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-08,34713,55451,    6011,    5506,163589,   15786,-20738,505.0
221,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-12-01,28702,49945,   -2827,    1570,147803,    6980,-21243,-4397.0
222,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-24,31529,48375,    5324,    1811,140823,    4209,-16846,3513.0
223,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-17,26205,46564,     243,    -747,136614,     158,-20359,990.0
224,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-10,25962,47311,    4413,    5076,136456,   11564,-21349,-663.0
225,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-11-03,21549,42235,   -3190,    -573,124892,    2489,-20686,-2617.0
226,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-27,24739,42808,      14,    -992,122403,    -863,-18069,1006.0
227,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-20,24725,43800,      87,    5598,123266,    1310,-19075,-5511.0
228,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-13,24638,38202,    3830,    -653,121956,    8138,-13564,4483.0
229,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-10-06,20808,38855,    -811,   -1712,113818,     -44,-18047,901.0
230,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-29,21619,40567,   -1969,   -1903,113862,   -3702,-18948,-66.0
231,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-22,23588,42470,   -5321,   -3382,117564,  -29709,-18882,-1939.0
232,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-15,28909,45852,    -717,   -1129,147273,    9655,-16943,412.0
233,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-08,29626,46981,    3036,   -6615,137618,   -2902,-17355,9651.0
234,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-09-01,26590,53596,    5000,    2688,140520,   10963,-27006,2312.0
235,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-25,21590,50908,    2093,   -2176,129557,  -12043,-29318,4269.0
236,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-18,19497,53084,    2241,    6281,141600,    4715,-33587,-4040.0
237,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-11,17256,46803,   -2651,    3701,136885,    -216,-29547,-6352.0
238,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-08-04,19907,43102,  -12198,   -1499,137101,   -2296,-23195,-10699.0
239,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-28,32105,44601,   -2179,   -6381,139397,   -4209,-12496,4202.0
240,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-21,34284,50982,    6642,    3565,143606,   -4397,-16698,3077.0
241,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-14,27642,47417,   -4018,   -1061,148003,   26777,-19775,-2957.0
242,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-07-07,31660,48478,    3486,    -215,121226,    3029,-16818,3701.0
243,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-30,28174,48693,    5322,    5007,118197,   12785,-20519,315.0
244,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-23,22852,43686,    3157,   -1495,105412,  -20242,-20834,4652.0
245,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-16,19695,45181,   -2603,   -1946,125654,    5195,-25486,-657.0
246,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-09,22298,47127,    2524,   -5785,120459,   -8017,-24829,8309.0
247,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-06-02,19774,52912,   -2070,   -2886,128476,   -1373,-33138,816.0
248,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-26,21844,55798,   -1298,   -2400,129849,    -250,-33954,1102.0
249,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-19,23142,58198,    6147,    8957,130099,    9646,-35056,-2810.0
250,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-12,16995,49241,     -12,     182,120453,    1153,-32246,-194.0
251,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-05-05,17007,49059,     975,    3983,119300,    1640,-32052,-3008.0
252,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-28,16032,45076,   -3772,    1381,117660,   -3553,-29044,-5153.0
253,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-21,19804,43695,    1766,    1897,121213,    1415,-23891,-131.0
254,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-14,18038,41798,     986,     313,119798,    2275,-23760,673.0
255,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-04-07,17052,41485,   -4465,   -1961,117523,   -5368,-24433,-2504.0
256,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-31,21517,43446,     194,   -7122,122891,   -1335,-21929,7316.0
257,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-24,21323,50568,  -21791,   -2169,124226,  -58911,-29245,-19622.0
258,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-17,43114,52737,   -4941,    2692,183137,    7911,-9623,-7633.0
259,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-10,48055,50045,   -7136,    5433,175226,   14715,-1990,-12569.0
260,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-03-03,55191,44612,   -8467,   -4422,160511,   -8308,10579,-4045.0
261,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-25,63658,49034,    2099,   -4708,168819,    4121,14624,6807.0
262,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-18,61559,53742,   -6666,   -4778,164698,   -2216,7817,-1888.0
263,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-11,68225,58520,    1032,    9890,166914,   -7086,9705,-8858.0
264,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-02-04,67193,48630,   -9106,    6921,174000,  -11499,18563,-16027.0
265,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-28,76299,41709,    1900,    5604,185499,   -3097,34590,-3704.0
266,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-21,74399,36105,    3971,   -1471,188596,   -1633,38294,5442.0
267,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-14,70428,37576,    1672,   -4813,190229,     233,32852,6485.0
268,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2020-01-07,68756,42389,    4795,   -9659,189996,   14330,26367,14454.0
269,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-31,63961,52048,   12483,    9067,175666,   17000,11913,3416.0
270,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-24,51478,42981,    3955,    6649,158666,  -30792,8497,-2694.0
271,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-17,47523,36332,   -7762,    1788,189458,   20239,11191,-9550.0
272,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-10,55285,34544,   -8755,   -8025,169219,  -14841,20741,-730.0
273,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-12-03,64040,42569,    3110,    1983,184060,   16710,21471,1127.0
274,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-26,60930,40586,   -4110,    4411,167350,   -5409,20344,-8521.0
275,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-19,65040,36175,   -8631,    4877,172759,  -10034,28865,-13508.0
276,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-12,73671,31298,  -14103,   -2474,182793,  -10089,42373,-11629.0
277,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-11-05,87774,33772,    5792,   -4621,192882,    2911,54002,10413.0
278,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-29,81982,38393,   10572,     376,189971,   19666,43589,10196.0
279,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-22,71410,38017,   13403,   -7029,170305,   21226,33393,20432.0
280,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-15,58007,45046,    8936,    1288,149079,   12974,12961,7648.0
281,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-08,49071,43758,    2768,    3782,136105,    5168,5313,-1014.0
282,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-10-01,46303,39976,    5980,    4245,130937,    7920,6327,1735.0
283,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-24,40323,35731,  -21681,   -6450,123017,  -64778,4592,-15231.0
284,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-17,62004,42181,    7033,   -1267,187795,    4737,19823,8300.0
285,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-10,54971,43448,    6765,     591,183058,   15662,11523,6174.0
286,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-09-03,48206,42857,     -86,    5470,167396,    8475,5349,-5556.0
287,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-27,48292,37387,     924,    3056,158921,    3084,10905,-2132.0
288,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-20,47368,34331,   -2697,   -1534,155837,   -5024,13037,-1163.0
289,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-13,50065,35865,  -13533,   -3567,160861,  -11796,14200,-9966.0
290,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-08-06,63598,39432,   -2707,   -5151,172657,   -9821,24166,2444.0
291,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-30,66305,44583,   -3389,    5639,182478,   -4919,21722,-9028.0
292,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-23,69694,38944,    6596,   -3190,187397,    4451,30750,9786.0
293,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-16,63098,42134,   14364,    2626,182946,   18104,20964,11738.0
294,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-09,48734,39508,    3677,     744,164842,    6844,9226,2933.0
295,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-07-02,45057,38764,   20307,    -776,157998,   20455,6293,21083.0
296,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-25,24750,39540,    4954,  -18327,137543,  -23252,-14790,23281.0
297,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-18,19796,57867,   -5801,    -570,160795,    1583,-38071,-5231.0
298,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-11,25597,58437,   10267,    1348,159212,    7242,-32840,8919.0
299,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-06-04,15330,57089,    -548,    1788,151970,   11521,-41759,-2336.0
300,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-28,15878,55301,    -404,   -3217,140449,    -233,-39423,2813.0
301,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-21,16282,58518,   -2175,   -7527,140682,   -7376,-42236,5352.0
302,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-14,18457,66045,   -1660,    -187,148058,   -3200,-47588,-1473.0
303,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-05-07,20117,66232,     672,      42,151258,   -3307,-46115,630.0
304,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-30,19445,66190,   -3777,   -4525,154565,    1567,-46745,748.0
305,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-23,23222,70715,    4966,    3297,152998,    7957,-47493,1669.0
306,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-16,18256,67418,   -6425,    -465,145041,   -4503,-49162,-5960.0
307,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-09,24681,67883,      62,   -1059,149544,   -1596,-43202,1121.0
308,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-04-02,24619,68942,    3425,    8177,151140,    6829,-44323,-4752.0
309,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-26,21194,60765,    4927,   -3276,144311,  -22971,-39571,8203.0
310,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-19,16267,64041,   -4009,    2712,167282,    7343,-47774,-6721.0
311,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-12,20276,61329,    2066,    2675,159939,   13387,-41053,-609.0
312,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-03-05,18210,58654,   -3343,   -2076,146552,   -1069,-40444,-1267.0
313,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-26,21553,60730,   -1436,    1304,147621,    5001,-39177,-2740.0
314,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-19,22989,59426,    1556,     456,142620,    1448,-36437,1100.0
315,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-12,21433,58970,    1625,   -2875,141172,    -366,-37537,4500.0
316,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-02-05,19808,61845,    3285,  -11068,141538,   -9608,-42037,14353.0
317,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-29,16523,72913,    -204,      90,151146,     136,-56390,-294.0
318,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-22,16727,72823,    -279,   -3707,151010,   -4681,-56096,3428.0
319,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-15,17006,76530,   -2281,   -8759,155691,  -11314,-59524,6478.0
320,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2019-01-08,19287,85289,  -15043,     310,167005,   -3163,-66002,-15353.0
321,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-31,34330,84979,    6443,   12400,170168,   10973,-50649,-5957.0
322,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-24,27887,72579,  -23679,   13556,159195,  -32281,-44692,-37235.0
323,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-18,51566,59023,    9894,    5682,191476,   29946,-7457,4212.0
324,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-11,41672,53341,    2936,    1669,161530,    4780,-11669,1267.0
325,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-12-04,38736,51672,   -2691,    1615,156750,   11628,-12936,-4306.0
326,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-27,41427,50057,    2368,    4709,145122,    4471,-8630,-2341.0
327,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-20,39059,45348,    2286,    5784,140651,   18652,-6289,-3498.0
328,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-13,36773,39564,    3020,    3179,121999,    5715,-2791,-159.0
329,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-11-06,33753,36385,    4317,   -2706,116284,   -2224,-2632,7023.0
330,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-30,29436,39091,   -2595,    -168,118508,     455,-9655,-2427.0
331,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-23,32031,39259,    -171,   -3962,118053,    2667,-7228,3791.0
332,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-16,32202,43221,   -6665,   -7791,115386,   -6103,-11019,1126.0
333,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-09,38867,51012,   -3073,   -9412,121489,   -5844,-12145,6339.0
334,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-10-02,41940,60424,   10128,    9080,127333,   11606,-18484,1048.0
335,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-25,31812,51344,    5833,   -4746,115727,  -34811,-19532,10579.0
336,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-18,25979,56090,   -4527,   -1358,150538,   -8436,-30111,-3169.0
337,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-11,30506,57448,   -4242,   -3607,158974,    7736,-26942,-635.0
338,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-09-04,34748,61055,     637,    2155,151238,    3559,-26307,-1518.0
339,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-28,34111,58900,    1840,    -392,147679,    2002,-24789,2232.0
340,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-21,32271,59292,    1644,    2467,145677,     972,-27021,-823.0
341,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-14,30627,56825,   -2642,   -1342,144705,    -229,-26198,-1300.0
342,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-08-07,33269,58167,    9590,    2919,144934,    4681,-24898,6671.0
343,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-31,23679,55248,    3595,   -9347,140253,  -11188,-31569,12942.0
344,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-24,20084,64595,   -5510,   -8483,151441,   -6486,-44511,2973.0
345,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-17,25594,73078,    -992,   -6395,157927,   -1577,-47484,5403.0
346,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-10,26586,79473,    -348,    3091,159504,    1163,-52887,-3439.0
347,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-07-03,26934,76382,  -13932,    2717,158341,    -892,-49448,-16649.0
348,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-26,40866,73665,   -4872,   13913,159233,  -31151,-32799,-18785.0
349,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-19,45738,59752,   15570,   14596,190384,   33399,-14014,974.0
350,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-12,30168,45156,   -5098,   -6149,156985,   -1332,-14988,1051.0
351,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-06-05,35266,51305,    2570,    2919,158317,   10822,-16039,-349.0
352,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-29,32696,48386,    9141,   -1381,147495,   11377,-15690,10522.0
353,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-22,23555,49767,   -6864,   -4308,136118,    7410,-26212,-2556.0
354,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-15,30419,54075,   -2737,   -2942,128708,    -169,-23656,205.0
355,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-08,33156,57017,    7216,    3542,128877,    7201,-23861,3674.0
356,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-05-01,25940,53475,    2381,    4772,121676,    1270,-27535,-2391.0
357,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-24,23559,48703,   -5016,  -10196,120406,   -7768,-25144,5180.0
358,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-17,28575,58899,     548,    -800,128174,    3553,-30324,1348.0
359,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-10,28027,59699,   -1531,   -1731,124621,   -2888,-31672,200.0
360,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-04-03,29558,61430,   -3960,     862,127509,     -59,-31872,-4822.0
361,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-27,33518,60568,  -45226,    6384,127568,  -52672,-27050,-51610.0
362,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-20,78744,54184,   18825,   13685,180240,   25762,24560,5140.0
363,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-13,59919,40499,    5686,    5831,154478,   15160,19420,-145.0
364,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-03-06,54233,34668,     -46,    2609,139318,   -6033,19565,-2655.0
365,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-27,54279,32059,    4906,    5813,145351,     519,22220,-907.0
366,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-20,49373,26246,  -13162,   -3760,144832,  -10430,23127,-9402.0
367,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-13,62535,30006,   -6957,     678,155262,  -12628,32529,-7635.0
368,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-02-06,69492,29328,   -5804,  -12503,167890,   -8981,40164,6699.0
369,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2018-01-30,75296,41831,    5850,   -5058,176871,    8022,33465,10908.0
