,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
223,GOLD - COMMODITY EXCHANGE INC.,2020-11-10,318516,78780,   -3282,    -109,547449,    2675,239736,-3173.0
224,GOLD - COMMODITY EXCHANGE INC.,2020-11-03,321798,78889,   -4265,    1460,544774,  -16126,242909,-5725.0
225,GOLD - COMMODITY EXCHANGE INC.,2020-10-27,326063,77429,  -14143,  -13173,560900,   -2093,248634,-970.0
226,GOLD - COMMODITY EXCHANGE INC.,2020-10-20,340206,90602,   13220,    4287,562993,    9796,249604,8933.0
227,GOLD - COMMODITY EXCHANGE INC.,2020-10-13,326986,86315,    6064,   13980,553197,   -2358,240671,-7916.0
228,GOLD - COMMODITY EXCHANGE INC.,2020-10-06,320922,72335,    4816,    -112,555555,   -6841,248587,4928.0
229,GOLD - COMMODITY EXCHANGE INC.,2020-09-29,316106,72447,    7091,  -17508,562396,  -13481,243659,24599.0
230,GOLD - COMMODITY EXCHANGE INC.,2020-09-22,309015,89955,  -15497,    6420,575877,   -3048,219060,-21917.0
231,GOLD - COMMODITY EXCHANGE INC.,2020-09-15,324512,83535,   11339,    6835,578925,   21468,240977,4504.0
232,GOLD - COMMODITY EXCHANGE INC.,2020-09-08,313173,76700,    7055,    1378,557457,    9753,236473,5677.0
233,GOLD - COMMODITY EXCHANGE INC.,2020-09-01,306118,75322,    4559,   -5199,547704,   -1578,230796,9758.0
234,GOLD - COMMODITY EXCHANGE INC.,2020-08-25,301559,80521,    -810,    1670,549282,    5272,221038,-2480.0
235,GOLD - COMMODITY EXCHANGE INC.,2020-08-18,302369,78851,   -4498,   -3963,544010,   -9335,223518,-535.0
236,GOLD - COMMODITY EXCHANGE INC.,2020-08-11,306867,82814,  -14980,    -287,553345,   -8492,224053,-14693.0
237,GOLD - COMMODITY EXCHANGE INC.,2020-08-04,321847,83101,    9259,    7314,561837,  -36792,238746,1945.0
238,GOLD - COMMODITY EXCHANGE INC.,2020-07-28,312588,75787,  -21649,    7986,598629,   -4509,236801,-29635.0
239,GOLD - COMMODITY EXCHANGE INC.,2020-07-21,334237,67801,    4032,      24,603138,   22963,266436,4008.0
240,GOLD - COMMODITY EXCHANGE INC.,2020-07-14,330205,67777,   -6825,   -1895,580175,    7399,262428,-4930.0
241,GOLD - COMMODITY EXCHANGE INC.,2020-07-07,337030,69672,    8088,    7400,572776,   11148,267358,688.0
242,GOLD - COMMODITY EXCHANGE INC.,2020-06-30,328942,62272,   20483,    5770,561628,   29527,266670,14713.0
243,GOLD - COMMODITY EXCHANGE INC.,2020-06-23,308459,56502,   31064,    3455,532101,   42538,251957,27609.0
244,GOLD - COMMODITY EXCHANGE INC.,2020-06-16,277395,53047,   13423,   -2312,489563,   13902,224348,15735.0
245,GOLD - COMMODITY EXCHANGE INC.,2020-06-09,263972,55359,   -8224,    2197,475661,     -84,208613,-10421.0
246,GOLD - COMMODITY EXCHANGE INC.,2020-06-02,272196,53162,  -15952,    2928,475745,  -43629,219034,-18880.0
247,GOLD - COMMODITY EXCHANGE INC.,2020-05-26,288148,50234,   -7246,    6628,519374,   -8831,237914,-13874.0
248,GOLD - COMMODITY EXCHANGE INC.,2020-05-19,295394,43606,   17623,    8663,528205,   31466,251788,8960.0
249,GOLD - COMMODITY EXCHANGE INC.,2020-05-12,277771,34943,    2200,    9376,496739,    6396,242828,-7176.0
250,GOLD - COMMODITY EXCHANGE INC.,2020-05-05,275571,25567,  -11811,     914,490343,  -10473,250004,-12725.0
251,GOLD - COMMODITY EXCHANGE INC.,2020-04-28,287382,24653,    5119,   -8039,500816,    7658,262729,13158.0
252,GOLD - COMMODITY EXCHANGE INC.,2020-04-21,282263,32692,   -4354,   -1424,493158,    3193,249571,-2930.0
253,GOLD - COMMODITY EXCHANGE INC.,2020-04-14,286617,34116,    6737,    3178,489965,    9915,252501,3559.0
254,GOLD - COMMODITY EXCHANGE INC.,2020-04-07,279880,30938,   -7649,    2258,480050,  -15602,248942,-9907.0
255,GOLD - COMMODITY EXCHANGE INC.,2020-03-31,287529,28680,  -30399,    -882,495652,  -51682,258849,-29517.0
256,GOLD - COMMODITY EXCHANGE INC.,2020-03-24,317928,29562,     523,   -5927,547334,  -26591,288366,6450.0
257,GOLD - COMMODITY EXCHANGE INC.,2020-03-17,317405,35489,  -18885,   -1270,573925,  -59545,281916,-17615.0
258,GOLD - COMMODITY EXCHANGE INC.,2020-03-10,336290,36759,  -29883,   -9681,633470,  -58515,299531,-20202.0
259,GOLD - COMMODITY EXCHANGE INC.,2020-03-03,366173,46440,  -23166,   -7034,691985,  -40932,319733,-16132.0
260,GOLD - COMMODITY EXCHANGE INC.,2020-02-25,389339,53474,  -19010,   -1226,732917,   17600,335865,-17784.0
261,GOLD - COMMODITY EXCHANGE INC.,2020-02-18,408349,54700,   51814,    6139,715317,   57293,353649,45675.0
262,GOLD - COMMODITY EXCHANGE INC.,2020-02-11,356535,48561,     626,   -7542,658024,    3452,307974,8168.0
263,GOLD - COMMODITY EXCHANGE INC.,2020-02-04,355909,56103,  -20492,    9794,654572,  -60967,299806,-30286.0
264,GOLD - COMMODITY EXCHANGE INC.,2020-01-28,376401,46309,    1608,  -10789,715539,  -78290,330092,12397.0
265,GOLD - COMMODITY EXCHANGE INC.,2020-01-21,374793,57098,   -2016,    -476,793829,   -3054,317695,-1540.0
266,GOLD - COMMODITY EXCHANGE INC.,2020-01-14,376809,57574,   -6671,   -3615,796883,   11026,319235,-3056.0
267,GOLD - COMMODITY EXCHANGE INC.,2020-01-07,383480,61189,    1860,    7494,785857,    -309,322291,-5634.0
268,GOLD - COMMODITY EXCHANGE INC.,2019-12-31,381620,53695,   17310,   -4963,786166,   37429,327925,22273.0
269,GOLD - COMMODITY EXCHANGE INC.,2019-12-24,364310,58658,   19817,     440,748737,   31750,305652,19377.0
270,GOLD - COMMODITY EXCHANGE INC.,2019-12-17,344493,58218,   15324,     -31,716987,   26984,286275,15355.0
271,GOLD - COMMODITY EXCHANGE INC.,2019-12-10,329169,58249,  -17356,    2429,690003,  -11013,270920,-19785.0
272,GOLD - COMMODITY EXCHANGE INC.,2019-12-03,346525,55820,   21239,    2168,701016,   31748,290705,19071.0
273,GOLD - COMMODITY EXCHANGE INC.,2019-11-26,325286,53652,  -12010,    2215,669268,  -49943,271634,-14225.0
274,GOLD - COMMODITY EXCHANGE INC.,2019-11-19,337296,51437,   14107,   -4686,719211,   10748,285859,18793.0
275,GOLD - COMMODITY EXCHANGE INC.,2019-11-12,323189,56123,  -21402,   -8640,708463,   18282,267066,-12762.0
276,GOLD - COMMODITY EXCHANGE INC.,2019-11-05,344591,64763,    9168,    5855,690181,   46739,279828,3313.0
277,GOLD - COMMODITY EXCHANGE INC.,2019-10-29,335423,58908,   12506,   -4877,643442,   17914,276515,17383.0
278,GOLD - COMMODITY EXCHANGE INC.,2019-10-22,322917,63785,    3547,   -2558,625528,   18141,259132,6105.0
279,GOLD - COMMODITY EXCHANGE INC.,2019-10-15,319370,66343,  -15013,    7523,607387,   -9570,253027,-22536.0
280,GOLD - COMMODITY EXCHANGE INC.,2019-10-08,334383,58820,   11583,    5013,616957,   12072,275563,6570.0
281,GOLD - COMMODITY EXCHANGE INC.,2019-10-01,322800,53807,  -47593,   -4142,604885,  -54059,268993,-43451.0
282,GOLD - COMMODITY EXCHANGE INC.,2019-09-24,370393,57949,   28882,    -963,658944,   27954,312444,29845.0
283,GOLD - COMMODITY EXCHANGE INC.,2019-09-17,341511,58912,    7397,   -5477,630990,   16237,282599,12874.0
284,GOLD - COMMODITY EXCHANGE INC.,2019-09-10,334114,64389,  -31271,    -449,614753,  -19605,269725,-30822.0
285,GOLD - COMMODITY EXCHANGE INC.,2019-09-03,365385,64838,    2776,    -933,634358,   -1825,300547,3709.0
286,GOLD - COMMODITY EXCHANGE INC.,2019-08-27,362609,65771,   10315,   13470,636183,   41376,296838,-3155.0
287,GOLD - COMMODITY EXCHANGE INC.,2019-08-20,352294,52301,    6071,   -3832,594807,     845,299993,9903.0
288,GOLD - COMMODITY EXCHANGE INC.,2019-08-13,346223,56133,   -4335,   -1880,593962,   -6355,290090,-2455.0
289,GOLD - COMMODITY EXCHANGE INC.,2019-08-06,350558,58013,   38344,     187,600317,   37019,292545,38157.0
290,GOLD - COMMODITY EXCHANGE INC.,2019-07-30,312214,57826,     333,   -2805,563298,  -53561,254388,3138.0
291,GOLD - COMMODITY EXCHANGE INC.,2019-07-23,311881,60631,    2346,   -3403,616859,   14959,251250,5749.0
292,GOLD - COMMODITY EXCHANGE INC.,2019-07-16,309535,64034,    3430,    2692,601900,    2923,245501,738.0
293,GOLD - COMMODITY EXCHANGE INC.,2019-07-09,306105,61342,   -6597,    7586,598977,   -6972,244763,-14183.0
294,GOLD - COMMODITY EXCHANGE INC.,2019-07-02,312702,53756,   14594,   -7798,605949,   28344,258946,22392.0
295,GOLD - COMMODITY EXCHANGE INC.,2019-06-25,298108,61554,   23475,   -8756,577605,   51969,236554,32231.0
296,GOLD - COMMODITY EXCHANGE INC.,2019-06-18,274633,70310,   24519,    4434,525636,   28973,204323,20085.0
297,GOLD - COMMODITY EXCHANGE INC.,2019-06-11,250114,65876,    9637,  -18486,496663,   15168,184238,28123.0
298,GOLD - COMMODITY EXCHANGE INC.,2019-06-04,240477,84362,   46014,  -23413,481495,  -23631,156115,69427.0
299,GOLD - COMMODITY EXCHANGE INC.,2019-05-28,194463,107775,   -9165,   -7048,505126,   -3517,86688,-2117.0
300,GOLD - COMMODITY EXCHANGE INC.,2019-05-21,203628,114823,  -22733,   12998,508643,   -9352,88805,-35731.0
301,GOLD - COMMODITY EXCHANGE INC.,2019-05-14,226361,101825,   40560,   -8565,517995,   67956,124536,49125.0
302,GOLD - COMMODITY EXCHANGE INC.,2019-05-07,185801,110390,    8526,    -666,450039,   20028,75411,9192.0
303,GOLD - COMMODITY EXCHANGE INC.,2019-04-30,177275,111056,     584,  -28240,430011,  -10037,66219,28824.0
304,GOLD - COMMODITY EXCHANGE INC.,2019-04-23,176691,139296,   -6522,   12356,440048,    -533,37395,-18878.0
305,GOLD - COMMODITY EXCHANGE INC.,2019-04-16,183213,126940,  -16294,   32797,440581,   -6958,56273,-49091.0
306,GOLD - COMMODITY EXCHANGE INC.,2019-04-09,199507,94143,    5723,   -5085,447539,    7369,105364,10808.0
307,GOLD - COMMODITY EXCHANGE INC.,2019-04-02,193784,99228,  -21113,    4269,440170,  -69405,94556,-25382.0
308,GOLD - COMMODITY EXCHANGE INC.,2019-03-26,214897,94959,   10572,  -20970,509575,   -4588,119938,31542.0
309,GOLD - COMMODITY EXCHANGE INC.,2019-03-19,204325,115929,    -925,  -10502,514163,  -15867,88396,9577.0
310,GOLD - COMMODITY EXCHANGE INC.,2019-03-12,205250,126431,    2622,   11821,530030,   58719,78819,-9199.0
311,GOLD - COMMODITY EXCHANGE INC.,2019-03-05,202628,114610,  -34207,   13471,471311,  -29957,88018,-47678.0
312,GOLD - COMMODITY EXCHANGE INC.,2019-02-26,236835,101139,  -17251,   -7300,501268,   -3371,135696,-9951.0
313,GOLD - COMMODITY EXCHANGE INC.,2019-02-19,254086,108439,   39916,    -857,504639,   28556,145647,40773.0
314,GOLD - COMMODITY EXCHANGE INC.,2019-02-12,214170,109296,   -4030,     191,476083,   -3653,104874,-4221.0
315,GOLD - COMMODITY EXCHANGE INC.,2019-02-05,218200,109105,    5882,   -3620,479736,   -3654,109095,9502.0
316,GOLD - COMMODITY EXCHANGE INC.,2019-01-29,212318,112725,   25808,     719,483390,  -30119,99593,25089.0
317,GOLD - COMMODITY EXCHANGE INC.,2019-01-22,186510,112006,  -15286,   -1877,513509,   11904,74504,-13409.0
318,GOLD - COMMODITY EXCHANGE INC.,2019-01-15,201796,113883,    2236,   13539,501605,   46373,87913,-11303.0
319,GOLD - COMMODITY EXCHANGE INC.,2019-01-08,199560,100344,  -10581,   13975,455232,    3872,99216,-24556.0
320,GOLD - COMMODITY EXCHANGE INC.,2018-12-31,210141,86369,    1519,  -11268,451360,    8633,123772,12787.0
321,GOLD - COMMODITY EXCHANGE INC.,2018-12-24,208622,97637,   26454,   -8571,442727,   30242,110985,35025.0
322,GOLD - COMMODITY EXCHANGE INC.,2018-12-18,182168,106208,   12568,   -2893,412485,   10235,75960,15461.0
323,GOLD - COMMODITY EXCHANGE INC.,2018-12-11,169600,109101,   -3419,  -14917,402250,    2331,60499,11498.0
324,GOLD - COMMODITY EXCHANGE INC.,2018-12-04,173019,124018,   16240,  -30890,399919,  -42882,49001,47130.0
325,GOLD - COMMODITY EXCHANGE INC.,2018-11-27,156779,154908,   -8727,   -1702,442801,  -83139,1871,-7025.0
326,GOLD - COMMODITY EXCHANGE INC.,2018-11-20,165506,156610,   -2910,  -21053,525940,  -13580,8896,18143.0
327,GOLD - COMMODITY EXCHANGE INC.,2018-11-13,168416,177663,    -725,   27548,539520,   44609,-9247,-28273.0
328,GOLD - COMMODITY EXCHANGE INC.,2018-11-06,169141,150115,     387,   -5445,494911,   19970,19026,5832.0
329,GOLD - COMMODITY EXCHANGE INC.,2018-10-30,168754,155560,  -23824,   -7630,474941,   -2891,13194,-16194.0
330,GOLD - COMMODITY EXCHANGE INC.,2018-10-23,192578,163190,    3378,   -8343,477832,    3414,29388,11721.0
331,GOLD - COMMODITY EXCHANGE INC.,2018-10-16,189200,171533,    9454,  -46388,474418,    9165,17667,55842.0
332,GOLD - COMMODITY EXCHANGE INC.,2018-10-09,179746,217921,  -12744,    3609,465253,    5477,-38175,-16353.0
333,GOLD - COMMODITY EXCHANGE INC.,2018-10-02,192490,214312,    -450,    3724,459776,    -503,-21822,-4174.0
334,GOLD - COMMODITY EXCHANGE INC.,2018-09-25,192940,210588,   -4857,    1947,460279,   -9157,-17648,-6804.0
335,GOLD - COMMODITY EXCHANGE INC.,2018-09-18,197797,208641,    -570,    2684,469436,     -14,-10844,-3254.0
336,GOLD - COMMODITY EXCHANGE INC.,2018-09-11,198367,205957,   -1395,   -7302,469450,   -3668,-7590,5907.0
337,GOLD - COMMODITY EXCHANGE INC.,2018-09-04,199762,213259,   -7608,    2826,473118,   -6165,-13497,-10434.0
338,GOLD - COMMODITY EXCHANGE INC.,2018-08-28,207370,210433,   -6130,  -11777,479283,   -4447,-3063,5647.0
339,GOLD - COMMODITY EXCHANGE INC.,2018-08-21,213500,222210,    1721,    6743,483730,    6991,-8710,-5022.0
340,GOLD - COMMODITY EXCHANGE INC.,2018-08-14,211779,215467,    3487,   19863,476739,   17265,-3688,-16376.0
341,GOLD - COMMODITY EXCHANGE INC.,2018-08-07,208292,195604,    -963,   21686,459474,    6819,12688,-22649.0
342,GOLD - COMMODITY EXCHANGE INC.,2018-07-31,209255,173918,  -11365,    1895,452655,  -43965,35337,-13260.0
343,GOLD - COMMODITY EXCHANGE INC.,2018-07-24,220620,172023,    2193,   11437,496620,  -31658,48597,-9244.0
344,GOLD - COMMODITY EXCHANGE INC.,2018-07-17,218427,160586,    4117,   27710,528278,   24685,57841,-23593.0
345,GOLD - COMMODITY EXCHANGE INC.,2018-07-10,214310,132876,    3827,     720,503593,    9429,81434,3107.0
346,GOLD - COMMODITY EXCHANGE INC.,2018-07-03,210483,132156,   15365,   13710,494164,   25591,78327,1655.0
347,GOLD - COMMODITY EXCHANGE INC.,2018-06-26,195118,118446,   -7797,   12043,468573,     228,76672,-19840.0
348,GOLD - COMMODITY EXCHANGE INC.,2018-06-19,202915,106403,   10163,   33891,468345,   19650,96512,-23728.0
349,GOLD - COMMODITY EXCHANGE INC.,2018-06-12,192752,72512,    7431,   -1393,448695,   -1946,120240,8824.0
350,GOLD - COMMODITY EXCHANGE INC.,2018-06-05,185321,73905,   -8331,   -4617,450641,  -18741,111416,-3714.0
351,GOLD - COMMODITY EXCHANGE INC.,2018-05-29,193652,78522,    3975,  -20198,469382,  -33560,115130,24173.0
352,GOLD - COMMODITY EXCHANGE INC.,2018-05-22,189677,98720,  -11791,  -10305,502942,  -17016,90957,-1486.0
353,GOLD - COMMODITY EXCHANGE INC.,2018-05-15,201468,109025,    2920,   17917,519958,   28560,92443,-14997.0
354,GOLD - COMMODITY EXCHANGE INC.,2018-05-08,198548,91108,  -11029,  -11690,491398,  -16358,107440,661.0
355,GOLD - COMMODITY EXCHANGE INC.,2018-05-01,209577,102798,  -16227,   13640,507756,    1346,106779,-29867.0
356,GOLD - COMMODITY EXCHANGE INC.,2018-04-24,225804,89158,  -11484,   14939,506410,   -3819,136646,-26423.0
357,GOLD - COMMODITY EXCHANGE INC.,2018-04-17,237288,74219,    2831,   -4866,510229,   10641,163069,7697.0
358,GOLD - COMMODITY EXCHANGE INC.,2018-04-10,234457,79085,    -220,   10997,499588,    6447,155372,-11217.0
359,GOLD - COMMODITY EXCHANGE INC.,2018-04-03,234677,68088,  -24355,   12410,493141,  -36549,166589,-36765.0
360,GOLD - COMMODITY EXCHANGE INC.,2018-03-27,259032,55678,   35150,  -19473,529690,  -15809,203354,54623.0
361,GOLD - COMMODITY EXCHANGE INC.,2018-03-20,223882,75151,  -10549,    8668,545499,   18737,148731,-19217.0
362,GOLD - COMMODITY EXCHANGE INC.,2018-03-13,234431,66483,  -11156,    4719,526762,   18662,167948,-15875.0
363,GOLD - COMMODITY EXCHANGE INC.,2018-03-06,245587,61764,   -6394,  -11499,508100,  -24760,183823,5105.0
364,GOLD - COMMODITY EXCHANGE INC.,2018-02-27,251981,73263,   -5224,    6980,532860,    4706,178718,-12204.0
365,GOLD - COMMODITY EXCHANGE INC.,2018-02-20,257205,66283,    5345,   -9971,528154,   16409,190922,15316.0
366,GOLD - COMMODITY EXCHANGE INC.,2018-02-13,251860,76254,  -21968,   -6697,511745,  -23576,175606,-15271.0
367,GOLD - COMMODITY EXCHANGE INC.,2018-02-06,273828,82951,  -24499,   -8114,535321,  -24011,190877,-16385.0
368,GOLD - COMMODITY EXCHANGE INC.,2018-01-30,298327,91065,   -7485,     -63,559332,  -23089,207262,-7422.0
369,GOLD - COMMODITY EXCHANGE INC.,2018-01-23,305812,91128,    3949,     976,582421,      88,214684,2973.0
370,GOLD - COMMODITY EXCHANGE INC.,2018-01-16,301863,90152,   12702,    4279,582333,   26878,211711,8423.0
371,GOLD - COMMODITY EXCHANGE INC.,2018-01-09,289161,85873,   47733,    7713,555455,   54724,203288,40020.0
372,GOLD - COMMODITY EXCHANGE INC.,2018-01-02,241428,78160,   38838,   11518,500731,   44261,163268,27320.0
373,GOLD - COMMODITY EXCHANGE INC.,2017-12-26,202590,66642,    5117,  -17036,456470,    2875,135948,22153.0
374,GOLD - COMMODITY EXCHANGE INC.,2017-12-19,197473,83678,   -4439,  -11166,453595,    6977,113795,6727.0
375,GOLD - COMMODITY EXCHANGE INC.,2017-12-12,201912,94844,  -49322,   16939,446618,  -26177,107068,-66261.0
376,GOLD - COMMODITY EXCHANGE INC.,2017-12-05,251234,77905,  -36150,   14938,472795,  -31015,173329,-51088.0
377,GOLD - COMMODITY EXCHANGE INC.,2017-11-28,287384,62967,   14450,   -8140,503810,  -27802,224417,22590.0
378,GOLD - COMMODITY EXCHANGE INC.,2017-11-21,272934,71107,    1438,   -5305,531612,   -1442,201827,6743.0
379,GOLD - COMMODITY EXCHANGE INC.,2017-11-14,271496,76412,   -1075,    -369,533054,   -3789,195084,-706.0
380,GOLD - COMMODITY EXCHANGE INC.,2017-11-07,272571,76781,    3861,    1166,536843,    4925,195790,2695.0
381,GOLD - COMMODITY EXCHANGE INC.,2017-10-31,268710,75615,   -6811,   -8521,531918,    5244,193095,1710.0
382,GOLD - COMMODITY EXCHANGE INC.,2017-10-24,275521,84136,   -9096,     243,526674,   -2126,191385,-9339.0
383,GOLD - COMMODITY EXCHANGE INC.,2017-10-17,284617,83893,    5390,    4778,528800,    8795,200724,612.0
384,GOLD - COMMODITY EXCHANGE INC.,2017-10-10,279227,79115,   -8069,   -4326,520005,   -5122,200112,-3743.0
385,GOLD - COMMODITY EXCHANGE INC.,2017-10-03,287296,83441,  -15959,   -7220,525127,  -24510,203855,-8739.0
386,GOLD - COMMODITY EXCHANGE INC.,2017-09-26,303255,90661,  -27391,   -3896,549637,  -20459,212594,-23495.0
387,GOLD - COMMODITY EXCHANGE INC.,2017-09-19,330646,94557,  -20846,   -2175,570096,  -10510,236089,-18671.0
388,GOLD - COMMODITY EXCHANGE INC.,2017-09-12,351492,96732,   15419,    5957,580606,   13789,254760,9462.0
389,GOLD - COMMODITY EXCHANGE INC.,2017-09-05,336073,90775,   17190,    2939,566817,   27942,245298,14251.0
390,GOLD - COMMODITY EXCHANGE INC.,2017-08-29,318883,87836,   23172,     563,538875,   38432,231047,22609.0
391,GOLD - COMMODITY EXCHANGE INC.,2017-08-22,295711,87273,   17981,   -2723,500443,   22522,208438,20704.0
392,GOLD - COMMODITY EXCHANGE INC.,2017-08-15,277730,89996,   31353,   -7544,477921,   29194,187734,38897.0
393,GOLD - COMMODITY EXCHANGE INC.,2017-08-08,246377,97540,    6611,  -12554,448727,      18,148837,19165.0
394,GOLD - COMMODITY EXCHANGE INC.,2017-08-01,239766,110094,   19467,  -19374,448709,  -15118,129672,38841.0
395,GOLD - COMMODITY EXCHANGE INC.,2017-07-25,220299,129468,    3067,  -27626,463827,  -20377,90831,30693.0
396,GOLD - COMMODITY EXCHANGE INC.,2017-07-18,217232,157094,    -405,    -283,484204,    8535,60138,-122.0
397,GOLD - COMMODITY EXCHANGE INC.,2017-07-11,217637,157377,   -4044,   29495,475669,   18468,60260,-33539.0
398,GOLD - COMMODITY EXCHANGE INC.,2017-07-03,221681,127882,  -14905,   22968,457201,    4057,93799,-37873.0
399,GOLD - COMMODITY EXCHANGE INC.,2017-06-27,236586,104914,  -16034,    2969,453144,    7303,131672,-19003.0
400,GOLD - COMMODITY EXCHANGE INC.,2017-06-20,252620,101945,  -44558,   -4959,445841,  -25293,150675,-39599.0
401,GOLD - COMMODITY EXCHANGE INC.,2017-06-13,297178,106904,  -15062,    -871,471134,  -22907,190274,-14191.0
402,GOLD - COMMODITY EXCHANGE INC.,2017-06-06,312240,107775,   61698,   24323,494041,   59795,204465,37375.0
403,GOLD - COMMODITY EXCHANGE INC.,2017-05-30,250542,83452,    8790,    1467,434246,  -28326,167090,7323.0
404,GOLD - COMMODITY EXCHANGE INC.,2017-05-23,241752,81985,   20220,  -12823,462572,   27551,159767,33043.0
405,GOLD - COMMODITY EXCHANGE INC.,2017-05-16,221532,94808,  -14583,    8699,435021,    1988,126724,-23282.0
406,GOLD - COMMODITY EXCHANGE INC.,2017-05-09,236115,86109,  -39917,    -289,433033,  -28872,150006,-39628.0
407,GOLD - COMMODITY EXCHANGE INC.,2017-05-02,276032,86398,  -11436,    -393,461905,  -14080,189634,-11043.0
408,GOLD - COMMODITY EXCHANGE INC.,2017-04-25,287468,86791,    8157,    3248,475985,    3722,200677,4909.0
409,GOLD - COMMODITY EXCHANGE INC.,2017-04-18,279311,83543,   26307,    3205,472263,   16132,195768,23102.0
410,GOLD - COMMODITY EXCHANGE INC.,2017-04-11,253004,80338,   13943,   -3287,456131,   28323,172666,17230.0
411,GOLD - COMMODITY EXCHANGE INC.,2017-04-04,239061,83625,   11222,   -6394,427808,  -21610,155436,17616.0
412,GOLD - COMMODITY EXCHANGE INC.,2017-03-28,227839,90019,    8120,  -13448,449418,    2538,137820,21568.0
413,GOLD - COMMODITY EXCHANGE INC.,2017-03-21,219719,103467,    9404,    -810,446880,   20710,116252,10214.0
414,GOLD - COMMODITY EXCHANGE INC.,2017-03-14,210315,104277,  -19654,    7993,426170,   -8231,106038,-27647.0
