,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
836,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-10-13,3554,1402,     356,      59,13430,      71,2152,297.0
837,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-10-06,3198,1343,.,.,13359,.,1855,1384.0
838,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-09-15,2426,1955,     284,      38,16400,    2567,471,246.0
839,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-09-08,2142,1917,     225,     260,13833,     719,225,-35.0
840,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-09-01,1917,1657,      83,      74,13114,    1627,260,9.0
841,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-08-25,1834,1583,    -612,      28,11487,    -534,251,-640.0
842,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-08-18,2446,1555,     134,     342,12021,     136,891,-208.0
843,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-08-11,2312,1213,      89,      18,11885,    -126,1099,71.0
844,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-08-04,2223,1195,      54,      33,12011,     400,1028,21.0
845,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-07-28,2169,1162,     488,   -1171,11611,    -656,1007,1659.0
846,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-07-14,1681,2333,.,.,12267,.,-652,-6395.0
847,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-06-16,7044,1301,    1150,    -119,28047,    2454,5743,1269.0
848,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-06-09,5894,1420,     575,     -48,25593,     587,4474,623.0
849,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-06-02,5319,1468,    1351,    -258,25006,    5868,3851,1609.0
850,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-05-26,3968,1726,      55,      12,19138,    5245,2242,43.0
851,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-05-19,3913,1714,     -70,    -830,13893,     -53,2199,760.0
852,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-05-12,3983,2544,     502,     869,13946,     565,1439,-367.0
853,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-05-05,3481,1675,     294,     327,13381,    1583,1806,-33.0
854,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-04-28,3187,1348,     203,    -251,11798,    1702,1839,454.0
855,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-04-21,2984,1599,    -714,     648,10096,    -146,1385,-1093.0
856,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-04-07,3567,1089,      88,      45,10005,    1779,2478,43.0
857,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-03-31,3479,1044,     436,     258,8226,   -1586,2435,178.0
858,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-03-24,3043,786,   -2917,   -4088,9812,  -17009,2257,1171.0
859,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-03-17,5960,4874,     146,    -793,26821,     139,1086,939.0
860,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-03-10,5814,5667,     502,      39,26682,    1067,147,463.0
861,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-03-03,5312,5628,      94,     962,25615,     805,-316,-868.0
862,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-02-24,5218,4666,    1010,     -73,24810,    2382,552,1083.0
863,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-02-17,4208,4739,     658,     611,22428,    1391,-531,47.0
864,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-02-10,3550,4128,    -966,    -147,21037,    2391,-578,-819.0
865,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-02-03,4516,4275,      89,     133,18646,    1746,241,-44.0
866,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-01-27,4427,4142,     934,      58,16900,     324,285,876.0
867,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-01-20,3493,4084,     -40,     392,16576,    4435,-591,-432.0
868,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-01-13,3533,3692,     598,     -21,12141,    2059,-159,619.0
869,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-01-06,2935,3713,    -135,    -566,10082,     452,-778,431.0
870,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-12-30,3070,4279,     -96,     -84,9630,     401,-1209,-12.0
871,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-12-22,3166,4363,  -11014,   -2873,9229,  -27281,-1197,-8141.0
872,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-12-16,14180,7236,     464,     162,36510,    4425,6944,302.0
873,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-12-09,13716,7074,    -431,     371,32085,    -616,6642,-802.0
874,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-12-02,14147,6703,     391,     192,32701,    2859,7444,199.0
875,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-11-25,13756,6511,     688,     245,29842,    3244,7245,443.0
876,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-11-18,13068,6266,      58,    -136,26598,     -30,6802,194.0
877,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-11-11,13010,6402,    -235,    1061,26628,    -329,6608,-1296.0
878,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-11-04,13245,5341,    1031,    -415,26957,   -1932,7904,1446.0
879,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-10-28,12214,5756,     930,    2341,28889,    2151,6458,-1411.0
880,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-10-21,11284,3415,    1069,     -27,26738,     352,7869,1096.0
881,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-10-14,10215,3442,     406,    -396,26386,     926,6773,802.0
882,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-10-07,9809,3838,     -74,     834,25460,     385,5971,-908.0
883,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-09-30,9883,3004,     704,    -546,25075,    1312,6879,1250.0
884,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-09-23,9179,3550,   -8213,  -10991,23763,  -37512,5629,2778.0
885,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-09-16,17392,14541,     362,     300,61275,   20958,2851,62.0
886,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-09-09,17030,14241,     267,     213,40317,    4120,2789,54.0
887,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-09-02,16763,14028,     233,    -620,36197,    -376,2735,853.0
888,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-08-26,16530,14648,    1121,    -434,36573,    1353,1882,1555.0
889,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-08-19,15409,15082,    -125,    1022,35220,     264,327,-1147.0
890,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-08-12,15534,14060,    -148,     -51,34956,    2468,1474,-97.0
891,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-08-05,15682,14111,     721,    -148,32488,     557,1571,869.0
892,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-07-29,14961,14259,     572,    -128,31931,     112,702,700.0
893,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-07-22,14389,14387,    1752,    -322,31819,    -344,2,2074.0
894,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-07-15,12637,14709,     417,    1069,32163,    2503,-2072,-652.0
895,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-07-08,12220,13640,     909,     851,29660,    2018,-1420,58.0
896,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-07-01,11311,12789,    1656,    1466,27642,    2462,-1478,190.0
897,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-06-24,9655,11323,   -7809,   -3236,25180,  -25260,-1668,-4573.0
898,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-06-17,17464,14559,    1201,    1058,50440,   17203,2905,143.0
899,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-06-10,16263,13501,     -42,     565,33237,    1523,2762,-607.0
900,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-06-03,16305,12936,    -536,    -180,31714,     297,3369,-356.0
901,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-05-27,16841,13116,      29,     -89,31417,    -655,3725,118.0
902,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-05-20,16812,13205,    -292,     166,32072,    -177,3607,-458.0
903,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-05-13,17104,13039,     394,     558,32249,    1604,4065,-164.0
904,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-05-06,16710,12481,     802,     571,30645,     655,4229,231.0
905,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-04-29,15908,11910,     450,     997,29990,     626,3998,-547.0
906,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-04-22,15458,10913,     267,     547,29364,     187,4545,-280.0
907,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-04-15,15191,10366,    -271,     326,29177,   -2521,4825,-597.0
908,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-04-08,15462,10040,    -398,     307,31698,    3935,5422,-705.0
909,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-04-01,15860,9733,    1802,    1544,27763,    3669,6127,258.0
910,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-03-25,14058,8189,   -5131,   -6617,24094,  -20973,5869,1486.0
911,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-03-18,19189,14806,    1004,    -265,45067,    9020,4383,1269.0
912,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-03-11,18185,15071,     570,     304,36047,     972,3114,266.0
913,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-03-04,17615,14767,     446,     617,35075,    1557,2848,-171.0
914,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-02-26,17169,14150,    1697,    1306,33518,    1549,3019,391.0
915,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-02-19,15472,12844,    -216,      23,31969,    -691,2628,-239.0
916,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-02-12,15688,12821,    2038,      67,32660,    3023,2867,1971.0
917,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-02-05,13650,12754,    1560,    -192,29637,     663,896,1752.0
918,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-01-29,12090,12946,    2021,   -1375,28974,     748,-856,3396.0
919,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-01-22,10069,14321,      71,      59,28226,     281,-4252,12.0
920,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-01-15,9998,14262,     431,     -19,27945,    1323,-4264,450.0
921,DJIA Consolidated - CHICAGO BOARD OF TRADE,2008-01-08,9567,14281,    2526,     849,26622,    1949,-4714,1677.0
922,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-12-31,7041,13432,      81,     457,24673,     343,-6391,-376.0
923,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-12-24,6960,12975,   -7733,   -1109,24330,  -19441,-6015,-6624.0
924,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-12-18,14693,14084,    -232,     974,43771,    4802,609,-1206.0
925,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-12-11,14925,13110,     528,     468,38969,    2842,1815,60.0
926,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-12-04,14397,12642,     921,    1123,36127,    -263,1755,-202.0
927,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-11-27,13476,11519,     542,    -338,36390,     455,1957,880.0
928,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-11-20,12934,11857,   -1289,     159,35935,    -449,1077,-1448.0
929,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-11-13,14223,11698,     -32,     467,36384,    2064,2525,-499.0
930,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-11-06,14255,11231,    1241,     579,34320,     -37,3024,662.0
931,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-10-30,13014,10652,    1092,     517,34357,    1537,2362,575.0
932,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-10-23,11922,10135,    2589,    -549,32820,    1912,1787,3138.0
933,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-10-16,9333,10684,    2135,    2756,30908,    2354,-1351,-621.0
934,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-10-09,7198,7928,       9,     443,28554,     962,-730,-434.0
935,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-10-02,7189,7485,     283,    1089,27592,    3058,-296,-806.0
936,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-09-25,6906,6396,  -11920,   -8992,24534,  -21630,510,-2928.0
937,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-09-18,18826,15388,      99,    -479,46164,    5130,3438,578.0
938,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-09-11,18727,15867,     473,     622,41034,    2890,2860,-149.0
939,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-09-04,18254,15245,     107,    -246,38144,     269,3009,353.0
940,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-08-28,18147,15491,     782,    -333,37875,     -65,2656,1115.0
941,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-08-21,17365,15824,     586,    1373,37940,    -389,1541,-787.0
942,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-08-14,16779,14451,    -201,    1363,38329,     572,2328,-1564.0
943,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-08-07,16980,13088,     514,     346,37757,    2353,3892,168.0
944,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-07-31,16466,12742,     434,     921,35404,    1233,3724,-487.0
945,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-07-24,16032,11821,    1763,    -834,34171,     343,4211,2597.0
946,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-07-17,14269,12655,     715,    1094,33828,    1319,1614,-379.0
947,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-07-10,13554,11561,     891,     640,32509,     961,1993,251.0
948,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-07-03,12663,10921,    -380,   -1675,31548,    -890,1742,1295.0
949,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-06-26,13043,12596,    1562,    -303,32438,    -137,447,1865.0
950,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-06-19,11481,12899,  -12344,    2141,32575,  -27467,-1418,-14485.0
951,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-06-12,23825,10758,   -1180,   -1339,60042,    7483,13067,159.0
952,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-06-05,25005,12097,    1598,    1961,52559,    2292,12908,-363.0
953,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-05-29,23407,10136,     132,    -398,50267,    1647,13271,530.0
954,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-05-22,23275,10534,    1146,     194,48620,     446,12741,952.0
955,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-05-15,22129,10340,     857,     -53,48174,    1060,11789,910.0
956,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-05-08,21272,10393,   -1792,     958,47114,    -840,10879,-2750.0
957,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-05-01,23064,9435,    4613,    2954,47954,    5470,13629,1659.0
958,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-04-24,18451,6481,    2249,    -117,42484,    1400,11970,2366.0
959,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-04-17,16202,6598,    -750,      95,41084,     621,9604,-845.0
960,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-04-10,16952,6503,     185,     307,40463,     320,10449,-122.0
961,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-04-03,16767,6196,     438,    1255,40143,    1325,10571,-817.0
962,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-03-27,16329,4941,     122,      70,38818,     361,11388,52.0
963,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-03-20,16207,4871,  -14638,   -1398,38457,  -40144,11336,-13240.0
964,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-03-13,30845,6269,    -740,     425,78601,    5837,24576,-1165.0
965,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-03-06,31585,5844,     -37,   -1086,72764,   -1510,25741,1049.0
966,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-02-27,31622,6930,   -1399,    -749,74274,    -717,24692,-650.0
967,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-02-20,33021,7679,    3478,     410,74991,    3046,25342,3068.0
968,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-02-13,29543,7269,     -88,     155,71945,     112,22274,-243.0
969,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-02-06,29631,7114,    2140,    1647,71833,    1594,22517,493.0
970,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-01-30,27491,5467,     883,     567,70239,    1599,22024,316.0
971,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-01-23,26608,4900,    1043,    -711,68640,    2106,21708,1754.0
972,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-01-16,25565,5611,     790,   -1813,66534,    -183,19954,2603.0
973,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-01-09,24775,7424,     390,     727,66717,    2241,17351,-337.0
974,DJIA Consolidated - CHICAGO BOARD OF TRADE,2007-01-03,24385,6697,   -3089,   -1227,64476,    -822,17688,-1862.0
975,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-12-26,27474,7924,      73,     410,65298,    -463,19550,-337.0
976,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-12-19,27401,7514,    7496,   -6235,65761,  -27720,19887,13731.0
977,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-12-12,19905,13749,    1690,    1217,93481,   28228,6156,473.0
978,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-12-05,18215,12532,     527,    -637,65253,    3289,5683,1164.0
979,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-11-28,17688,13169,    -783,      85,61964,     122,4519,-868.0
980,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-11-21,18471,13084,     992,      79,61842,    -478,5387,913.0
981,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-11-14,17479,13005,    -100,    1062,62320,    -867,4474,-1162.0
982,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-11-07,17579,11943,    -501,    -224,63187,     410,5636,-277.0
983,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-10-31,18080,12167,     811,     252,62777,    -664,5913,559.0
984,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-10-24,17269,11915,     626,     341,63441,    1364,5354,285.0
985,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-10-17,16643,11574,     169,    1654,62077,     777,5069,-1485.0
986,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-10-10,16474,9920,    1907,     879,61300,    1491,6554,1028.0
987,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-10-03,14567,9041,    1804,    1670,59809,    3958,5526,134.0
988,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-09-26,12763,7371,    1230,     127,55851,    1007,5392,1103.0
989,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-09-19,11533,7244,   -3476,    1358,54844,  -22399,4289,-4834.0
990,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-09-12,15009,5886,    2726,     618,77243,   16009,9123,2108.0
991,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-09-05,12283,5268,    -489,     659,61234,     891,7015,-1148.0
992,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-08-29,12772,4609,     464,     154,60343,     614,8163,310.0
993,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-08-22,12308,4455,     531,     407,59729,    1890,7853,124.0
994,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-08-15,11777,4048,     700,     543,57839,    -238,7729,157.0
995,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-08-08,11077,3505,     367,     -20,58077,     475,7572,387.0
996,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-08-01,10710,3525,   -1259,     144,57602,      55,7185,-1403.0
997,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-07-25,11969,3381,   -2026,   -1178,57547,     904,8588,-848.0
998,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-07-18,13995,4559,    -237,     893,56643,    1339,9436,-1130.0
999,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-07-11,14232,3666,     496,     213,55304,    1028,10566,283.0
1000,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-07-03,13736,3453,     301,       0,54276,     618,10283,301.0
1001,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-06-27,13435,3453,    -138,    -402,53658,    -560,9982,264.0
1002,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-06-20,13573,3855,    2375,   -2616,54218,  -10084,9718,4991.0
1003,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-06-13,11198,6471,    -328,   -1275,64302,   17668,4727,947.0
1004,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-06-06,11526,7746,   -1001,     503,46634,    1827,3780,-1504.0
1005,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-05-30,12527,7243,     433,    -235,44807,    -476,5284,668.0
1006,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-05-23,12094,7478,   -2340,    1089,45283,   -2469,4616,-3429.0
1007,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-05-16,14434,6389,    2344,    -467,47752,    2085,8045,2811.0
1008,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-05-09,12090,6856,    -597,    -338,45667,     -25,5234,-259.0
1009,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-05-02,12687,7194,     868,    -396,45692,     190,5493,1264.0
1010,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-04-25,11819,7590,     784,     416,45502,    1114,4229,368.0
1011,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-04-18,11035,7174,     906,     243,44388,     890,3861,663.0
1012,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-04-11,10129,6931,     443,    -512,43498,    3816,3198,955.0
1013,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-04-04,9686,7443,    -441,      85,39682,     189,2243,-526.0
1014,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-03-28,10127,7358,    -115,    -111,39493,   -1565,2769,-4.0
1015,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-03-21,10242,7469,   -1658,    -240,41058,  -15469,2773,-1418.0
1016,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-03-14,11900,7709,     -98,   -1046,56527,   12915,4191,948.0
1017,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-03-07,11998,8755,     247,     273,43612,    1739,3243,-26.0
1018,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-02-28,11751,8482,    -779,    -262,41873,    -744,3269,-517.0
1019,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-02-21,12530,8744,    2972,    2156,42617,    3956,3786,816.0
1020,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-02-14,9558,6588,     182,    -331,38661,     179,2970,513.0
1021,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-02-07,9376,6919,    -341,     878,38482,    -713,2457,-1219.0
1022,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-01-31,9717,6041,     944,    -504,39195,    -277,3676,1448.0
1023,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-01-24,8773,6545,   -2628,      -7,39472,   -1093,2228,-2621.0
1024,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-01-17,11401,6552,     -47,      38,40565,   -1042,4849,-85.0
1025,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-01-10,11448,6514,    1794,     -41,41607,    4154,4934,1835.0
1026,DJIA Consolidated - CHICAGO BOARD OF TRADE,2006-01-03,9654,6555,   -1422,     260,37453,    -509,3099,-1682.0
1027,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-12-27,11076,6295,    -198,     199,37962,     368,4781,-397.0
1028,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-12-20,11274,6096,   -1347,   -2280,37594,  -26675,5178,933.0
1029,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-12-13,12621,8376,    1387,    1426,64269,   22797,4245,-39.0
1030,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-12-06,11234,6950,     661,     264,41472,    2491,4284,397.0
1031,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-11-29,10573,6686,     163,     504,38981,    1166,3887,-341.0
1032,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-11-22,10410,6182,    4061,   -2414,37815,     357,4228,6475.0
1033,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-11-15,6349,8596,     647,     833,37458,     -85,-2247,-186.0
1034,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-11-08,5702,7763,     572,    -735,37543,     -77,-2061,1307.0
1035,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-11-01,5130,8498,     289,    -487,37620,    -230,-3368,776.0
1036,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-10-25,4841,8985,   -1039,    1845,37850,    1572,-4144,-2884.0
1037,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-10-18,5880,7140,    1827,    1083,36278,    1338,-1260,744.0
1038,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-10-11,4053,6057,    -901,    -261,34940,    -870,-2004,-640.0
1039,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-10-04,4954,6318,     631,    -711,35810,    1242,-1364,1342.0
1040,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-09-27,4323,7029,     533,      71,34568,     952,-2706,462.0
1041,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-09-20,3790,6958,   -4205,     782,33616,  -18124,-3168,-4987.0
1042,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-09-13,7995,6176,     438,    1132,51740,   17760,1819,-694.0
1043,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-09-06,7557,5044,     656,   -1014,33980,    3547,2513,1670.0
1044,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-08-30,6901,6058,   -1003,     186,30433,    -719,843,-1189.0
1045,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-08-23,7904,5872,    -622,    -345,31152,    -318,2032,-277.0
1046,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-08-16,8526,6217,    -206,     624,31470,     560,2309,-830.0
1047,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-08-09,8732,5593,     484,     -56,30910,     187,3139,540.0
1048,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-08-02,8248,5649,     345,     524,30723,     767,2599,-179.0
1049,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-07-26,7903,5125,    1101,     406,29956,    1738,2778,695.0
1050,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-07-19,6802,4719,     -43,     -41,28218,    -800,2083,-2.0
1051,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-07-12,6845,4760,     940,    -348,29018,     798,2085,1288.0
